n_nodes,influence,time,nodes
2.0,88.16,4,"[1682, 348]"
2.0,118.82,3,"[1255, 348]"
6.0,199.94,6,"[1518, 348, 959, 1581, 236, 1811]"
3.0,152.04,4,"[1518, 1618, 348]"
3.0,150.1,5,"[1518, 189, 348]"
1.0,27.36,2,[558]
8.0,276.1,7,"[1518, 892, 1255, 348, 560, 229, 43, 1756]"
5.0,187.06,6,"[1518, 959, 348, 32, 262]"
27.0,449.4,7,"[1518, 1255, 892, 348, 560, 229, 43, 1562, 569, 1756, 615, 893, 1369, 517, 684, 1205, 274, 999, 1282, 802, 1468, 716, 1121, 256, 1931, 753, 1916]"
7.0,221.56,7,"[1518, 251, 1255, 1898, 348, 229, 155]"
6.0,235.24,5,"[1518, 1984, 959, 1123, 348, 892]"
18.0,386.14,7,"[1518, 251, 1255, 1898, 229, 348, 155, 673, 1006, 558, 1139, 1648, 65, 1916, 43, 1479, 297, 436]"
13.0,336.66,7,"[1518, 959, 348, 1123, 892, 234, 435, 1165, 393, 1916, 65, 448, 1756]"
12.0,329.98,7,"[1518, 99, 959, 1255, 172, 1226, 348, 1756, 436, 1916, 992, 836]"
40.0,526.62,7,"[1518, 1255, 892, 560, 348, 229, 1006, 65, 43, 1139, 1916, 185, 847, 2001, 1161, 1282, 893, 1756, 517, 1931, 872, 297, 1479, 274, 1043, 109, 1053, 917, 1048, 1205, 802, 1894, 1191, 762, 1121, 716, 1468, 1237, 1113, 767]"
5.0,206.84,5,"[1518, 1984, 959, 1206, 348]"
22.0,430.36,7,"[1518, 892, 1255, 348, 560, 1562, 569, 615, 43, 229, 893, 1369, 517, 684, 1756, 1205, 477, 999, 1282, 802, 1468, 1916]"
4.0,79.82,6,"[749, 229, 1327, 1756]"
4.0,192.36,4,"[1518, 1500, 959, 348]"
21.0,421.64,7,"[1518, 1255, 318, 560, 348, 229, 1562, 392, 1479, 43, 1004, 1177, 552, 1055, 220, 1270, 996, 558, 65, 1713, 1916]"
7.0,230.4,6,"[1518, 959, 1123, 348, 892, 43, 1758]"
14.0,344.0,5,"[1518, 1833, 959, 1253, 348, 1756, 836, 1949, 892, 310, 1226, 1263, 658, 1916]"
16.0,382.8,7,"[1518, 99, 1255, 959, 172, 1004, 348, 392, 43, 1479, 65, 1916, 558, 220, 1432, 1177]"
7.0,240.54,5,"[1518, 99, 959, 370, 1632, 43, 348]"
38.0,516.36,7,"[1518, 318, 1255, 560, 348, 392, 1479, 1562, 1004, 1177, 229, 552, 1055, 43, 1369, 1756, 615, 911, 680, 1205, 684, 1162, 842, 517, 1217, 1916, 449, 999, 1245, 716, 1352, 1214, 247, 603, 1282, 1931, 1468, 1121]"
10.0,291.78,7,"[1518, 189, 348, 1275, 1876, 381, 65, 1479, 297, 1916]"
30.0,491.16,7,"[1518, 1006, 892, 1255, 65, 1139, 560, 348, 229, 185, 684, 477, 999, 818, 43, 1282, 893, 517, 1916, 1899, 1191, 1205, 1468, 1756, 1237, 1113, 1121, 1894, 762, 767]"
15.0,339.92,7,"[1518, 1255, 560, 348, 229, 43, 299, 1562, 569, 802, 256, 893, 767, 1756, 1916]"
36.0,495.18,7,"[1518, 959, 348, 988, 234, 435, 892, 1165, 393, 1916, 65, 448, 803, 1369, 615, 911, 1756, 680, 1205, 684, 274, 842, 517, 1217, 449, 999, 1245, 716, 1352, 1214, 247, 603, 1282, 1931, 1468, 1121]"
49.00000000000001,566.42,7,"[1518, 1255, 1562, 560, 348, 65, 1501, 892, 43, 847, 185, 1369, 684, 999, 721, 2001, 1805, 1279, 1162, 803, 1756, 297, 1205, 911, 1479, 680, 1468, 1916, 842, 1217, 274, 449, 1245, 762, 1043, 716, 1352, 1053, 767, 1214, 603, 917, 1237, 1121, 1113, 1282, 1048, 1191, 517]"
