n_nodes,influence,time,nodes
28.0,28.0,3,"[1673, 1233, 1569, 1621, 1564, 1158, 1219, 1472, 1482, 934, 456, 1450, 1444, 730, 1553, 1527, 1250, 1317, 1108, 1146, 261, 347, 704, 1501, 1456, 1466, 539, 1139]"
10.0,10.0,4,"[1605, 807, 394, 524, 845, 911, 2610, 1270, 1468, 2205]"
27.0,27.0,6,"[1030, 1160, 1683, 1173, 2331, 1440, 35, 1702, 2343, 2360, 1978, 702, 1989, 70, 1487, 2261, 2266, 2661, 360, 1001, 2027, 367, 1007, 1137, 1523, 2291, 373]"
29.0,29.0,7,"[2448, 1684, 1687, 1178, 2588, 928, 807, 1065, 553, 2474, 938, 696, 954, 1340, 197, 453, 2377, 1740, 716, 210, 2259, 2524, 221, 2661, 230, 2153, 1770, 108, 1528]"
59.0,97.0,7,"[2690, 1802, 2193, 2322, 277, 1814, 416, 417, 2169, 931, 2465, 2599, 2216, 680, 298, 811, 940, 2091, 41, 2095, 689, 2354, 1331, 2481, 1972, 1334, 187, 447, 2628, 837, 1478, 329, 970, 589, 2253, 1871, 334, 1874, 2259, 1618, 854, 215, 2013, 989, 488, 1769, 361, 2155, 365, 1903, 2672, 1264, 1650, 2417, 758, 2550, 889, 1021, 1023]"
33.0,33.0,7,"[640, 2689, 1667, 2437, 1549, 910, 794, 289, 930, 807, 428, 1584, 1329, 1842, 53, 1595, 1472, 580, 2120, 458, 1361, 2642, 2009, 1369, 1885, 1374, 351, 362, 123, 236, 876, 250, 1147]"
7.0,7.0,5,"[1697, 1896, 2377, 525, 1755, 1628, 190]"
3.0,3.0,3,"[408, 1580, 1870]"
17.0,17.0,6,"[224, 2305, 2146, 2306, 1924, 1607, 1735, 521, 1578, 1549, 2640, 2261, 2358, 567, 1077, 571, 1791]"
8.0,8.0,4,"[1605, 807, 394, 15, 845, 911, 2610, 1270]"
9.0,9.0,4,"[1167, 1246, 1217, 1580, 617, 682, 2684, 1468, 2205]"
10.0,10.0,4,"[2434, 775, 766, 524, 845, 911, 2610, 1270, 1468, 2205]"
24.0,24.0,6,"[1024, 2561, 2434, 2304, 2433, 768, 904, 1935, 1040, 786, 27, 283, 1820, 2331, 1184, 1698, 2470, 161, 1064, 2087, 2472, 820, 1717, 2484]"
42.0,80.0,7,"[640, 2689, 1667, 2437, 1549, 2195, 794, 289, 930, 807, 428, 1584, 1329, 1842, 53, 1595, 1472, 580, 2120, 458, 1361, 2642, 2009, 1369, 1885, 1374, 351, 362, 123, 236, 876, 250, 1147, 238, 242, 500, 757, 1525, 2169, 2170, 1660, 2687]"
6.0,6.0,3,"[384, 107, 140, 18, 277, 1221]"
12.0,12.0,6,"[2688, 2312, 521, 2186, 1167, 2192, 2457, 1561, 1945, 2336, 35, 2344]"
16.0,16.0,6,"[128, 1282, 1922, 1796, 2181, 262, 301, 1784, 785, 914, 659, 1173, 1759, 1133, 2672, 1009]"
9.0,9.0,4,"[877, 954, 2101, 1307, 1186, 547, 942, 2581, 1167]"
27.0,27.0,6,"[552, 1513, 1407, 1401, 585, 2583, 540, 1187, 1958, 1448, 1833, 816, 1968, 1077, 756, 2101, 2235, 2107, 1341, 966, 1737, 2127, 2256, 85, 1240, 1497, 859]"
26.0,26.0,4,"[1341, 1166, 430, 1143, 860, 1445, 1361, 599, 1474, 427, 692, 1258, 1327, 491, 1217, 451, 1352, 1432, 220, 1384, 361, 1642, 879, 1537, 370, 638]"
18.0,18.0,4,"[1521, 1522, 1555, 1553, 1253, 1266, 439, 276, 1561, 1140, 1438, 2360, 2582, 491, 1217, 451, 1352, 1432]"
13.0,13.0,6,"[2688, 2312, 521, 2023, 138, 1453, 1331, 1076, 754, 1077, 1240, 2299, 1759]"
16.0,16.0,6,"[640, 2689, 1667, 2437, 138, 365, 2353, 2130, 339, 1597, 594, 1820, 241, 2226, 1294, 246]"
16.0,16.0,6,"[1605, 807, 426, 639, 2448, 1403, 301, 1784, 785, 914, 659, 1173, 1759, 2612, 2672, 1009]"
26.0,26.0,4,"[1135, 283, 485, 1336, 471, 1622, 1165, 361, 1469, 1455, 1204, 1412, 938, 2564, 1187, 1695, 1292, 1213, 1602, 616, 1570, 1382, 496, 799, 970, 638]"
17.0,17.0,6,"[640, 2689, 1667, 2437, 1360, 1435, 1331, 717, 754, 1077, 1240, 404, 1589, 94, 669, 1294, 246]"
31.0,31.0,5,"[1203, 1513, 1407, 1401, 585, 1221, 2451, 2072, 2200, 2460, 156, 229, 2339, 41, 44, 1324, 2092, 53, 693, 952, 1849, 1336, 1602, 67, 73, 1227, 716, 468, 1575, 1498, 1504]"
30.0,30.0,4,"[1326, 1994, 561, 1586, 2062, 262, 301, 1784, 785, 914, 659, 1173, 1759, 1133, 2672, 1009, 1409, 2113, 661, 1629, 1283, 279, 1139, 355, 699, 1458, 1480, 462, 913, 329]"
16.0,16.0,6,"[640, 2689, 1667, 2437, 1360, 1435, 1331, 717, 754, 1077, 1240, 404, 1589, 94, 669, 31]"
14.0,14.0,5,"[128, 195, 1922, 1796, 2181, 1622, 1478, 276, 1561, 2093, 1438, 976, 1589, 246]"
22.0,22.0,6,"[1521, 1522, 1555, 1941, 1253, 1266, 439, 276, 1561, 1140, 1438, 2360, 2582, 491, 1217, 451, 1352, 2677, 1120, 1465, 254, 758]"
15.0,15.0,4,"[1521, 1522, 1555, 1553, 1253, 481, 439, 1546, 214, 1367, 760, 816, 1968, 1077, 2101]"
34.0,73.0,7,"[2062, 2689, 1667, 2437, 1549, 2195, 794, 289, 930, 2401, 1576, 428, 1584, 757, 2223, 173, 709, 559, 689, 2120, 458, 1361, 1323, 980, 1483, 2170, 218, 238, 242, 500, 1525, 2169, 1660, 2687]"
19.0,21.0,6,"[552, 917, 250, 1401, 585, 2583, 540, 1187, 1958, 430, 166, 1199, 1328, 175, 698, 1294, 246, 1660, 2687]"
13.0,13.0,6,"[2688, 2312, 521, 1209, 138, 1453, 2684, 599, 1474, 427, 692, 2299, 1759]"
13.0,13.0,6,"[2688, 2312, 521, 2186, 138, 1453, 2070, 599, 791, 427, 692, 2299, 511]"
25.0,25.0,7,"[2688, 2312, 521, 2186, 138, 1453, 2353, 2130, 1706, 1820, 1597, 830, 2577, 1370, 923, 1595, 1472, 2120, 1361, 756, 2256, 85, 1240, 1497, 859]"
31.0,31.0,5,"[390, 2312, 521, 2186, 1167, 2192, 2451, 2072, 2200, 2460, 156, 229, 2339, 41, 44, 1324, 2092, 53, 693, 952, 1849, 1336, 1602, 67, 2016, 1227, 716, 468, 1575, 1498, 1504]"
52.0,90.0,7,"[128, 195, 1922, 1796, 2181, 1622, 1165, 276, 1561, 2093, 1438, 1510, 1589, 2235, 2107, 1341, 966, 1737, 2127, 756, 2256, 1336, 1602, 67, 73, 1227, 475, 468, 1575, 1498, 2669, 2145, 1249, 2405, 104, 106, 2285, 2675, 1141, 1398, 1420, 1298, 1114, 381, 849, 1976, 1362, 1618, 1416, 1282, 1044, 1396]"
