n_nodes,influence,time,nodes
1.0,49.36,1,[311]
3.0,106.4,2,"[172, 213, 179]"
3.0,101.48,3,"[436, 213, 179]"
22.0,255.88,3,"[319, 160, 406, 302, 395, 46, 271, 503, 40, 432, 307, 442, 67, 325, 456, 83, 272, 95, 489, 109, 366, 378]"
12.0,236.82,3,"[147, 4, 162, 260, 455, 363, 111, 43, 265, 311, 378, 402]"
4.0,150.42,3,"[319, 279, 178, 439]"
6.0,168.64,3,"[502, 279, 133, 439, 162, 43]"
16.0,255.0,3,"[319, 424, 406, 189, 38, 325, 111, 320, 434, 45, 20, 55, 67, 79, 248, 251]"
6.0,185.14,2,"[147, 197, 200, 265, 231, 345]"
13.0,243.12,3,"[113, 4, 160, 260, 443, 45, 364, 93, 246, 79, 205, 251, 43]"
11.0,229.76,3,"[77, 173, 163, 260, 425, 312, 43, 242, 35, 450, 381]"
7.0,224.36,3,"[265, 173, 468, 12, 163, 11, 260]"
7.0,224.92,2,"[265, 173, 58, 273, 260, 12, 163]"
