n_nodes,influence,time,nodes
4.0,625.08,5,"[383, 587, 829, 459]"
2.0,543.66,5,"[151, 832]"
4.0,608.28,6,"[524, 708, 878, 161]"
7.0,651.92,6,"[301, 35, 854, 935, 294, 538, 578]"
1.0,466.64,4,[265]
9.0,662.32,6,"[897, 603, 35, 578, 935, 640, 709, 231, 393]"
11.0,665.54,7,"[301, 35, 533, 935, 578, 12, 66, 620, 868, 757, 154]"
6.0,649.24,7,"[151, 832, 898, 872, 556, 497]"
5.0,640.16,6,"[524, 217, 813, 911, 462]"
13.0,673.06,7,"[524, 181, 813, 911, 935, 61, 897, 146, 872, 611, 793, 618, 375]"
16.0,691.38,6,"[897, 898, 325, 556, 497, 640, 742, 231, 890, 621, 101, 80, 977, 658, 53, 61]"
3.0,619.94,5,"[524, 362, 708]"
22.0,701.08,7,"[768, 898, 267, 911, 618, 890, 640, 361, 559, 595, 955, 53, 605, 111, 231, 61, 658, 8, 30, 872, 621, 977]"
17.0,693.74,7,"[897, 603, 35, 100, 895, 640, 559, 935, 146, 793, 658, 872, 111, 53, 61, 977, 611]"
8.0,652.6,5,"[524, 782, 618, 53, 364, 447, 559, 35]"
24.0,701.98,7,"[524, 578, 697, 640, 35, 61, 935, 709, 939, 393, 872, 897, 559, 618, 621, 611, 207, 595, 658, 245, 458, 977, 8, 30]"
2.0,565.96,4,"[274, 495]"
15.0,680.34,7,"[768, 898, 462, 911, 301, 971, 640, 658, 605, 811, 783, 53, 872, 738, 61]"
15.0,684.3,6,"[897, 898, 325, 556, 497, 207, 640, 231, 890, 559, 855, 71, 977, 53, 61]"
21.0,699.1,7,"[768, 898, 35, 650, 935, 578, 487, 169, 747, 974, 300, 80, 977, 273, 658, 61, 621, 53, 605, 872, 611]"
11.0,665.76,6,"[524, 782, 640, 935, 578, 146, 231, 35, 393, 62, 595]"
10.0,659.94,7,"[274, 533, 423, 578, 935, 12, 109, 977, 868, 757]"
10.0,663.14,6,"[897, 898, 325, 24, 497, 640, 742, 231, 890, 621]"
12.0,678.88,6,"[640, 776, 898, 325, 847, 497, 231, 977, 890, 559, 969, 61]"
