n_nodes,influence,time,nodes
1.0,997.5,3,[920]
6.0,1274.98,5,"[1317, 358, 1960, 1599, 47, 1107]"
18.0,1323.34,6,"[833, 33, 1262, 1963, 205, 112, 1260, 1806, 975, 399, 49, 1907, 2004, 2002, 384, 870, 1349, 1626]"
8.0,1284.42,5,"[3, 973, 651, 2002, 149, 1880, 747, 1422]"
18.0,1327.94,5,"[634, 33, 1702, 1963, 161, 1779, 1806, 975, 112, 399, 49, 1907, 2004, 2002, 384, 870, 1349, 1626]"
11.0,1295.66,5,"[129, 1516, 303, 1873, 612, 776, 1128, 2014, 123, 1272, 286]"
12.0,1292.96,7,"[833, 33, 1702, 1963, 205, 112, 1779, 2014, 696, 1629, 286, 1728]"
7.0,1249.66,6,"[422, 1040, 1428, 1963, 205, 439, 112]"
12.0,1297.82,6,"[917, 1387, 1510, 1963, 1882, 112, 1779, 2014, 696, 1629, 286, 1728]"
10.0,1291.08,7,"[833, 33, 1811, 1963, 205, 112, 439, 1629, 286, 1728]"
17.0,1322.84,6,"[1283, 1974, 617, 1385, 1803, 1993, 1211, 426, 1849, 49, 1907, 2004, 2002, 205, 1827, 870, 1349]"
3.0,1244.14,4,"[1095, 1510, 574]"
5.0,1267.66,4,"[1283, 1974, 1891, 1385, 515]"
9.0,1256.72,7,"[1693, 1021, 1341, 1741, 205, 83, 339, 1824, 286]"
14.0,1308.0,6,"[3, 973, 651, 2002, 149, 1880, 1779, 541, 160, 43, 563, 561, 1458, 184]"
4.0,1252.74,4,"[1434, 1387, 918, 574]"
23.0,1327.62,7,"[1283, 1974, 660, 617, 1385, 1957, 1211, 238, 1803, 1849, 1901, 1993, 882, 426, 1728, 1318, 799, 91, 81, 13, 205, 876, 1390]"
15.0,1305.8,7,"[833, 33, 1981, 1385, 1803, 1993, 1211, 426, 1849, 1728, 660, 91, 1687, 205, 81]"
14.0,1301.84,7,"[129, 1516, 1702, 1741, 205, 1876, 112, 2014, 998, 1272, 286, 729, 1886, 619]"
9.0,1288.46,4,"[1283, 1974, 617, 1385, 1803, 1993, 1211, 426, 1300]"
2.0,1177.0,3,"[755, 1688]"
8.0,1259.8,6,"[833, 33, 1262, 338, 205, 112, 1422, 2002]"
18.0,1321.56,7,"[1734, 1974, 617, 1385, 1803, 1993, 1211, 426, 1849, 1728, 348, 91, 13, 205, 81, 1318, 1886, 1067]"
6.0,1173.92,6,"[634, 33, 1702, 1741, 205, 545]"
4.0,1193.04,5,"[912, 33, 1434, 1817]"
24.0,1330.92,6,"[129, 1516, 1702, 1741, 161, 1779, 1806, 112, 975, 399, 49, 1907, 882, 1886, 2002, 384, 870, 1617, 876, 1390, 494, 1776, 1525, 1142]"
33.0,1349.28,7,"[833, 33, 1262, 1963, 205, 112, 975, 2004, 1806, 1819, 49, 1907, 399, 384, 2002, 870, 1349, 1626, 840, 1737, 82, 731, 1896, 105, 234, 1515, 1137, 628, 374, 1014, 502, 761, 766]"
5.0,1066.82,6,"[144, 1974, 211, 1385, 344]"
36.0,1355.18,7,"[1283, 1040, 1876, 1741, 205, 112, 1260, 1806, 848, 399, 49, 1907, 13, 223, 2002, 1318, 1886, 619, 876, 1390, 494, 1776, 1083, 1771, 1607, 840, 1737, 82, 731, 1896, 105, 234, 1515, 1137, 628, 374]"
25.0,1334.7,7,"[833, 33, 1262, 1963, 205, 112, 975, 2004, 1819, 840, 1806, 49, 1907, 1737, 82, 731, 2002, 1626, 399, 1896, 403, 234, 384, 1349, 870]"
9.0,1278.34,6,"[1283, 1510, 1341, 1741, 83, 205, 900, 179, 286]"
17.0,1314.78,7,"[1693, 1021, 1385, 1803, 1993, 1211, 426, 1849, 1728, 348, 50, 13, 205, 81, 1318, 1886, 1067]"
5.0,1263.98,5,"[1095, 1510, 1891, 637, 515]"
