n_nodes,influence,time,nodes
6.0,164.2,2,"[1347, 1313, 1371, 1254, 1386, 825]"
10.0,254.42,3,"[1316, 1673, 587, 1323, 1535, 361, 839, 1185, 337, 631]"
39.0,595.16,7,"[1410, 2306, 388, 1273, 652, 2575, 16, 2328, 153, 2329, 1819, 1432, 798, 414, 2211, 1572, 931, 937, 2219, 2603, 171, 436, 52, 2104, 2490, 71, 2254, 1616, 1623, 2651, 2657, 100, 2282, 2033, 1393, 1913, 764, 2429, 2046]"
65.0,927.08,7,"[2048, 1538, 1670, 2183, 518, 391, 2570, 1035, 1932, 2318, 1424, 657, 1403, 1684, 277, 534, 1561, 1950, 1184, 1826, 2089, 47, 2480, 2609, 1331, 2046, 567, 1336, 2489, 699, 1982, 960, 1217, 1349, 587, 1869, 1230, 591, 1624, 1628, 860, 1250, 99, 1380, 2021, 1764, 232, 1513, 2282, 1259, 1900, 2157, 1007, 1903, 2672, 2546, 2291, 381, 1778, 1910, 507, 1019, 2428, 1149, 894]"
56.0,791.62,7,"[1793, 129, 1799, 2058, 2319, 1552, 399, 767, 2329, 1562, 1051, 1690, 1566, 2334, 1189, 806, 807, 2216, 1320, 2347, 683, 1070, 430, 822, 1080, 1469, 446, 1855, 835, 2627, 2244, 1481, 1866, 1483, 2125, 1358, 850, 2137, 91, 1499, 605, 2654, 359, 2029, 2158, 1007, 240, 1649, 2545, 115, 1652, 2037, 2039, 1912, 2041, 1535]"
51.0,759.48,7,"[1024, 2561, 2434, 2304, 2433, 768, 904, 1935, 1040, 786, 27, 283, 1820, 2331, 1184, 1698, 2470, 1575, 1064, 2087, 2472, 820, 1717, 2484, 825, 2364, 2494, 1215, 65, 1474, 2634, 203, 716, 1611, 718, 2255, 80, 209, 1483, 980, 855, 218, 238, 242, 500, 757, 1525, 2169, 2170, 1660, 2687]"
49.00000000000001,693.3,7,"[1669, 1927, 1415, 396, 2194, 2067, 2583, 284, 158, 1056, 1441, 1824, 2600, 553, 2477, 2094, 559, 1330, 2488, 1722, 1084, 1856, 1345, 320, 1603, 1859, 2373, 452, 456, 2249, 2122, 1355, 1356, 2253, 2255, 1883, 2524, 2269, 2146, 996, 1637, 1766, 874, 2667, 1646, 628, 2298, 2301, 1150]"
12.0,221.48,5,"[1568, 2473, 1514, 911, 1012, 119, 2168, 1401, 1979, 1500, 1150, 2143]"
47.0,683.96,6,"[1156, 2436, 1041, 2201, 1051, 796, 1823, 1445, 2341, 41, 2603, 2477, 46, 176, 434, 2100, 2102, 2103, 1919, 57, 1728, 2112, 65, 1091, 2506, 459, 1880, 2650, 1882, 94, 1507, 356, 1508, 99, 232, 361, 490, 2027, 2024, 1651, 884, 372, 1910, 249, 507, 1148, 1279]"
61.0,908.66,5,"[128, 257, 642, 2565, 138, 1290, 397, 2634, 1166, 1683, 1684, 1688, 1560, 2078, 1313, 1213, 1205, 1184, 992, 696, 2019, 441, 1627, 314, 588, 1079, 1273, 1596, 1292, 553, 1558, 1349, 1550, 1237, 983, 591, 1239, 808, 1613, 1623, 806, 950, 1285, 1943, 769, 1588, 1193, 417, 1463, 661, 1150, 750, 1424, 1304, 1390, 2110, 919, 382, 680, 501, 1370]"
