n_nodes,influence,time,nodes
4.0,163.34,4,"[158, 201, 109, 231]"
3.0,147.3,4,"[143, 24, 243]"
13.0,212.12,6,"[234, 342, 357, 285, 235, 300, 294, 112, 382, 375, 192, 71, 279]"
17.0,221.76,6,"[234, 402, 287, 235, 325, 104, 264, 107, 396, 301, 15, 400, 65, 119, 160, 185, 375]"
3.0,147.3,4,"[143, 243, 24]"
4.0,156.72,5,"[158, 247, 357, 24]"
11.0,201.24,6,"[234, 342, 357, 285, 233, 174, 35, 329, 73, 192, 200]"
5.0,166.3,6,"[234, 374, 296, 74, 162]"
12.0,207.48,6,"[234, 342, 143, 285, 235, 300, 401, 112, 382, 375, 192, 71]"
1.0,74.62,2,[47]
17.0,219.82,7,"[234, 342, 143, 325, 235, 104, 264, 107, 396, 379, 301, 15, 400, 293, 119, 160, 185]"
8.0,182.72,7,"[20, 342, 213, 285, 192, 279, 375, 71]"
16.0,217.12,7,"[234, 342, 143, 9, 277, 225, 3, 107, 396, 375, 301, 15, 400, 160, 119, 293]"
15.0,216.82,7,"[303, 201, 397, 328, 225, 16, 219, 370, 341, 400, 293, 119, 160, 411, 30]"
14.0,209.2,7,"[20, 342, 213, 285, 192, 279, 375, 71, 300, 401, 112, 382, 234, 309]"
6.0,181.42,6,"[158, 375, 291, 71, 192, 245]"
8.0,192.58,6,"[155, 243, 172, 285, 192, 279, 71, 375]"
11.0,197.28,7,"[234, 342, 143, 285, 310, 369, 245, 16, 370, 42, 23]"
4.0,164.1,3,"[158, 201, 109, 235]"
10.0,200.94,6,"[143, 24, 245, 301, 83, 400, 293, 209, 160, 375]"
9.0,198.82,6,"[230, 342, 300, 285, 213, 192, 375, 279, 71]"
10.0,195.06,7,"[164, 117, 371, 328, 279, 16, 370, 341, 219, 71]"
14.0,213.82,6,"[230, 342, 357, 285, 300, 235, 250, 375, 279, 189, 192, 382, 200, 71]"
9.0,190.4,7,"[20, 342, 270, 285, 192, 71, 300, 375, 279]"
13.0,206.28,7,"[20, 342, 357, 285, 235, 300, 29, 189, 382, 375, 192, 71, 279]"
2.0,126.62,3,"[158, 65]"
16.0,217.54,6,"[234, 342, 357, 285, 233, 174, 35, 107, 396, 375, 301, 383, 400, 160, 119, 293]"
7.0,189.72,6,"[369, 225, 192, 285, 71, 375, 279]"
12.0,203.84,7,"[234, 342, 364, 285, 143, 14, 192, 235, 300, 112, 375, 71]"
