n_nodes,influence,time,nodes
8.0,630.0,6,"[320, 1057, 1317, 76, 402, 538, 955, 1119]"
26.0,1097.0,7,"[722, 213, 666, 190, 18, 1173, 790, 1048, 794, 412, 930, 37, 167, 938, 555, 1324, 687, 561, 1077, 198, 586, 330, 340, 1240, 885, 118]"
11.0,979.0,7,"[722, 213, 969, 136, 877, 1281, 1104, 146, 1330, 312, 793]"
20.0,1323.0,6,"[1104, 246, 818, 1007, 880, 1192, 659, 597, 421, 1109, 637, 196, 190, 655, 370, 881, 789, 741, 449, 821]"
2.0,251.0,5,"[1312, 566]"
3.0,270.0,6,"[1329, 587, 1177]"
11.0,1074.0,6,"[141, 538, 883, 723, 948, 52, 438, 56, 1305, 605, 542]"
18.0,1095.0,7,"[1104, 246, 1092, 1195, 812, 428, 131, 539, 690, 369, 280, 374, 555, 1324, 662, 64, 1053, 95]"
3.0,270.0,6,"[1329, 1237, 211]"
3.0,366.0,4,"[1265, 38, 1177]"
9.0,631.0,6,"[1104, 246, 443, 509, 18, 1173, 790, 1116, 152]"
4.0,511.0,6,"[1265, 538, 894, 958]"
8.0,530.0,7,"[1265, 213, 1332, 1007, 880, 1053, 1119, 1074]"
5.0,90.0,7,"[1329, 858, 211, 125, 943]"
