n_nodes,influence,time,nodes
19.0,175.94,6,"[514, 184, 664, 1012, 792, 655, 421, 1009, 813, 746, 273, 723, 948, 359, 438, 56, 1305, 605, 542]"
16.0,175.46,3,"[1074, 813, 471, 343, 980, 606, 587, 211, 674, 809, 807, 406, 296, 655, 548, 496]"
9.0,143.82,4,"[436, 184, 839, 802, 772, 265, 674, 1082, 636]"
14.0,162.16,6,"[514, 471, 184, 343, 810, 335, 421, 861, 159, 786, 1258, 1331, 418, 949]"
1.0,74.52,1,[691]
16.0,158.48,7,"[436, 184, 839, 1159, 110, 664, 1258, 1331, 786, 286, 1041, 655, 949, 792, 1213, 496]"
22.0,191.42,4,"[514, 184, 421, 572, 664, 1012, 1135, 364, 792, 655, 493, 811, 948, 305, 438, 373, 1082, 578, 1117, 636, 780, 344]"
16.0,167.32,6,"[416, 184, 36, 1122, 1012, 1162, 807, 820, 211, 1203, 674, 296, 809, 655, 496, 406]"
18.0,179.54,5,"[514, 184, 664, 276, 1012, 792, 291, 1135, 655, 493, 804, 1229, 541, 364, 485, 614, 296, 666]"
20.0,176.72,7,"[514, 184, 430, 618, 110, 970, 1258, 765, 483, 1331, 786, 1041, 949, 655, 548, 496, 493, 296, 305, 775]"
19.0,180.34,5,"[844, 1153, 802, 704, 792, 352, 43, 572, 438, 790, 1135, 496, 493, 305, 56, 775, 364, 548, 296]"
4.0,104.66,4,"[611, 1045, 13, 802]"
11.0,147.6,6,"[514, 184, 664, 1012, 792, 655, 765, 1162, 1090, 110, 691]"
14.0,154.8,7,"[74, 184, 704, 567, 731, 572, 792, 820, 110, 786, 1258, 655, 1331, 949]"
19.0,171.58,7,"[750, 184, 704, 567, 731, 572, 792, 820, 110, 786, 1258, 655, 1331, 949, 614, 780, 636, 574, 325]"
16.0,174.9,4,"[514, 184, 664, 276, 1012, 792, 291, 211, 655, 674, 809, 938, 406, 548, 496, 296]"
6.0,81.88,6,"[514, 184, 100, 664, 1012, 1170]"
4.0,118.94,3,"[844, 1045, 205, 802]"
22.0,181.94,7,"[514, 184, 430, 618, 970, 110, 811, 948, 1258, 438, 1331, 373, 792, 721, 578, 655, 1117, 636, 780, 954, 305, 493]"
