n_nodes,influence,time,nodes
16.0,19.01,3,"[447, 166, 595, 576, 293, 501, 651, 483, 524, 421, 574, 485, 304, 518, 448, 566]"
49.00000000000001,59.95,4,"[579, 398, 446, 762, 512, 270, 80, 583, 430, 346, 343, 500, 781, 596, 513, 619, 474, 467, 599, 573, 544, 518, 521, 651, 220, 194, 618, 603, 460, 477, 584, 557, 478, 672, 542, 468, 577, 545, 372, 725, 466, 640, 684, 416, 532, 393, 448, 738, 330]"
11.0,13.6,2,"[470, 471, 435, 446, 195, 509, 563, 451, 562, 574, 603]"
36.0,45.47,2,"[610, 511, 441, 430, 361, 498, 324, 266, 496, 579, 457, 141, 132, 435, 339, 513, 220, 277, 526, 201, 121, 226, 558, 484, 503, 442, 587, 606, 556, 474, 590, 547, 550, 521, 541, 335]"
8.0,9.3,2,"[129, 598, 542, 568, 333, 543, 343, 135]"
50.0,60.91,3,"[419, 230, 337, 228, 173, 477, 220, 579, 141, 136, 461, 471, 608, 597, 375, 558, 500, 494, 344, 450, 593, 311, 525, 617, 138, 370, 277, 160, 551, 465, 581, 626, 125, 673, 523, 591, 484, 237, 119, 751, 496, 600, 598, 280, 476, 451, 313, 614, 513, 135]"
29.0,36.35,3,"[624, 520, 778, 598, 376, 547, 113, 232, 544, 358, 549, 289, 512, 120, 561, 621, 563, 529, 559, 478, 438, 602, 601, 590, 474, 472, 419, 457, 607]"
45.0,54.51,3,"[507, 478, 444, 653, 455, 451, 344, 297, 550, 103, 449, 232, 537, 114, 271, 460, 374, 437, 595, 331, 544, 528, 573, 476, 388, 593, 494, 317, 514, 622, 533, 380, 442, 485, 197, 132, 295, 778, 206, 195, 684, 108, 147, 433, 513]"
41.0,50.19,3,"[476, 438, 594, 547, 601, 376, 531, 582, 510, 435, 543, 375, 596, 460, 324, 449, 331, 222, 563, 584, 514, 736, 431, 573, 538, 485, 251, 551, 588, 423, 129, 373, 278, 125, 468, 556, 118, 469, 398, 540, 102]"
43.0,51.69,3,"[462, 547, 306, 426, 613, 449, 444, 321, 160, 774, 358, 140, 531, 515, 263, 443, 459, 653, 448, 186, 453, 438, 762, 151, 564, 375, 710, 323, 520, 567, 525, 648, 315, 465, 594, 255, 468, 621, 398, 603, 416, 190, 612]"
46.0,55.72,4,"[330, 765, 553, 522, 364, 535, 103, 233, 132, 576, 497, 348, 728, 566, 594, 225, 554, 610, 277, 559, 530, 423, 130, 264, 477, 261, 178, 467, 288, 521, 222, 280, 609, 619, 625, 295, 523, 613, 510, 577, 484, 199, 494, 515, 481, 605]"
13.0,15.57,2,"[454, 553, 466, 558, 242, 612, 616, 569, 533, 375, 609, 596, 328]"
5.0,5.48,3,"[337, 245, 734, 201, 558]"
34.0,40.39,3,"[130, 684, 568, 526, 341, 346, 569, 434, 335, 653, 575, 344, 525, 222, 554, 572, 255, 541, 563, 314, 625, 373, 308, 135, 778, 386, 442, 615, 473, 500, 457, 557, 564, 208]"
43.0,47.25,8,"[514, 643, 386, 904, 267, 140, 13, 141, 404, 154, 796, 669, 412, 540, 672, 415, 164, 679, 807, 554, 812, 173, 558, 177, 827, 702, 191, 580, 582, 585, 77, 464, 983, 88, 91, 733, 481, 102, 231, 233, 619, 379, 382]"
