n_nodes,influence,nodes
15.0,309.76,"[92, 572, 242, 297, 265, 254, 292, 109, 542, 616, 322, 643, 544, 164, 568]"
10.0,297.54,"[363, 310, 193, 195, 92, 125, 78, 54, 642, 540]"
3.0,110.44,"[49, 308, 1]"
13.0,301.88,"[164, 344, 78, 322, 293, 535, 590, 614, 244, 600, 337, 301, 307]"
2.0,82.62,"[176, 307]"
4.0,184.94,"[584, 249, 10, 93]"
31.0,374.82,"[0, 391, 395, 13, 398, 272, 153, 26, 411, 539, 286, 162, 549, 429, 431, 59, 60, 316, 582, 455, 72, 75, 85, 89, 474, 606, 480, 616, 357, 498, 500]"
9.0,292.2,"[629, 538, 586, 213, 44, 522, 122, 217, 414]"
6.0,267.8,"[629, 538, 586, 115, 317, 642]"
26.0,365.88,"[0, 386, 354, 211, 67, 642, 614, 263, 625, 20, 143, 523, 543, 61, 329, 463, 335, 594, 230, 257, 361, 348, 501, 122, 123, 636]"
29.0,372.54,"[0, 386, 333, 266, 297, 142, 539, 58, 188, 575, 120, 677, 61, 560, 74, 298, 270, 594, 237, 470, 89, 347, 476, 94, 360, 234, 116, 121, 250]"
23.0,361.08,"[0, 141, 354, 44, 510, 530, 91, 208, 261, 340, 300, 361, 122, 263, 101, 545, 559, 501, 143, 149, 248, 123, 609]"
18.0,355.0,"[543, 26, 336, 209, 535, 391, 319, 78, 4, 595, 656, 562, 591, 88, 43, 140, 340, 263]"
22.0,355.5,"[543, 26, 336, 209, 535, 391, 319, 78, 595, 92, 4, 232, 245, 562, 635, 367, 230, 472, 340, 122, 464, 100]"
16.0,352.86,"[543, 141, 611, 336, 82, 115, 1, 244, 366, 319, 626, 635, 198, 56, 101, 44]"
