n_nodes,influence,nodes
2.0,101.22,"[74, 116]"
1.0,67.18,[76]
19.0,200.96,"[225, 226, 291, 195, 289, 134, 263, 227, 356, 141, 302, 270, 142, 109, 146, 276, 245, 59, 61]"
14.0,194.6,"[140, 240, 402, 71, 291, 155, 76, 119, 116, 163, 201, 219, 329, 44]"
20.0,211.48,"[289, 127, 357, 209, 171, 201, 45, 74, 225, 139, 285, 286, 245, 392, 374, 28, 134, 25, 117, 326]"
4.0,117.58,"[74, 159, 283, 144]"
5.0,137.02,"[107, 117, 267, 158, 263]"
12.0,186.76,"[71, 286, 240, 402, 163, 291, 155, 119, 201, 116, 76, 219]"
15.0,200.2,"[71, 313, 240, 402, 163, 291, 155, 119, 201, 116, 76, 219, 300, 98, 204]"
7.0,168.92,"[239, 117, 243, 166, 14, 44, 47]"
11.0,179.46,"[31, 69, 286, 228, 71, 110, 155, 164, 62, 163, 219]"
9.0,175.66,"[118, 69, 263, 321, 127, 70, 47, 291, 155]"
6.0,165.4,"[325, 168, 30, 127, 263, 47]"
