n_nodes,influence,communities,nodes
0.15290519877675823,5.59,5,[293]
0.6116207951070334,18.36,10,"[151, 293, 299, 531]"
1.5290519877675839,30.12,18,"[151, 486, 25, 531, 400, 84, 463, 299, 644, 293]"
1.8348623853211008,34.4,19,"[151, 98, 25, 467, 644, 267, 293, 531, 202, 299, 463, 400]"
1.0703363914373085,25.55,15,"[151, 105, 25, 293, 299, 531, 463]"
1.3761467889908257,29.7,16,"[151, 119, 202, 14, 644, 293, 299, 463, 531]"
1.3761467889908257,28.81,17,"[151, 202, 502, 25, 293, 400, 299, 463, 531]"
0.764525993883792,20.86,12,"[151, 467, 299, 531, 293]"
0.3058103975535169,9.89,7,"[293, 299]"
1.9877675840978593,34.67,20,"[151, 598, 119, 25, 84, 244, 379, 644, 531, 299, 293, 463, 400]"
0.9174311926605503,19.99,15,"[84, 25, 531, 293, 463, 400]"
1.5290519877675839,31.58,17,"[151, 467, 400, 15, 644, 293, 193, 299, 463, 531]"
0.45871559633027514,14.5,8,"[151, 531, 299]"
1.2232415902140672,27.43,16,"[151, 218, 644, 25, 293, 299, 463, 531]"
1.9877675840978593,33.93,21,"[151, 43, 598, 25, 88, 202, 299, 696, 644, 463, 531, 293, 400]"
2.1406727828746175,35.57,22,"[151, 495, 598, 25, 425, 202, 84, 98, 293, 299, 644, 463, 400, 531]"
0.3058103975535169,9.73,8,"[202, 293]"
0.45871559633027514,14.48,10,"[644, 293, 531]"
1.5290519877675839,29.22,19,"[151, 77, 104, 598, 644, 293, 299, 463, 531, 25]"
1.8348623853211008,34.58,18,"[151, 425, 267, 447, 644, 119, 293, 25, 299, 463, 400, 531]"
1.8348623853211008,33.26,20,"[184, 495, 267, 531, 644, 25, 202, 293, 151, 299, 463, 400]"
1.6819571865443423,32.12,19,"[151, 431, 598, 25, 15, 644, 299, 400, 531, 293, 463]"
0.6116207951070334,17.85,11,"[293, 463, 299, 531]"
2.1406727828746175,37.44,21,"[151, 119, 598, 98, 25, 447, 644, 293, 425, 299, 463, 531, 400, 84]"
1.2232415902140672,26.13,17,"[151, 68, 299, 25, 495, 293, 463, 531]"
0.6116207951070334,17.83,12,"[463, 293, 431, 531]"
1.3761467889908257,27.54,18,"[151, 486, 25, 98, 84, 531, 299, 293, 463]"
1.6819571865443423,29.91,20,"[151, 598, 43, 25, 79, 644, 293, 299, 463, 400, 531]"
1.2232415902140672,27.8,15,"[151, 119, 53, 98, 299, 531, 293, 463]"
1.3761467889908257,24.21,19,"[299, 213, 293, 25, 495, 598, 88, 463, 531]"
0.764525993883792,16.56,14,"[491, 293, 463, 25, 531]"
0.764525993883792,19.67,13,"[151, 463, 25, 531, 293]"
2.1406727828746175,32.5,23,"[151, 88, 43, 25, 598, 495, 84, 522, 721, 293, 299, 463, 400, 531]"
1.2232415902140672,20.89,18,"[394, 213, 598, 25, 293, 88, 463, 531]"
1.0703363914373085,23.98,16,"[151, 43, 502, 25, 293, 463, 531]"
1.5290519877675839,27.13,20,"[151, 213, 495, 644, 293, 463, 25, 531, 598, 400]"
1.9877675840978593,31.4,22,"[151, 88, 43, 25, 598, 495, 84, 522, 215, 293, 531, 463, 299]"
1.8348623853211008,30.19,21,"[151, 88, 43, 25, 495, 84, 598, 183, 293, 299, 463, 531]"
1.0703363914373085,26.46,13,"[151, 293, 644, 119, 299, 531, 463]"
1.6819571865443423,33.33,18,"[151, 52, 119, 15, 299, 644, 293, 696, 463, 400, 531]"
1.8348623853211008,27.69,22,"[84, 88, 25, 213, 598, 495, 247, 293, 531, 299, 463, 400]"
1.6819571865443423,26.91,21,"[151, 213, 598, 25, 293, 463, 88, 495, 531, 72, 644]"
0.9174311926605503,23.58,14,"[151, 71, 463, 299, 531, 293]"
1.9877675840978593,35.74,19,"[151, 218, 14, 25, 644, 98, 425, 293, 299, 463, 531, 400, 84]"
