n_nodes,influence,communities,nodes
0.15290519877675823,5.61,5,[293]
0.6116207951070334,18.67,11,"[293, 119, 299, 531]"
1.0703363914373085,26.37,14,"[52, 293, 463, 151, 531, 119, 299]"
0.9174311926605503,23.9,14,"[293, 88, 151, 531, 299, 463]"
1.2232415902140672,27.92,15,"[644, 293, 151, 67, 119, 299, 531, 463]"
1.3761467889908257,29.75,16,"[644, 293, 151, 463, 119, 15, 299, 531, 277]"
1.3761467889908257,23.49,19,"[213, 293, 119, 463, 598, 69, 719, 240, 531]"
1.8348623853211008,31.66,21,"[293, 495, 151, 67, 52, 598, 15, 224, 88, 299, 463, 531]"
1.5290519877675839,29.82,18,"[293, 495, 151, 473, 52, 84, 299, 15, 463, 531]"
2.1406727828746175,35.94,21,"[644, 293, 202, 151, 25, 511, 43, 463, 88, 84, 488, 531, 277, 299]"
0.15290519877675823,5.79,4,[299]
1.0703363914373085,22.19,16,"[213, 293, 88, 463, 490, 299, 531]"
0.3058103975535169,9.83,8,"[293, 463]"
1.5290519877675839,31.55,16,"[644, 293, 151, 119, 376, 84, 299, 463, 15, 531]"
1.9877675840978593,35.04,20,"[293, 495, 119, 151, 88, 277, 696, 644, 15, 299, 463, 531, 80]"
1.9877675840978593,33.04,21,"[293, 495, 131, 151, 88, 696, 598, 217, 15, 43, 299, 463, 531]"
0.45871559633027514,14.06,10,"[293, 463, 531]"
0.9174311926605503,19.84,15,"[525, 293, 598, 531, 463, 299]"
0.764525993883792,21.35,12,"[463, 293, 151, 531, 299]"
1.9877675840978593,35.9,19,"[644, 293, 151, 428, 358, 88, 84, 463, 299, 119, 15, 43, 531]"
1.6819571865443423,31.56,19,"[293, 495, 43, 151, 25, 400, 69, 202, 299, 463, 531]"
1.2232415902140672,24.24,17,"[213, 151, 67, 293, 463, 267, 531, 88]"
2.4464831804281344,38.29,22,"[293, 495, 151, 696, 218, 88, 84, 641, 299, 15, 25, 531, 463, 38, 277, 194]"
1.5290519877675839,31.41,17,"[293, 8, 119, 151, 88, 43, 84, 299, 463, 531]"
2.293577981651376,37.93,21,"[293, 495, 151, 696, 15, 218, 88, 641, 299, 531, 467, 38, 277, 400, 463]"
1.8348623853211008,32.31,20,"[207, 293, 25, 151, 463, 531, 43, 299, 277, 88, 393, 84]"
0.764525993883792,19.84,13,"[293, 59, 119, 531, 463]"
0.3058103975535169,10.44,7,"[293, 151]"
1.9877675840978593,26.83,23,"[293, 495, 190, 43, 25, 463, 400, 88, 531, 213, 723, 598, 84]"
2.293577981651376,35.93,22,"[293, 495, 151, 696, 218, 15, 88, 25, 400, 38, 531, 299, 463, 84, 277]"
2.4464831804281344,32.98,24,"[293, 495, 25, 151, 240, 400, 88, 723, 213, 84, 598, 513, 299, 535, 463, 531]"
1.8348623853211008,34.05,18,"[644, 293, 151, 428, 277, 88, 299, 43, 471, 463, 531, 119]"
1.2232415902140672,21.96,18,"[293, 495, 597, 78, 25, 88, 531, 463]"
2.293577981651376,31.77,24,"[293, 495, 25, 151, 240, 299, 400, 88, 531, 723, 213, 51, 598, 513, 463]"
2.4464831804281344,39.15,21,"[293, 495, 151, 299, 463, 696, 15, 218, 88, 641, 531, 467, 38, 277, 84, 155]"
2.4464831804281344,35.48,23,"[293, 495, 25, 240, 151, 400, 723, 213, 88, 299, 15, 531, 38, 277, 185, 463]"
1.8348623853211008,27.85,22,"[293, 495, 151, 25, 43, 400, 88, 213, 503, 598, 531, 463]"
1.5290519877675839,25.35,20,"[463, 119, 598, 64, 531, 293, 213, 495, 431, 25]"
0.6116207951070334,16.82,12,"[49, 531, 293, 463]"
0.45871559633027514,14.6,9,"[293, 151, 531]"
2.1406727828746175,36.65,20,"[644, 293, 299, 151, 463, 119, 43, 531, 696, 88, 218, 15, 277, 494]"
2.1406727828746175,34.38,22,"[293, 495, 151, 25, 43, 240, 188, 299, 88, 531, 84, 463, 213, 400]"
1.9877675840978593,31.74,22,"[293, 495, 25, 151, 43, 12, 213, 84, 299, 88, 463, 531, 598]"
0.764525993883792,17.87,14,"[293, 495, 84, 531, 463]"
2.293577981651376,37.94,20,"[293, 119, 467, 299, 531, 151, 43, 15, 463, 88, 277, 25, 400, 38, 84]"
2.293577981651376,34.59,23,"[293, 495, 25, 240, 400, 200, 151, 598, 38, 84, 88, 277, 299, 463, 531]"
1.5290519877675839,28.96,19,"[293, 495, 151, 240, 43, 299, 88, 463, 531, 84]"
2.1406727828746175,31.8,23,"[293, 495, 25, 723, 151, 76, 662, 88, 400, 299, 463, 213, 531, 598]"
1.6819571865443423,32.49,18,"[644, 293, 151, 43, 119, 88, 213, 299, 15, 463, 531]"
1.8348623853211008,33.47,19,"[644, 293, 202, 151, 610, 119, 43, 299, 88, 463, 531, 277]"
1.2232415902140672,27.34,16,"[644, 293, 151, 299, 25, 49, 463, 531]"
1.6819571865443423,26.32,21,"[293, 495, 151, 25, 43, 240, 513, 88, 463, 531, 598]"
1.3761467889908257,28.49,18,"[293, 514, 25, 299, 463, 531, 151, 88, 277]"
1.6819571865443423,29.97,20,"[293, 495, 151, 598, 67, 52, 356, 463, 299, 88, 531]"
1.0703363914373085,25.63,15,"[644, 293, 151, 299, 463, 213, 531]"
