n_nodes,influence,communities,nodes
0.15290519877675823,6.05,5,[293]
2.1406727828746175,37.59,20,"[151, 277, 644, 299, 400, 67, 531, 293, 212, 119, 25, 463, 704, 447]"
1.8348623853211008,35.52,19,"[293, 644, 207, 400, 277, 67, 531, 119, 25, 299, 463, 151]"
2.4464831804281344,39.68,21,"[151, 277, 88, 644, 299, 400, 467, 531, 217, 212, 25, 119, 67, 447, 293, 463]"
1.0703363914373085,24.05,16,"[531, 598, 508, 463, 293, 119, 299]"
1.8348623853211008,32.07,21,"[151, 598, 43, 88, 400, 531, 25, 463, 67, 293, 508, 119]"
1.9877675840978593,34.24,21,"[486, 598, 704, 25, 67, 293, 119, 400, 151, 463, 299, 224, 531]"
2.4464831804281344,40.05,20,"[151, 43, 15, 25, 400, 531, 88, 212, 293, 467, 299, 119, 463, 246, 713, 67]"
0.6116207951070334,17.51,11,"[293, 119, 463, 531]"
1.0703363914373085,25.99,14,"[463, 447, 5, 293, 299, 531, 151]"
0.6116207951070334,18.0,10,"[151, 299, 531, 293]"
1.5290519877675839,30.61,18,"[151, 699, 644, 67, 299, 400, 293, 531, 463, 25]"
0.764525993883792,20.07,13,"[151, 463, 531, 88, 293]"
1.3761467889908257,29.75,15,"[293, 25, 644, 463, 480, 119, 151, 299, 531]"
2.293577981651376,36.53,22,"[293, 598, 25, 74, 60, 88, 400, 151, 119, 212, 463, 485, 246, 531, 299]"
1.3761467889908257,26.62,18,"[52, 598, 88, 119, 293, 299, 463, 531, 248]"
0.45871559633027514,14.78,9,"[293, 531, 299]"
2.4464831804281344,38.64,22,"[293, 598, 25, 74, 60, 88, 447, 267, 299, 151, 400, 119, 463, 246, 531, 212]"
2.4464831804281344,35.94,24,"[293, 88, 502, 299, 400, 25, 598, 212, 509, 248, 463, 531, 151, 724, 67, 43]"
1.5290519877675839,30.36,19,"[151, 43, 502, 25, 240, 299, 463, 293, 531, 88]"
0.9174311926605503,22.25,14,"[151, 88, 531, 293, 463, 644]"
1.3761467889908257,29.34,16,"[151, 464, 531, 644, 299, 119, 25, 467, 293]"
2.1406727828746175,30.31,23,"[43, 598, 88, 25, 240, 716, 502, 151, 724, 67, 299, 463, 400, 531]"
0.9174311926605503,20.24,15,"[598, 43, 293, 299, 463, 531]"
0.3058103975535169,10.33,8,"[293, 531]"
1.8348623853211008,33.33,20,"[497, 400, 598, 25, 644, 88, 119, 151, 299, 293, 531, 463]"
2.1406727828746175,35.61,21,"[293, 299, 644, 400, 598, 531, 447, 704, 25, 463, 224, 67, 151, 58]"
2.293577981651376,37.22,21,"[52, 598, 88, 212, 25, 367, 119, 293, 299, 151, 447, 463, 246, 400, 531]"
1.6819571865443423,32.05,19,"[151, 43, 497, 25, 522, 119, 293, 299, 463, 531, 88]"
1.6819571865443423,32.54,18,"[151, 43, 88, 511, 644, 293, 299, 463, 400, 531, 119]"
1.5290519877675839,26.72,20,"[151, 598, 43, 88, 293, 67, 25, 502, 531, 463]"
1.0703363914373085,25.91,15,"[151, 644, 88, 299, 531, 293, 463]"
1.2232415902140672,23.62,18,"[151, 598, 60, 88, 293, 463, 25, 531]"
1.6819571865443423,32.87,17,"[151, 425, 467, 531, 88, 644, 25, 119, 299, 463, 293]"
1.9877675840978593,36.2,19,"[151, 43, 78, 25, 400, 212, 467, 88, 531, 299, 119, 293, 463]"
0.45871559633027514,14.13,10,"[293, 447, 531]"
1.6819571865443423,30.53,20,"[293, 598, 25, 60, 67, 644, 299, 400, 151, 463, 531]"
1.2232415902140672,27.94,16,"[531, 486, 25, 151, 463, 119, 293, 299]"
0.764525993883792,21.12,12,"[119, 463, 299, 531, 293]"
1.9877675840978593,32.41,22,"[43, 598, 88, 25, 502, 240, 151, 704, 293, 299, 463, 400, 531]"
1.3761467889908257,28.7,17,"[184, 400, 598, 151, 299, 119, 293, 463, 531]"
0.6116207951070334,16.12,12,"[293, 488, 531, 463]"
1.5290519877675839,31.39,17,"[60, 119, 447, 400, 25, 293, 151, 299, 463, 531]"
2.293577981651376,38.65,20,"[151, 43, 88, 25, 8, 217, 67, 644, 293, 299, 400, 576, 531, 119, 463]"
2.4464831804281344,36.18,23,"[463, 119, 598, 25, 644, 724, 187, 293, 400, 248, 240, 88, 299, 151, 531, 212]"
2.293577981651376,34.77,23,"[52, 598, 88, 25, 704, 186, 67, 293, 299, 463, 400, 151, 644, 248, 531]"
2.1406727828746175,35.02,22,"[463, 43, 88, 25, 644, 400, 598, 212, 151, 502, 67, 293, 299, 531]"
1.2232415902140672,25.58,17,"[463, 43, 119, 25, 293, 299, 598, 531]"
1.6819571865443423,27.64,21,"[151, 598, 43, 88, 400, 531, 25, 463, 67, 293, 495]"
1.9877675840978593,35.19,20,"[151, 43, 246, 25, 119, 248, 67, 644, 293, 299, 88, 463, 531]"
1.3761467889908257,22.12,19,"[43, 598, 88, 25, 486, 183, 293, 463, 531]"
0.9174311926605503,23.21,13,"[151, 299, 406, 531, 293, 463]"
2.293577981651376,29.82,24,"[43, 598, 88, 25, 486, 187, 248, 212, 240, 252, 293, 299, 463, 400, 531]"
