n_nodes,influence,nodes
1.0174418604651163,46.98,"[736, 504, 293, 594, 289, 389, 711, 424, 673, 114, 938, 459, 451, 429]"
0.5813953488372094,36.47,"[903, 1347, 631, 289, 293, 736, 451, 389]"
0.3633720930232558,28.34,"[700, 451, 293, 389, 736]"
0.7267441860465116,40.41,"[736, 1099, 631, 140, 459, 424, 673, 451, 293, 389]"
0.43604651162790686,30.96,"[293, 669, 1134, 736, 451, 389]"
0.9447674418604652,45.83,"[903, 1063, 631, 185, 780, 736, 975, 293, 451, 389, 109, 655, 669]"
0.6540697674418603,38.26,"[289, 140, 293, 1187, 631, 459, 736, 451, 389]"
1.6715116279069766,58.4,"[289, 1144, 293, 280, 631, 185, 371, 1004, 1164, 847, 975, 673, 114, 451, 389, 711, 392, 938, 11, 445, 270, 655, 669]"
1.744186046511628,59.49,"[903, 504, 114, 631, 932, 669, 864, 1034, 399, 115, 289, 568, 938, 736, 673, 459, 451, 293, 389, 1071, 392, 270, 847, 655]"
0.21802325581395365,19.84,"[293, 424, 451]"
0.5087209302325582,33.84,"[280, 736, 451, 293, 389, 185, 392]"
1.9622093023255813,61.56,"[289, 140, 1063, 293, 631, 185, 838, 114, 504, 673, 389, 459, 270, 451, 445, 392, 109, 415, 399, 711, 669, 847, 655, 736, 424, 938, 864]"
1.5261627906976745,56.76,"[289, 140, 293, 280, 631, 1110, 901, 270, 736, 459, 847, 451, 389, 903, 424, 938, 109, 669, 445, 655, 1149]"
0.8720930232558137,44.9,"[903, 84, 631, 185, 109, 115, 736, 673, 451, 293, 389, 459]"
1.380813953488372,54.6,"[163, 711, 289, 429, 114, 669, 224, 736, 673, 293, 109, 451, 389, 938, 424, 655, 459, 270, 847]"
0.2906976744186047,23.94,"[293, 631, 389, 451]"
2.1075581395348837,64.12,"[289, 140, 293, 280, 631, 1110, 975, 184, 270, 185, 371, 847, 459, 977, 736, 1071, 451, 669, 903, 91, 109, 938, 655, 389, 392, 711, 399, 673, 864]"
1.88953488372093,60.82,"[289, 140, 293, 280, 631, 955, 114, 371, 270, 284, 673, 847, 1029, 736, 864, 977, 451, 669, 903, 424, 109, 938, 655, 389, 392, 1071]"
2.3982558139534884,65.91,"[903, 114, 631, 280, 185, 0, 711, 975, 91, 977, 389, 371, 392, 1071, 11, 1164, 270, 655, 669, 673, 293, 723, 109, 681, 203, 37, 424, 998, 938, 445, 451, 736, 459]"
1.4534883720930232,55.37,"[903, 424, 631, 897, 109, 681, 977, 1272, 445, 847, 185, 289, 184, 711, 293, 736, 673, 451, 389, 270]"
0.07267441860465107,9.54,[293]
1.5988372093023255,57.34,"[903, 424, 631, 763, 140, 1071, 681, 977, 612, 109, 723, 655, 115, 736, 673, 864, 451, 293, 389, 938, 459, 270]"
2.0348837209302326,63.07,"[289, 140, 293, 280, 631, 1110, 975, 184, 424, 389, 185, 371, 903, 847, 270, 977, 736, 459, 1131, 399, 655, 669, 109, 451, 1071, 673, 938, 711]"
0.7994186046511629,42.29,"[289, 293, 932, 140, 459, 673, 424, 736, 389, 451, 847]"
1.816860465116279,60.39,"[293, 459, 669, 864, 424, 389, 631, 140, 392, 185, 639, 280, 371, 270, 399, 736, 655, 451, 977, 673, 847, 938, 330, 711, 109]"
2.252906976744186,64.92,"[903, 1063, 631, 185, 280, 681, 100, 270, 673, 459, 445, 184, 451, 293, 389, 736, 977, 11, 847, 1239, 203, 1071, 669, 938, 399, 392, 655, 864, 711, 424, 109]"
1.3081395348837208,52.87,"[903, 1063, 631, 185, 1164, 864, 736, 289, 673, 459, 451, 152, 655, 293, 389, 424, 938, 669]"
1.1627906976744184,50.63,"[903, 114, 459, 736, 582, 673, 445, 451, 293, 389, 424, 938, 109, 669, 270, 655]"
0.14534883720930214,16.01,"[451, 293]"
1.2354651162790697,52.45,"[903, 1063, 631, 429, 736, 1102, 673, 451, 293, 459, 389, 270, 655, 424, 938, 109, 669]"
1.0901162790697674,48.55,"[68, 280, 504, 631, 293, 1071, 109, 289, 736, 655, 389, 451, 938, 459, 673]"
