186418,79700,204772,74738,55355,185951,38008,191858,119380,101639,164927,150082,40789,163764,76017,184231,161348,125707,154338,163549,118042,194101,126868,166727,133535,188913,98498,183855,116889,194339,28157,171636,118675,178890,196211,92329,195119,157765,78458,141214,191100,173948,63811,112882,124189,94286,111629,110619,192144,198225,33877,40570,27543,1200,61621,13451,22421,30848,34690,30261,38249,31100,18088,28495,38344,1082,75792,35517,38349,43460,45058,4116,78394,32465,44976,34603,32212,52538,28545,41356,25822,41494,1917,25943,12141,35836,40852,11351,17463,4180,59092,39660,65294,34904,41068,41596,44112,26252,18666,5395
102911,21327,159016,133175,183351,48816,167683,102693,131115,145056,145526,151687,153952,100115,28493,108715,158979,5192,100283,189657,72132,131438,163487,99982,43459,16327,186634,63847,148116,198273,107239,52627,85676,42075,203681,181860,43183,25274,58654,11618,51918,2681,174048,167889,69619,116616,86519,164545,107283,160232,75809,86523,186861,36225,152337,24973,119266,168123,18280,91603,85828,185902,189400,161553,173651,168714,145042,156776,123687,105742,127562,121047,182955,191410,180114,199562,166532,95003,137169,137452,118942,150642,28511,66592,71736,91259,187055,63534,86856,9060,137572,121948,128895,90169,200605,111973,87334,80506,43612,66044
201129,153294,132008,26704,197375,37880,188863,122945,184277,130735,114368,183229,95621,149197,115660,91592,62186,149429,179411,88870,94683,127663,125392,143265,175546,87996,163512,187526,145837,68974,171852,51423,155782,147192,80485,1142,196774,90872,95040,96095,186404,168090,98986,10456,198327,112228,193981,172158,102037,181780,5985,52674,168012,46314,104217,174505,193536,20852,71847,152086,157857,169885,149994,114806,91604,85277,132699,161239,146802,165306,172337,150369,159610,197170,171019,120223,183217,103707,181875,166007,158423,66890,12715,6186,128350,112736,166096,86235,101950,97754,181685,162920,191732,145911,191470,127960,192422,166739,171503,161931
199393,178549,69960,4700,76649,34749,177105,136837,96054,151191,194429,79360,114457,100202,97844,118545,181573,159537,35798,69212,150763,84609,145399,29945,194217,143094,108280,97671,117543,16587,90015,41704,193908,99055,114523,142236,115865,126874,79975,84078,85801,82234,76588,23317,6626,83695,189715,140343,66146,163215,181677,134460,139863,28224,201461,182571,69255,142988,115239,125874,158003,168126,132806,164876,181791,154430,132305,168355,78460,100240,133884,186016,163706,157132,149176,77419,81182,114691,171731,121062,161832,92341,117461,97269,84762,92513,183980,117534,150111,86762,189235,117898,66564,195116,175779,194490,159918,175172,132651,104189
123534,102520,151075,105789,45626,94192,128723,158609,109885,89119,181364,181860,187154,186278,69285,63363,151899,141882,168166,111710,127321,117250,105699,13531,188099,65324,80732,47162,171796,92742,130779,99445,20556,12042,150300,107713,54990,55215,173539,179748,186639,121928,123565,111511,177183,201191,201459,166292,68012,30445,186190,93773,148024,97383,69572,199661,198042,99778,173192,24655,199534,202570,132056,136215,127856,126554,124187,156806,194100,129805,128675,34611,186325,140382,83288,136638,205614,80417,132287,33187,190119,40517,169299,115354,49910,50210,194078,185811,144292,139420,134000,4847,193198,96317,77032,105602,130374,37459,118983,131920
79753,48290,164363,23999,45816,165262,191337,177696,92018,89714,72298,123221,112540,54155,168267,136781,139168,184446,98118,178045,129576,150551,182150,97719,147104,7365,124835,166540,170173,152526,103171,169434,122689,176795,94755,141311,68944,142239,105384,76173,190574,125869,83549,132424,146978,146942,159029,165027,67904,59475,106513,23556,101852,128632,113207,84974,150235,147131,8679,18857,135261,44852,170221,54234,153562,101886,162214,121346,168633,112404,134713,114687,186225,147551,20156,141480,126963,70742,120200,102174,168652,168291,182408,100847,142906,90358,152736,147315,100373,108105,69678,107002,202088,201249,132614,124148,74479,25734,166376,140595
21713,18032,111458,116749,131614,163761,175153,86658,98456,151645,151411,129678,112948,114076,184871,97953,86570,97942,152839,107069,70339,45037,152291,181397,114185,99791,194525,116340,129197,184601,138480,76399,145137,54069,37480,35503,156823,142438,159511,101573,98647,90376,157022,120042,136738,146740,194833,120592,172114,51904,168971,141762,113477,189679,147868,168190,153847,62843,133547,142019,153256,185246,184838,186975,113734,114005,139813,156462,111908,73581,94692,165402,182690,26879,24622,106208,185969,181028,119113,111237,55030,62700,184725,192904,106565,180372,121276,10618,184276,114756,155265,187252,123897,110705,183737,128846,181661,105251,7697,56619
157738,70408,79027,121656,174607,155134,88325,111286,93937,136694,163225,125542,113872,99583,71265,6375,164927,131575,190220,28419,183002,98475,133587,173184,160502,179380,112319,117955,152790,183782,154745,133790,120566,199354,80267,167963,151884,75601,172712,57221,138249,12103,181213,176863,176010,109955,103252,168623,21898,23315,101245,79769,184088,56764,85862,59707,128856,120609,173049,180707,198655,109085,132294,129962,109697,90077,152403,56839,197628,199421,119918,114029,127037,3755,183549,86100,127180,198747,142932,181207,192039,157118,188520,143217,86091,50016,122310,141964,64584,74530,201299,105473,113530,30926,164747,159010,140308,112191,52765,147996
157526,160472,119839,118844,173966,200449,90528,185571,94856,24782,133806,32131,16401,103096,133978,117015,171044,75204,131985,34357,111119,153016,43077,27002,184796,130607,128828,105052,117505,31002,131085,134065,157975,145414,31456,132805,124444,545,171919,121834,196451,30023,76642,46512,149046,13313,115686,119950,181219,201452,68359,109745,106754,147489,126235,141935,145710,147213,130304,126573,201402,158444,182858,9234,171336,132717,190046,160619,54895,2012,100249,190203,201393,164181,114571,67518,112005,94798,102603,81148,40722,42692,111609,118652,102725,97676,175417,171463,112460,154947,170568,146496,158574,160413,161916,25500,34199,54598,68316,96646
98863,1394,155843,131671,58340,19732,193818,98851,174026,175749,150902,140013,82891,77441,159936,142295,163520,34195,27437,125857,69148,24453,136867,192264,155595,156269,169872,65817,106445,127026,94834,107795,29609,40552,165053,37410,157528,25055,7603,31995,118266,19138,185744,40154,182377,96432,139646,8957,112812,144153,116721,159706,114256,92767,42399,53107,104346,101437,150699,139167,171648,95428,197779,170201,6731,61328,109977,49964,116471,35848,74470,76604,175397,163168,141014,132802,59847,156125,188033,88656,93509,187862,138191,100540,78066,47841,126785,166568,139626,7656,100778,83677,122269,111289,69313,59188,72422,32267,169471,109056
