n_nodes,influence,nodes
0.5076142131979691,15.05,"[265, 115, 350, 561, 433]"
0.10152284263959377,4.03,[26]
0.812182741116751,20.51,"[115, 482, 730, 265, 348, 433, 26, 561]"
1.5228426395939083,28.67,"[115, 628, 921, 26, 348, 673, 481, 847, 730, 482, 265, 235, 686, 433, 561]"
1.1167512690355328,24.86,"[265, 921, 730, 340, 482, 235, 686, 433, 561, 115, 26]"
1.82741116751269,31.03,"[265, 730, 478, 665, 637, 855, 921, 350, 686, 481, 26, 888, 482, 235, 433, 561, 115, 348]"
0.4060913705583755,12.6,"[730, 115, 235, 482]"
1.3197969543147205,26.75,"[115, 26, 921, 730, 322, 481, 350, 482, 265, 433, 235, 686, 561]"
0.6091370558375631,17.0,"[235, 26, 730, 433, 482, 265]"
0.710659898477157,18.96,"[26, 730, 235, 482, 115, 433, 561]"
1.0152284263959388,23.39,"[115, 235, 730, 482, 350, 686, 265, 26, 433, 561]"
1.928934010152284,31.31,"[115, 848, 482, 602, 730, 855, 320, 350, 888, 481, 26, 647, 348, 265, 235, 686, 561, 433, 921]"
0.30456852791878175,10.61,"[115, 561, 235]"
2.2335025380710656,32.63,"[265, 730, 478, 637, 665, 855, 921, 350, 821, 320, 504, 26, 647, 481, 888, 686, 482, 235, 348, 433, 561, 115]"
2.4365482233502536,33.74,"[637, 235, 921, 602, 813, 888, 561, 115, 730, 647, 836, 413, 855, 320, 355, 348, 481, 26, 433, 686, 265, 482, 634, 350]"
1.4213197969543145,27.99,"[265, 780, 730, 348, 921, 350, 481, 482, 26, 235, 686, 433, 561, 115]"
0.20304568527918754,7.46,"[115, 561]"
0.30456852791878175,10.61,"[561, 115, 235]"
1.7258883248730963,30.3,"[115, 628, 921, 26, 348, 640, 637, 855, 730, 350, 481, 482, 265, 235, 686, 433, 561]"
2.131979695431472,32.41,"[115, 810, 921, 665, 602, 350, 730, 320, 413, 468, 433, 348, 647, 888, 481, 482, 265, 235, 26, 686, 561]"
1.6243654822335023,29.23,"[115, 628, 921, 821, 673, 647, 730, 481, 482, 265, 235, 686, 561, 348, 433, 26]"
2.33502538071066,33.31,"[265, 921, 819, 730, 665, 806, 602, 320, 350, 481, 482, 26, 647, 348, 235, 781, 686, 433, 468, 561, 115, 855, 888]"
2.030456852791878,31.75,"[115, 607, 665, 602, 412, 855, 730, 888, 812, 350, 481, 482, 265, 235, 348, 686, 433, 561, 921, 26]"
0.9137055837563448,21.83,"[265, 350, 115, 561, 482, 433, 730, 686, 26]"
1.2182741116751268,25.89,"[115, 458, 921, 348, 686, 482, 730, 265, 235, 433, 26, 561]"
