n_nodes,influence,nodes
0.3075148952527389,16.68,"[4610, 4369, 3170, 2432, 1670, 4951, 2369, 4545, 3156, 3431, 4317, 5288, 3562, 2123, 3052, 4273]"
0.07687872381318472,15.75,"[2067, 105, 3052, 4273]"
1.095521814337882,18.21,"[4229, 3628, 4177, 5555, 2633, 5237, 3681, 3820, 5502, 4026, 3719, 3115, 3112, 3687, 1488, 4634, 2577, 3408, 2432, 3467, 4610, 3500, 3218, 5528, 4380, 4141, 4273, 2367, 4532, 2369, 4545, 2500, 2855, 3914, 4369, 3170, 362, 3156, 4322, 4836, 3431, 3052, 3562, 4584, 4568, 3358, 4607, 3232, 4257, 4840, 4902, 5046, 5067, 4559, 5072, 5733, 3442]"
0.5381510666922931,17.27,"[4229, 3628, 5478, 3681, 5502, 4286, 3947, 3674, 3203, 3170, 3820, 144, 4568, 4273, 2432, 4545, 4610, 2369, 4836, 3431, 3562, 4369, 3045, 5229, 3052, 4532, 3156, 3546]"
0.15375744762636945,16.11,"[4229, 2061, 2369, 4545, 3431, 3562, 3052, 3057]"
1.5952335191235827,18.98,"[4229, 3628, 5478, 5502, 3745, 5548, 3820, 2572, 3674, 4026, 2195, 3115, 686, 5237, 3546, 3170, 4681, 5172, 4568, 4840, 3215, 370, 4951, 4286, 923, 3031, 2367, 4607, 3535, 3052, 2288, 1213, 3156, 4575, 3562, 5340, 5046, 2849, 4682, 2442, 4610, 3442, 3467, 5032, 2432, 4051, 920, 3227, 2500, 4653, 4369, 5724, 3823, 3206, 3431, 3218, 4322, 362, 144, 3943, 5528, 4532, 4380, 3358, 3232, 4257, 2855, 3244, 4141, 3760, 4273, 2369, 4150, 4545, 3264, 3914, 3906, 3913, 4559, 5072, 4584, 4436, 4836]"
0.6342494714587739,17.42,"[4229, 3628, 3416, 3674, 160, 4559, 3052, 4369, 4380, 2432, 4257, 5072, 4007, 2855, 4607, 4584, 4836, 4532, 4273, 3156, 4840, 4243, 2369, 4545, 4932, 4688, 5186, 3562, 3431, 3170, 4610, 144, 3442]"
0.5958101095521815,17.33,"[4229, 3628, 4177, 3674, 3947, 4873, 4673, 3218, 5229, 5528, 362, 4380, 4836, 3244, 2432, 4545, 3170, 4322, 4273, 679, 3156, 3431, 3562, 4610, 2369, 3442, 4141, 2367, 2500, 4584, 4840]"
0.8456659619450317,17.88,"[4229, 3628, 2415, 5555, 5237, 2572, 4286, 747, 5502, 4866, 3820, 4464, 2186, 3674, 4615, 3947, 5229, 2123, 3112, 2432, 4610, 3206, 4369, 3218, 5528, 4380, 4141, 4273, 4532, 2367, 4545, 2500, 3914, 4559, 3156, 4568, 3170, 4322, 4836, 3431, 4584, 362, 3562, 3052]"
0.11531808571977731,16.02,"[1533, 4223, 3431, 2369, 4545, 3156]"
