63747,21634,49011,52102,35449,12410,14396,18294,57186,45568,12778,61497,77764,67309,12085,10943,35257,24452,65594,22756,59409,74124,65232,44188,67947,25132,61105,37237,39646,77106,76215,62474,57678,40032,69802,31317,37212,69414,40450,72066,55682,58567,67096,71605,72346,40662,71740,12716,27698,30858,9164,20468,12481,1706,20747,29078,22672,18795,21564,22346,23528,28688,9549,25473,10327,12738,22663,5410,9640,11587,21324,6083,2732,20892,17175,33757,16109,832,22242,29799,9379,13381,22424,11877,4624,9765,26698,19260,17467,22291,2072,22872,6267,4338,611,7050,19707,4540,19311,8560
8626,9906,55367,22921,37674,29022,36485,6805,63149,18157,37898,41805,43414,53061,40561,64320,44721,66007,27537,17309,32236,10902,55619,50401,21610,26009,73678,12214,30238,24638,66463,17796,16987,10805,67034,28175,45658,50326,7049,20846,49969,54439,48595,26682,57524,41643,62245,13894,33385,5849,28236,35568,55239,47384,52162,51471,26654,61856,62111,24232,45221,15758,14960,71641,39450,49721,36805,30858,38642,37157,27653,9749,62100,31788,8334,26822,17520,42867,52401,53402,67865,61089,21834,54863,76539,32737,68731,215,62000,31959,52945,9962,46526,39341,11360,6703,24764,27305,8143,38951
72661,31272,67709,31051,61511,43061,13447,46818,39461,67073,73646,51016,50377,12601,43392,29971,51506,11497,48834,45250,32310,19405,43107,67129,48641,26186,64857,8809,59847,66137,22700,10608,59372,53725,69750,776,38368,31088,37242,54074,64420,63858,53716,55154,29878,13879,50959,17128,70220,62077,37976,52844,47226,73311,50885,36364,50610,14123,64941,7664,52173,41617,46444,7759,63630,65135,45546,40260,28411,42066,56315,53125,2605,2206,17296,42612,65684,61525,46135,4296,24598,56153,30761,36819,59127,52014,61545,65094,17859,44149,34028,51375,62031,48598,68603,56941,62752,71532,55066,37867
14546,65461,34548,599,62843,27522,50614,24176,265,10664,42336,34756,41751,39711,35360,16667,67485,67737,44265,39088,65750,4836,57596,57405,11270,24224,23365,25496,75063,33346,56033,26646,61030,43996,24331,206,32045,26024,50743,29568,65853,53726,69041,19518,30316,20933,42824,74996,56183,33553,12328,19289,67041,5677,48877,54651,62440,25612,47023,37768,37628,6763,53424,35543,5749,28615,68228,72572,48828,61496,51103,701,34999,40218,56013,38375,48850,23527,46749,54231,51741,53383,60313,40862,10339,54161,27309,17149,66840,3698,65952,63838,39247,36123,65535,41670,56290,47065,72550,21192
18091,7753,70698,48568,67705,24422,59366,74428,52212,9231,64736,30518,71496,59405,39137,72719,75368,19155,65709,26010,1105,100,64413,19992,53507,14425,45886,68039,13337,47822,54221,60580,32661,7954,62567,11932,48791,70812,56974,32165,68595,36793,66970,181,49390,58485,55417,59567,46273,33980,7139,27468,47532,1701,20989,28145,68176,13120,29722,45691,32777,25688,38056,24508,63332,52052,71890,64129,29701,29272,64677,9060,10252,53555,53772,32785,66109,69813,51778,38463,55897,3053,51987,54315,47718,27325,35079,67487,20799,65377,67498,8113,66220,35864,25366,63286,70969,69647,59668,45516
70193,50136,70841,10999,10953,50586,35108,384,24462,11668,58927,44278,41300,57753,72269,75803,30153,51166,75651,50736,40322,27560,43276,28462,62217,38655,55163,73293,52070,27617,17965,20712,74307,52208,42991,14695,64831,43031,53424,38873,58921,23664,79417,25974,44682,41478,61058,23817,59776,53949,75638,30616,17514,20360,69496,22572,19092,14342,8682,23527,54386,15004,48284,67034,47187,27676,71068,286,29631,5141,53826,58826,39601,36535,53688,33174,56261,47333,68057,61803,36603,10361,56831,617,58452,66878,75055,5989,35171,6839,24720,66754,70915,53136,61624,21802,70593,54330,30565,38399
67659,62305,31495,10179,52185,43481,47906,31779,5650,36795,54670,33733,58280,20788,16992,19768,23890,41026,29489,25521,50787,58848,59900,53326,45732,26577,69139,47928,51587,71028,34712,63742,67397,61077,66144,27356,59177,8229,59550,37135,46713,47157,23526,68667,55950,22918,550,798,61994,69590,38093,41352,63150,65238,42379,49512,61775,68902,61288,44402,7978,39197,66339,62852,29072,22774,60372,64349,30036,5393,33377,24052,52689,44562,73170,29433,20934,68377,66862,54138,27127,38608,43409,15098,29700,22981,75915,13188,19237,23175,58143,53777,58218,62482,69666,41404,41580,72984,25219,14617
52804,41954,59969,48644,42912,41854,25705,50483,69599,70115,586,54033,57990,56742,72571,66484,71017,34851,20221,23216,32852,28169,66008,1100,34800,6990,72059,54793,57449,71292,77209,13341,74202,68826,62708,51710,38081,50996,73786,49525,28075,44833,31247,32455,19568,28206,44571,55252,5849,18646,19704,62161,48663,75325,51897,22252,46284,38547,55647,72542,67651,46025,29613,48367,71899,61005,32687,384,67557,76293,70558,36432,25334,41711,75197,70918,29255,27042,59866,212,68452,69570,56338,12331,25474,3987,1013,47525,66116,33806,58595,45545,65206,15691,66206,40922,48078,73737,19882,67503
75169,73749,66318,50244,21787,29528,51094,24543,23848,15738,53698,58934,67364,54786,25443,17832,32893,44332,21271,29022,72179,65198,31345,72219,49821,10746,47058,1105,68557,31169,3662,582,32010,25681,12776,16992,20115,1192,70807,25456,63933,40449,68274,28936,40485,14441,45112,63894,67495,32278,34792,36953,72249,29006,6946,1999,31084,18272,49252,62050,24492,31608,61039,33322,16330,179,64315,56733,35711,60725,27744,829,73523,36388,37920,57842,41253,45921,68411,50439,56360,28287,60115,64226,24868,67757,57747,23591,30429,6155,36567,26210,59932,71416,33388,23831,54658,29676,41433,27641
64584,52413,47599,20962,56373,229,24199,25035,34271,32642,70030,33199,69080,41481,47285,35458,68062,64115,62072,56904,65471,36721,50904,31736,4390,239,41573,50856,68748,12056,65897,42529,70687,55432,69481,73734,68299,69485,38069,66046,61790,33575,64634,40203,62874,35529,48370,18124,8847,7944,38906,22990,69173,46193,76235,69643,73664,30068,73439,5195,289,25669,62828,66722,24860,28988,48228,30593,44807,279,62567,64401,31705,6573,67587,49941,37154,42303,65633,33504,72419,43753,58272,67337,44599,66598,42364,50119,61307,34782,42352,62481,18664,10076,68655,49704,56214,33357,7433,13938
