n_nodes,influence,nodes
0.14619883040935688,10.5,[247]
1.169590643274854,45.6,"[354, 22, 247, 185, 194, 41, 223, 342]"
0.29239766081871377,19.91,"[247, 223]"
0.4385964912280702,26.74,"[239, 205, 247]"
0.8771929824561404,39.38,"[354, 223, 7, 41, 226, 247]"
1.4619883040935673,50.6,"[354, 586, 223, 522, 418, 226, 41, 247, 22, 342]"
2.3391812865497075,58.97,"[223, 482, 22, 185, 187, 194, 418, 205, 450, 363, 354, 41, 239, 226, 342, 247]"
1.7543859649122808,53.8,"[551, 247, 22, 223, 346, 418, 342, 41, 205, 354, 226, 185]"
0.7309941520467838,34.37,"[354, 239, 247, 41, 223]"
1.3157894736842106,48.44,"[354, 205, 53, 247, 223, 418, 226, 586, 342]"
2.046783625730994,56.35,"[418, 223, 194, 482, 450, 341, 247, 354, 226, 41, 205, 185, 85, 342]"
1.608187134502924,52.36,"[354, 22, 247, 185, 223, 324, 450, 418, 226, 41, 342]"
1.0233918128654973,41.86,"[354, 205, 550, 247, 226, 41, 342]"
2.4853801169590644,59.82,"[354, 375, 247, 185, 229, 120, 223, 482, 500, 239, 252, 418, 226, 450, 41, 205, 342]"
2.192982456140351,58.63,"[354, 120, 341, 545, 482, 418, 239, 223, 194, 226, 450, 41, 205, 342, 247]"
0.5847953216374271,31.58,"[354, 22, 223, 247]"
1.9005847953216375,55.97,"[551, 247, 627, 223, 41, 418, 471, 226, 53, 22, 342, 354, 205]"
