n_nodes,influence,nodes
0.8771929824561404,38.32,"[230, 247, 342, 226, 354, 223]"
0.5847953216374271,30.1,"[41, 247, 120, 223]"
2.046783625730994,56.83,"[41, 247, 453, 185, 239, 524, 226, 223, 342, 354, 471, 120, 205, 22]"
1.0233918128654973,41.41,"[247, 223, 205, 239, 354, 185, 342]"
2.192982456140351,57.93,"[41, 247, 539, 185, 534, 53, 418, 223, 226, 354, 120, 239, 469, 22, 342]"
0.14619883040935688,11.08,[239]
0.7309941520467838,35.13,"[247, 205, 226, 354, 223]"
0.29239766081871377,18.73,"[223, 247]"
1.4619883040935673,49.77,"[41, 247, 418, 15, 551, 226, 354, 223, 342, 22]"
0.4385964912280702,28.38,"[41, 247, 223]"
1.608187134502924,51.4,"[41, 247, 450, 53, 223, 226, 418, 354, 215, 239, 342]"
2.4853801169590644,61.2,"[223, 586, 53, 247, 103, 120, 469, 205, 194, 376, 226, 342, 239, 22, 453, 354, 41]"
1.7543859649122808,55.89,"[41, 247, 53, 471, 22, 418, 205, 223, 226, 354, 160, 342]"
2.3391812865497075,59.17,"[41, 247, 53, 460, 471, 586, 22, 223, 488, 239, 205, 418, 598, 342, 226, 354]"
1.3157894736842106,47.44,"[41, 247, 341, 418, 226, 354, 205, 223, 342]"
1.169590643274854,44.64,"[41, 247, 53, 201, 226, 354, 223, 205]"
