n_nodes,influence,nodes
0.12878300064391457,2.43,"[2350, 484, 1136, 2278, 4545, 5477, 2227, 2902]"
0.27366387636831924,3.63,"[1653, 2468, 1136, 5632, 1884, 2336, 4545, 292, 5477, 2278, 2695, 883, 622, 5551, 2513, 2227, 409]"
0.7887958789439791,5.94,"[1653, 3431, 1136, 2278, 2468, 2695, 254, 2576, 5235, 1237, 3985, 2281, 1743, 3605, 2028, 5200, 1336, 145, 3092, 409, 5285, 883, 3535, 2902, 2564, 1519, 3105, 292, 1831, 2932, 5477, 5484, 622, 3248, 1363, 969, 4545, 1884, 2336, 729, 1062, 2752, 3087, 4211, 2127, 4438, 2513, 5551, 2227]"
1.3039278815196391,7.41,"[1653, 2993, 4545, 826, 1136, 4765, 6335, 1323, 2278, 1519, 883, 2468, 2127, 3891, 2281, 254, 4033, 2122, 1265, 2932, 5428, 729, 4177, 6183, 1928, 2695, 1884, 5200, 3605, 2807, 5235, 2576, 292, 3353, 3092, 4500, 3105, 2564, 2513, 3538, 5285, 622, 1237, 2902, 5477, 1062, 5551, 4438, 4331, 2227, 3678, 2332, 409, 805, 5594, 1831, 4211, 5979, 4064, 3985, 2028, 3087, 5484, 2423, 3248, 404, 266, 2866, 3535, 1743, 1363, 969, 1894, 145, 268, 165, 3308, 678, 2328, 1235, 2336]"
0.2575660012878296,3.46,"[1653, 4765, 409, 2278, 2336, 2843, 3105, 2513, 5477, 622, 1136, 5551, 2227, 883, 1237, 1884]"
0.8531873792659366,6.17,"[1653, 3570, 4765, 1136, 2213, 2278, 666, 2468, 826, 2513, 2554, 2564, 2695, 1519, 3087, 3985, 883, 145, 3092, 2328, 409, 2336, 3105, 1884, 292, 5285, 1062, 1323, 2227, 4545, 969, 2127, 3535, 3538, 1743, 1363, 1237, 622, 4211, 5477, 2902, 4438, 4184, 5594, 1630, 3678, 4064, 2281, 4331, 2028, 5484, 5235, 254]"
2.382485511912427,9.5,"[1653, 826, 2993, 4545, 3891, 4033, 1928, 409, 319, 1136, 4080, 2278, 1519, 230, 3955, 4765, 3780, 1414, 953, 883, 558, 6335, 3659, 3382, 3040, 51, 1781, 254, 3658, 2932, 1993, 232, 2555, 2468, 5662, 2886, 5073, 2769, 779, 2281, 5170, 4609, 5041, 1265, 33, 726, 2812, 2483, 2317, 1079, 6228, 2127, 1884, 2374, 2513, 3538, 6954, 5291, 5428, 610, 1341, 6594, 729, 1947, 1336, 480, 5692, 678, 245, 3673, 1166, 3971, 1630, 5946, 2028, 4232, 2219, 3985, 5594, 4211, 4064, 5477, 2564, 2488, 266, 3087, 3254, 2576, 225, 1554, 2423, 4500, 404, 739, 2902, 3773, 3092, 2432, 3605, 3608, 2807, 6169, 5551, 449, 3105, 1062, 6183, 969, 4438, 2122, 3535, 5200, 5235, 4177, 698, 5484, 4184, 2292, 3678, 622, 2695, 145, 666, 685, 1188, 5285, 5979, 292, 5675, 3248, 2227, 1743, 4331, 3353, 1424, 1235, 1237, 2283, 3308, 1281, 267, 2328, 2332, 2336, 805, 1831, 2866, 1363]"
1.7707662588538309,8.49,"[1653, 4765, 2695, 1136, 2468, 404, 3678, 2278, 1630, 1519, 2513, 4178, 826, 230, 1781, 883, 2579, 2576, 3353, 2564, 3092, 292, 3105, 1884, 3658, 2555, 5285, 1062, 5551, 2227, 4545, 4064, 2127, 409, 3538, 622, 3605, 5477, 1237, 2336, 4438, 3608, 4211, 3971, 2932, 5594, 5235, 254, 5428, 438, 2812, 2281, 5692, 266, 6277, 2610, 3673, 2807, 1188, 2769, 3308, 3126, 5484, 2488, 2028, 3248, 165, 698, 5200, 3535, 1235, 1743, 4177, 2122, 3773, 4232, 267, 268, 1363, 2332, 2866, 678, 729, 4331, 5291, 774, 1336, 245, 2219, 3254, 1894, 225, 6335, 739, 1265, 1281, 2328, 969, 805, 1323, 2902, 5979, 2993, 1424, 4500, 3087, 3985, 145, 6169, 1831]"
0.03219575016097842,0.94,"[3795, 2278]"
1.0302640051513197,6.71,"[1653, 404, 2695, 4765, 2468, 1136, 3353, 3678, 1630, 4178, 1519, 5477, 2278, 4184, 5235, 883, 2328, 5428, 2424, 6652, 2576, 2564, 3092, 292, 3105, 1884, 225, 4331, 5285, 1062, 5551, 2227, 4545, 4064, 2127, 2513, 622, 3538, 254, 1237, 409, 4211, 4438, 2336, 3087, 5594, 2932, 3985, 145, 2993, 1336, 6335, 2281, 969, 2122, 1743, 5200, 1235, 3535, 1363, 729, 3308, 5484, 2028]"
