n_nodes,influence,nodes
0.1011122345803841,4.99,"[297, 988]"
0.2022244691607682,9.73,"[870, 327, 1520, 244]"
0.6066734074823055,20.42,"[297, 599, 1428, 244, 834, 526, 1379, 870, 1063, 327, 1084, 172]"
0.7583417593528818,23.51,"[297, 1173, 1379, 834, 244, 870, 327, 584, 1063, 1096, 172, 526, 1779, 1428, 988]"
1.3144590495449948,29.73,"[297, 1963, 843, 599, 244, 1285, 1033, 526, 1428, 701, 1063, 172, 185, 1850, 1339, 1084, 834, 327, 1379, 1751, 1096, 988, 870, 1520, 635, 1779]"
0.4550050556117289,16.99,"[870, 327, 1520, 1096, 244, 526, 988, 228, 172]"
1.0616784630940344,27.27,"[297, 1963, 1174, 834, 244, 1379, 870, 1063, 327, 1033, 584, 172, 526, 1096, 988, 1520, 1428, 1779, 185, 1850, 1084]"
0.05055611729019205,3.23,[172]
0.40444893832153683,15.55,"[870, 327, 1379, 244, 1096, 1250, 172, 526]"
1.1627906976744184,28.2,"[297, 197, 1758, 599, 244, 1779, 834, 1379, 1285, 526, 1428, 1033, 870, 185, 1850, 1063, 1084, 327, 172, 1096, 584, 988, 1520]"
0.30333670374115274,13.04,"[843, 1063, 1096, 1379, 172, 327]"
2.3255813953488373,35.21,"[297, 1963, 701, 905, 244, 1630, 1627, 1193, 1596, 1758, 777, 605, 1551, 892, 1172, 1339, 549, 313, 808, 1285, 809, 1033, 526, 1295, 635, 1682, 1754, 1428, 788, 1319, 1063, 172, 1326, 1379, 185, 1850, 1084, 834, 327, 1096, 584, 870, 1520, 1779, 599, 988]"
0.6572295247724975,21.09,"[297, 1649, 834, 1379, 1428, 870, 327, 244, 584, 1096, 1063, 172, 526]"
1.769464105156724,32.59,"[297, 1963, 701, 843, 244, 791, 788, 350, 1754, 1285, 1033, 1758, 526, 1401, 1295, 1682, 1428, 1063, 172, 1326, 185, 1850, 1084, 834, 327, 1096, 1627, 584, 635, 599, 988, 1379, 870, 1520, 1779]"
1.4155712841253791,30.36,"[297, 1963, 701, 843, 244, 1193, 1285, 1033, 1758, 526, 746, 1428, 1063, 172, 1326, 185, 1850, 1084, 834, 327, 584, 1096, 599, 988, 1379, 870, 1520, 1779]"
1.9211324570273003,33.49,"[297, 1963, 701, 843, 244, 1193, 837, 605, 1596, 1614, 1285, 1033, 1295, 892, 526, 1682, 788, 1428, 1063, 809, 172, 1326, 635, 185, 1850, 1339, 1084, 834, 327, 584, 1096, 1758, 599, 988, 1379, 870, 1520, 1779]"
1.6683518705763396,32.25,"[297, 1963, 701, 843, 244, 1596, 1222, 1339, 1285, 1033, 599, 1682, 526, 892, 788, 1428, 1063, 172, 1758, 1326, 185, 1850, 1379, 635, 1084, 834, 327, 584, 1096, 988, 870, 1520, 1779]"
1.4661274014155712,30.82,"[297, 1963, 1262, 1682, 244, 1685, 1285, 701, 1033, 526, 1428, 172, 185, 1850, 1084, 834, 327, 1096, 584, 599, 1379, 870, 1520, 988, 1063, 892, 788, 1326, 635]"
1.365015166835187,29.98,"[297, 1963, 701, 843, 244, 1193, 1285, 1033, 526, 1682, 1428, 1627, 1063, 172, 1699, 185, 1850, 1084, 834, 327, 584, 1096, 988, 1379, 870, 1520, 1779]"
0.556117290192113,19.06,"[297, 244, 1428, 327, 1309, 185, 834, 988, 870, 1063, 1096]"
1.2133468149646107,28.89,"[297, 1963, 801, 843, 244, 1193, 1285, 834, 1379, 870, 526, 1033, 1428, 1063, 327, 185, 1850, 1084, 172, 584, 1096, 988, 1520, 1779]"
0.2527805864509607,11.97,"[870, 327, 1379, 1033, 244]"
1.1122345803842264,27.93,"[297, 1963, 701, 599, 244, 834, 1379, 870, 1063, 327, 1033, 172, 584, 526, 1096, 1198, 1520, 1428, 1779, 185, 1850, 1084]"
1.5166835187057632,31.19,"[297, 1963, 701, 843, 244, 791, 788, 1490, 1754, 1285, 1033, 526, 1758, 1428, 1063, 172, 1326, 185, 1850, 1084, 834, 327, 584, 1096, 599, 988, 1379, 870, 1520, 1779]"
0.9100101112234582,25.43,"[297, 244, 584, 1428, 168, 185, 327, 1850, 988, 1084, 526, 870, 172, 1520, 834, 1063, 1033, 1096]"
0.5055611729019212,18.17,"[297, 1033, 1379, 834, 244, 870, 1063, 327, 185, 526]"
2.275025278058645,35.01,"[297, 1963, 701, 843, 244, 1700, 1970, 1616, 1193, 1596, 605, 549, 313, 892, 1627, 808, 1758, 1339, 809, 1754, 787, 1285, 1033, 526, 635, 1295, 1682, 1428, 788, 1063, 172, 1326, 185, 1379, 1850, 1084, 834, 327, 1096, 870, 1520, 1779, 584, 599, 988]"
1.2639029322548028,29.23,"[297, 1963, 1714, 834, 244, 1326, 1379, 870, 892, 1339, 1033, 327, 599, 526, 1428, 584, 1063, 1520, 1779, 1096, 988, 172, 185, 1850, 1084]"
