n_nodes,influence,nodes
0.556117290192113,19.06,"[327, 297, 988, 1096, 172, 1520, 870, 244, 834, 1379, 1199]"
0.5055611729019212,18.05,"[244, 1279, 834, 1379, 1063, 1096, 327, 172, 1428, 1850]"
0.8088978766430739,24.01,"[327, 988, 1428, 297, 185, 584, 244, 1520, 834, 751, 172, 1063, 870, 1850, 526, 1096]"
1.011122345803842,26.44,"[244, 1348, 1712, 834, 1379, 870, 327, 1063, 1096, 1033, 297, 584, 1428, 526, 599, 172, 1520, 185, 1850, 988]"
1.365015166835187,29.95,"[244, 635, 1569, 1963, 1339, 1295, 788, 1033, 526, 1428, 1063, 297, 172, 185, 1850, 1084, 599, 701, 834, 327, 1898, 1096, 988, 1379, 870, 1779, 1520]"
1.2639029322548028,29.14,"[244, 635, 1963, 1609, 788, 185, 1779, 1339, 1084, 701, 834, 1379, 870, 1063, 327, 1520, 1033, 297, 1096, 1850, 172, 584, 526, 1428, 988]"
0.15166835187057615,7.1,"[244, 526, 701]"
0.6066734074823055,20.27,"[327, 988, 1033, 870, 1096, 584, 834, 244, 1379, 1063, 172, 526]"
0.05055611729019205,3.21,[244]
1.9211324570273003,33.28,"[244, 635, 801, 1627, 789, 1569, 1314, 1757, 599, 1917, 1613, 1285, 1033, 854, 526, 1295, 1682, 788, 1428, 1963, 1248, 1063, 297, 870, 172, 911, 185, 1850, 1084, 701, 834, 327, 1096, 1779, 584, 988, 1379, 1520]"
1.5166835187057632,31.02,"[244, 635, 801, 1212, 1285, 1569, 1033, 526, 599, 1295, 1682, 788, 1428, 1063, 297, 1963, 172, 185, 1850, 1339, 1084, 701, 834, 870, 327, 1096, 988, 1379, 1520, 1779]"
2.1233569261880687,34.46,"[244, 635, 1627, 1599, 1569, 1058, 1285, 1692, 1963, 1917, 738, 1779, 1262, 1033, 1548, 1745, 854, 526, 1248, 1295, 1379, 892, 1682, 1520, 788, 185, 1428, 801, 1063, 297, 870, 172, 428, 1850, 1084, 701, 834, 327, 1096, 584, 599, 988]"
0.4550050556117289,16.96,"[244, 1314, 526, 834, 1379, 327, 1096, 1063, 172]"
0.40444893832153683,15.69,"[327, 670, 1063, 834, 297, 1096, 172, 1520]"
2.3255813953488373,34.88,"[244, 635, 1058, 1569, 1339, 789, 1973, 1547, 1323, 1091, 1963, 1737, 362, 1285, 1033, 1295, 1682, 788, 526, 1692, 599, 172, 1063, 1428, 185, 1084, 701, 834, 327, 1779, 1227, 1850, 988, 1379, 870, 1520, 801, 1096, 297, 892, 584, 1757, 854, 408, 738, 1262]"
2.0728008088978767,33.96,"[244, 635, 1314, 789, 801, 1569, 1757, 1627, 1764, 599, 1548, 1692, 1745, 892, 854, 428, 1285, 1033, 526, 1295, 1248, 1963, 1682, 870, 1428, 788, 1063, 297, 172, 185, 1850, 1084, 701, 1779, 834, 327, 1096, 1379, 1520, 988, 584]"
1.5672396359959555,31.43,"[327, 988, 1235, 1428, 599, 297, 244, 1757, 1779, 1963, 1285, 1033, 1339, 526, 1168, 791, 1682, 1379, 185, 1520, 788, 801, 1063, 870, 172, 1850, 1084, 701, 834, 584, 1096]"
0.1011122345803841,5.5,"[244, 1096]"
1.4155712841253791,30.27,"[244, 635, 1569, 1314, 1285, 1682, 788, 1963, 1418, 1295, 599, 1033, 526, 1428, 1063, 297, 172, 185, 1850, 1084, 834, 327, 1096, 988, 1379, 870, 1520, 1779]"
0.30333670374115274,12.8,"[244, 635, 834, 327, 1520, 1096]"
1.820020222446916,33.07,"[244, 635, 1570, 1613, 1569, 408, 738, 788, 1285, 1033, 1428, 1063, 297, 1963, 172, 185, 526, 1779, 1295, 1262, 1682, 1339, 1084, 701, 834, 327, 1096, 801, 988, 1379, 1520, 870, 584, 1850, 599, 1757]"
0.9605662285136503,25.94,"[327, 988, 185, 1033, 599, 788, 584, 1096, 244, 870, 297, 1063, 172, 526, 1850, 1428, 834, 1707, 1379]"
1.1122345803842264,28.02,"[244, 701, 801, 1520, 1963, 1063, 788, 297, 870, 172, 1428, 185, 1850, 1033, 988, 526, 327, 1096, 834, 1379, 1084, 584]"
1.3144590495449948,29.54,"[244, 635, 875, 1285, 1640, 1682, 1033, 526, 1295, 788, 1266, 1428, 834, 1379, 185, 1850, 870, 1063, 297, 172, 988, 327, 1096, 584, 1779, 1520]"
2.0222446916076846,33.66,"[244, 635, 1570, 108, 1285, 789, 1548, 892, 1692, 1745, 1779, 428, 1033, 526, 1295, 1682, 185, 1428, 788, 901, 1963, 1379, 801, 1063, 1248, 870, 297, 172, 1850, 1339, 1084, 701, 834, 327, 584, 599, 1096, 988, 1757, 1520]"
0.2022244691607682,9.66,"[244, 1520, 1033, 327]"
0.2527805864509607,11.94,"[244, 917, 1520, 1096, 327]"
0.9100101112234582,25.33,"[327, 297, 988, 1084, 1520, 172, 185, 1033, 526, 1428, 834, 1379, 870, 1850, 1096, 1184, 584, 244]"
1.2133468149646107,28.52,"[244, 1285, 701, 1779, 1757, 1520, 834, 1379, 1734, 870, 1963, 1063, 327, 1033, 297, 185, 1850, 172, 1096, 526, 584, 988, 1428, 1084]"
0.3538928210313448,14.29,"[1033, 1189, 327, 1096, 172, 1520, 244]"
1.0616784630940344,27.26,"[244, 635, 1963, 599, 834, 185, 1379, 870, 1779, 1063, 327, 1033, 297, 1096, 172, 584, 526, 1520, 1428, 1627, 988]"
