n_nodes,influence,communities,nodes
0.20429009193054126,6.19,2,"[424, 779]"
0.10214504596527085,3.45,1,[680]
0.5107252298263534,13.8,8,"[195, 424, 779, 401, 75]"
0.9193054136874361,20.28,10,"[286, 488, 75, 161, 195, 424, 680, 779, 401]"
0.40858018386108297,11.01,7,"[286, 424, 779, 401]"
1.3278855975485189,24.56,11,"[286, 982, 938, 79, 396, 401, 161, 136, 195, 424, 779, 75, 680]"
0.9193054136874361,19.99,11,"[286, 396, 901, 680, 161, 844, 779, 424, 75]"
0.20429009193054126,5.9,4,"[286, 779]"
1.0214504596527068,21.29,10,"[286, 601, 971, 161, 195, 424, 680, 75, 779, 401]"
1.634320735444331,26.74,12,"[286, 966, 901, 79, 779, 231, 161, 111, 195, 136, 75, 401, 424, 938, 680, 396]"
1.4300306435137897,25.75,11,"[286, 938, 79, 901, 136, 779, 161, 385, 195, 680, 424, 396, 401, 75]"
1.1235955056179776,22.55,12,"[286, 985, 901, 75, 396, 161, 195, 424, 779, 401, 680]"
1.0214504596527068,20.42,12,"[990, 883, 195, 779, 901, 161, 680, 424, 75, 401]"
1.4300306435137897,24.82,13,"[286, 887, 971, 309, 396, 161, 680, 195, 75, 901, 136, 779, 424, 401]"
1.634320735444331,23.83,15,"[286, 655, 872, 401, 857, 879, 946, 424, 638, 75, 195, 779, 597, 161, 901, 680]"
1.4300306435137897,25.29,12,"[286, 966, 79, 901, 549, 779, 161, 195, 680, 136, 424, 75, 401, 396]"
1.4300306435137897,21.12,15,"[286, 809, 655, 959, 401, 879, 857, 161, 195, 901, 424, 946, 680, 75]"
1.2257405515832482,23.91,11,"[286, 938, 597, 161, 401, 195, 396, 136, 424, 680, 779, 75]"
1.940755873340143,28.66,12,"[286, 236, 274, 901, 401, 161, 424, 779, 79, 956, 522, 385, 195, 136, 597, 938, 396, 75, 680]"
1.4300306435137897,23.4,14,"[286, 971, 879, 872, 385, 837, 195, 901, 401, 680, 136, 424, 779, 75]"
1.634320735444331,26.94,11,"[286, 79, 396, 422, 136, 779, 161, 424, 75, 938, 385, 195, 680, 401, 901, 597]"
1.3278855975485189,23.81,13,"[286, 966, 643, 901, 779, 879, 161, 195, 424, 680, 75, 396, 401]"
1.7364657814096016,25.2,15,"[286, 808, 971, 872, 946, 879, 161, 831, 195, 680, 396, 401, 597, 901, 424, 779, 75]"
1.7364657814096016,27.37,13,"[286, 887, 495, 971, 79, 385, 161, 396, 195, 938, 640, 136, 680, 779, 424, 75, 401]"
2.0429009193054135,29.31,13,"[286, 887, 971, 270, 951, 161, 79, 901, 385, 396, 522, 195, 938, 680, 424, 75, 401, 136, 597, 779]"
1.940755873340143,26.77,15,"[286, 808, 872, 971, 946, 879, 831, 136, 161, 522, 195, 396, 401, 680, 938, 200, 424, 779, 75]"
0.8171603677221655,18.83,10,"[286, 396, 901, 161, 195, 424, 75, 779]"
0.3064351378958121,7.09,6,"[286, 522, 401]"
