n_nodes,influence,communities,nodes
1.2232415902140672,6.28,11,"[501, 73, 531, 293, 8, 119, 471, 43]"
0.45871559633027514,3.34,5,"[34, 447, 293]"
0.3058103975535169,2.26,4,"[293, 8]"
0.6116207951070334,3.99,6,"[15, 471, 293, 43]"
0.9174311926605503,5.48,8,"[463, 119, 15, 38, 293, 471]"
1.5290519877675839,7.53,10,"[463, 119, 67, 15, 299, 151, 293, 43, 531, 471]"
1.6819571865443423,7.39,14,"[655, 119, 218, 15, 74, 212, 293, 531, 471, 503, 43]"
1.8348623853211008,7.3,15,"[93, 119, 218, 15, 74, 495, 212, 531, 425, 666, 471, 293]"
2.1406727828746175,9.25,13,"[463, 119, 218, 299, 151, 293, 704, 471, 15, 531, 43, 212, 71, 8]"
0.15290519877675823,1.29,2,[299]
1.8348623853211008,8.0,14,"[151, 244, 4, 277, 447, 425, 212, 43, 293, 74, 531, 471]"
1.0703363914373085,6.13,8,"[151, 25, 467, 531, 299, 293, 471]"
0.3058103975535169,2.36,3,"[25, 299]"
1.6819571865443423,8.06,11,"[463, 119, 218, 74, 151, 293, 299, 43, 15, 471, 212]"
1.9877675840978593,8.88,12,"[25, 119, 218, 447, 151, 293, 74, 212, 43, 299, 15, 531, 471]"
1.5290519877675839,6.94,13,"[403, 73, 119, 212, 425, 293, 8, 43, 531, 471]"
1.0703363914373085,5.92,9,"[299, 471, 119, 29, 531, 293, 43]"
1.9877675840978593,8.74,13,"[463, 119, 218, 397, 151, 299, 74, 293, 471, 43, 15, 531, 212]"
0.764525993883792,4.7,7,"[15, 471, 151, 293, 8]"
1.3761467889908257,6.81,12,"[202, 15, 531, 277, 293, 151, 471, 69, 43]"
2.1406727828746175,8.85,15,"[400, 119, 447, 218, 704, 212, 293, 71, 299, 8, 15, 423, 531, 43]"
2.1406727828746175,9.15,14,"[463, 119, 218, 8, 151, 299, 277, 531, 80, 212, 184, 471, 293, 43]"
2.293577981651376,9.75,13,"[463, 119, 151, 218, 68, 447, 8, 644, 293, 212, 299, 43, 15, 531, 471]"
2.293577981651376,8.74,17,"[151, 218, 662, 400, 15, 184, 299, 212, 277, 80, 43, 471, 644, 706, 531]"
1.3761467889908257,6.98,11,"[425, 119, 67, 15, 299, 471, 293, 43, 531]"
1.3761467889908257,7.13,10,"[151, 67, 15, 299, 293, 470, 43, 531, 471]"
1.9877675840978593,8.57,14,"[463, 400, 218, 184, 213, 8, 74, 293, 151, 43, 299, 531, 471]"
1.9877675840978593,8.31,15,"[463, 119, 218, 8, 248, 431, 88, 267, 531, 293, 74, 471, 43]"
1.2232415902140672,6.64,9,"[463, 119, 15, 151, 471, 293, 43, 531]"
2.293577981651376,9.45,15,"[463, 400, 218, 356, 184, 8, 74, 644, 151, 293, 299, 43, 531, 212, 471]"
1.5290519877675839,7.34,12,"[105, 447, 218, 74, 293, 43, 15, 151, 531, 471]"
1.2232415902140672,6.56,10,"[463, 119, 218, 293, 8, 43, 531, 471]"
0.9174311926605503,4.97,9,"[61, 8, 447, 119, 531, 293]"
2.293577981651376,9.69,14,"[463, 400, 218, 119, 17, 74, 644, 151, 212, 8, 293, 531, 471, 43, 299]"
2.1406727828746175,9.28,12,"[463, 119, 68, 151, 19, 218, 447, 43, 15, 212, 471, 293, 299, 531]"
1.8348623853211008,8.41,12,"[151, 218, 17, 68, 8, 463, 293, 299, 212, 43, 531, 471]"
1.0703363914373085,5.83,10,"[68, 119, 293, 8, 43, 531, 471]"
2.293577981651376,9.14,16,"[463, 400, 151, 109, 15, 218, 471, 293, 184, 531, 43, 520, 299, 80, 212]"
1.8348623853211008,8.26,13,"[400, 119, 447, 218, 212, 293, 81, 43, 299, 15, 531, 471]"
1.5290519877675839,7.44,11,"[644, 151, 218, 74, 531, 447, 15, 293, 471, 43]"
2.1406727828746175,8.57,16,"[463, 400, 218, 184, 213, 721, 293, 8, 74, 43, 151, 425, 531, 471]"
0.764525993883792,4.3,8,"[15, 119, 447, 293, 191]"
1.6819571865443423,8.06,10,"[463, 119, 15, 4, 299, 471, 151, 74, 43, 293, 531]"
1.6819571865443423,7.87,13,"[463, 119, 218, 184, 15, 293, 74, 43, 299, 531, 471]"
1.2232415902140672,6.28,11,"[501, 119, 73, 293, 8, 471, 43, 531]"
