n_nodes,influence,communities,nodes
0.9174311926605503,5.55,7,"[471, 15, 463, 119, 293, 299]"
1.3761467889908257,6.63,12,"[471, 68, 52, 119, 25, 98, 394, 293, 531]"
0.15290519877675823,1.29,2,[299]
1.9877675840978593,8.84,13,"[704, 52, 25, 203, 151, 15, 644, 68, 119, 293, 299, 463, 531]"
2.1406727828746175,7.97,17,"[704, 52, 189, 25, 495, 512, 531, 86, 463, 98, 119, 293, 678, 277]"
1.6819571865443423,7.85,12,"[471, 53, 119, 238, 25, 202, 299, 68, 293, 463, 531]"
2.4464831804281344,9.11,18,"[704, 485, 425, 25, 68, 98, 510, 277, 480, 688, 400, 119, 293, 299, 52, 531]"
1.3761467889908257,7.17,10,"[471, 15, 151, 52, 463, 299, 293, 68, 531]"
1.6819571865443423,7.69,13,"[704, 79, 425, 25, 217, 293, 299, 463, 531, 52, 119]"
1.0703363914373085,5.95,9,"[471, 15, 213, 151, 49, 463, 293]"
1.2232415902140672,6.63,9,"[471, 23, 151, 52, 299, 293, 463, 531]"
1.8348623853211008,7.63,15,"[704, 53, 25, 495, 399, 277, 425, 151, 68, 293, 463, 531]"
2.4464831804281344,9.55,17,"[704, 52, 495, 25, 425, 98, 505, 151, 400, 644, 15, 299, 463, 74, 531, 293]"
1.0703363914373085,6.13,8,"[471, 151, 15, 43, 293, 463, 531]"
1.2232415902140672,6.21,11,"[704, 52, 78, 15, 293, 463, 531, 151]"
2.4464831804281344,10.0,15,"[704, 52, 119, 224, 151, 25, 15, 217, 495, 644, 480, 68, 299, 293, 531, 463]"
1.5290519877675839,7.44,11,"[471, 151, 68, 425, 15, 299, 43, 293, 531, 463]"
1.9877675840978593,8.48,15,"[704, 52, 119, 495, 431, 224, 400, 299, 68, 293, 463, 15, 531]"
2.4464831804281344,10.06,14,"[704, 58, 151, 25, 202, 68, 480, 644, 293, 218, 299, 15, 463, 400, 119, 531]"
2.1406727828746175,9.24,14,"[704, 80, 425, 25, 15, 480, 244, 463, 151, 644, 299, 293, 531, 52]"
2.293577981651376,9.23,16,"[471, 15, 151, 217, 248, 68, 531, 52, 246, 277, 376, 293, 299, 98, 463]"
1.2232415902140672,6.61,10,"[471, 151, 68, 43, 293, 463, 15, 531]"
1.5290519877675839,7.62,10,"[471, 52, 119, 68, 25, 293, 151, 299, 463, 531]"
0.6116207951070334,3.85,6,"[34, 463, 531, 293]"
1.8348623853211008,8.21,13,"[704, 485, 202, 53, 151, 68, 15, 463, 480, 293, 299, 531]"
2.293577981651376,9.66,13,"[704, 52, 644, 25, 119, 425, 463, 224, 299, 151, 68, 480, 293, 531, 15]"
1.3761467889908257,6.84,11,"[471, 15, 376, 151, 299, 218, 202, 71, 293]"
2.1406727828746175,9.08,15,"[704, 53, 25, 224, 68, 119, 151, 98, 293, 212, 425, 463, 531, 299]"
1.5290519877675839,7.09,13,"[704, 52, 119, 218, 277, 463, 68, 15, 293, 531]"
0.3058103975535169,2.33,3,"[299, 448]"
0.764525993883792,4.69,7,"[471, 151, 15, 531, 293]"
0.3058103975535169,2.31,4,"[25, 293]"
1.6819571865443423,7.33,14,"[704, 52, 119, 495, 96, 232, 68, 293, 463, 15, 531]"
1.5290519877675839,7.38,12,"[704, 52, 218, 15, 78, 299, 293, 463, 151, 531]"
1.9877675840978593,8.96,12,"[471, 68, 52, 119, 25, 202, 15, 151, 218, 293, 299, 463, 531]"
2.1406727828746175,8.59,16,"[704, 52, 224, 25, 68, 151, 212, 531, 425, 299, 463, 724, 98, 293]"
0.9174311926605503,5.43,8,"[471, 299, 151, 293, 15, 531]"
2.4464831804281344,9.73,16,"[704, 52, 119, 202, 25, 218, 151, 495, 644, 293, 74, 299, 400, 717, 463, 531]"
2.1406727828746175,9.32,13,"[704, 52, 119, 86, 15, 25, 480, 244, 299, 463, 151, 644, 531, 293]"
1.6819571865443423,7.98,11,"[471, 151, 15, 52, 243, 531, 293, 68, 447, 119, 299]"
2.293577981651376,9.51,15,"[704, 52, 17, 495, 151, 212, 299, 224, 425, 480, 68, 293, 15, 463, 531]"
2.293577981651376,9.63,14,"[704, 485, 425, 25, 151, 68, 212, 644, 15, 463, 480, 293, 299, 531, 52]"
0.764525993883792,4.63,8,"[471, 67, 151, 15, 293]"
0.9174311926605503,5.12,9,"[471, 387, 119, 15, 531, 293]"
1.8348623853211008,8.33,12,"[471, 78, 52, 151, 25, 431, 15, 218, 293, 299, 463, 531]"
1.8348623853211008,8.38,11,"[471, 52, 119, 68, 25, 15, 203, 151, 293, 299, 463, 531]"
0.45871559633027514,3.24,5,"[448, 15, 293]"
1.9877675840978593,8.57,14,"[704, 52, 193, 495, 119, 224, 68, 293, 463, 151, 299, 15, 531]"
1.8348623853211008,7.95,14,"[704, 52, 119, 492, 25, 644, 68, 293, 400, 299, 463, 531]"
1.0703363914373085,5.76,10,"[471, 68, 425, 119, 15, 293, 531]"
1.9877675840978593,7.84,16,"[704, 52, 25, 495, 504, 277, 98, 68, 293, 151, 463, 425, 531]"
2.293577981651376,8.94,17,"[704, 52, 119, 248, 246, 277, 68, 293, 299, 463, 531, 194, 513, 98, 15]"
