n_nodes,influence,communities,nodes
0.45871559633027514,3.24,5,"[15, 448, 293]"
2.293577981651376,9.37,15,"[119, 8, 392, 463, 502, 151, 704, 244, 212, 68, 471, 293, 43, 299, 531]"
0.15290519877675823,1.29,2,[299]
0.3058103975535169,1.78,4,"[224, 293]"
1.3761467889908257,7.09,10,"[531, 49, 15, 212, 119, 299, 473, 293, 471]"
1.0703363914373085,5.9,9,"[74, 15, 119, 59, 299, 471, 293]"
1.8348623853211008,7.97,14,"[531, 244, 184, 701, 425, 43, 119, 68, 463, 15, 471, 293]"
2.4464831804281344,9.82,16,"[531, 267, 212, 696, 15, 151, 119, 238, 644, 43, 428, 68, 471, 293, 299, 463]"
1.5290519877675839,6.98,13,"[531, 425, 25, 119, 644, 212, 267, 293, 471, 43]"
1.6819571865443423,7.56,13,"[531, 425, 25, 68, 213, 104, 119, 463, 293, 471, 43]"
1.3761467889908257,6.72,12,"[119, 25, 71, 644, 184, 471, 293, 43, 531]"
2.293577981651376,9.57,14,"[531, 425, 407, 8, 15, 68, 151, 119, 238, 644, 471, 463, 293, 299, 43]"
1.9877675840978593,8.82,12,"[531, 244, 42, 151, 119, 299, 463, 15, 68, 293, 471, 212, 43]"
1.2232415902140672,6.61,9,"[119, 25, 463, 293, 74, 299, 531, 471]"
2.4464831804281344,8.91,18,"[531, 244, 184, 484, 428, 119, 471, 104, 716, 15, 644, 212, 505, 68, 293, 43]"
2.293577981651376,9.65,13,"[531, 49, 696, 8, 119, 15, 151, 238, 471, 42, 644, 293, 299, 68, 463]"
1.6819571865443423,7.95,12,"[531, 25, 244, 208, 68, 299, 293, 119, 43, 463, 471]"
1.0703363914373085,5.64,10,"[531, 43, 184, 25, 151, 293, 471]"
2.4464831804281344,10.06,14,"[15, 25, 67, 151, 68, 696, 207, 293, 463, 238, 119, 43, 428, 471, 299, 531]"
1.6819571865443423,7.1,14,"[531, 244, 184, 668, 15, 119, 484, 428, 74, 471, 293]"
2.1406727828746175,9.23,13,"[531, 244, 502, 151, 119, 299, 463, 15, 68, 293, 471, 212, 49, 43]"
1.6819571865443423,8.05,10,"[52, 8, 119, 68, 293, 151, 43, 299, 471, 467, 531]"
2.293577981651376,8.74,17,"[531, 244, 184, 484, 428, 277, 119, 104, 15, 716, 68, 463, 471, 293, 43]"
1.3761467889908257,7.02,11,"[52, 15, 119, 212, 74, 293, 471, 299, 531]"
2.1406727828746175,9.28,12,"[15, 25, 699, 67, 68, 151, 644, 293, 43, 299, 463, 531, 119, 471]"
2.1406727828746175,9.2,14,"[531, 244, 184, 151, 713, 15, 119, 299, 212, 49, 68, 293, 471, 463]"
1.5290519877675839,7.54,10,"[52, 15, 119, 25, 463, 71, 471, 293, 299, 531]"
2.1406727828746175,8.91,15,"[531, 244, 184, 484, 267, 299, 119, 49, 68, 293, 15, 463, 471, 212]"
1.2232415902140672,6.14,11,"[531, 425, 217, 293, 8, 43, 119, 471]"
0.9174311926605503,5.02,9,"[119, 448, 293, 15, 531, 67]"
2.1406727828746175,8.63,16,"[531, 244, 184, 484, 428, 277, 49, 119, 213, 68, 293, 299, 15, 471]"
2.4464831804281344,9.5,17,"[531, 244, 184, 696, 212, 119, 392, 644, 463, 15, 49, 471, 299, 68, 501, 428]"
0.6116207951070334,3.97,6,"[299, 467, 293, 15]"
0.3058103975535169,2.36,3,"[299, 25]"
1.8348623853211008,8.36,12,"[531, 425, 238, 68, 8, 293, 151, 299, 119, 43, 463, 471]"
1.8348623853211008,8.24,13,"[531, 184, 43, 25, 212, 151, 68, 244, 299, 293, 463, 471]"
1.6819571865443423,7.99,11,"[246, 25, 67, 68, 151, 293, 299, 43, 463, 531, 471]"
1.9877675840978593,8.9,11,"[531, 49, 25, 15, 212, 68, 151, 293, 299, 356, 119, 463, 471]"
1.9877675840978593,7.59,16,"[531, 244, 184, 664, 428, 277, 119, 104, 15, 716, 68, 293, 471]"
2.4464831804281344,9.95,15,"[52, 15, 119, 696, 212, 151, 471, 238, 644, 293, 360, 531, 299, 428, 68, 463]"
2.293577981651376,9.24,16,"[531, 244, 184, 520, 701, 119, 104, 8, 212, 471, 299, 68, 293, 43, 463]"
1.8348623853211008,7.4,15,"[531, 425, 184, 721, 68, 8, 100, 293, 119, 657, 43, 471]"
0.9174311926605503,5.32,8,"[531, 376, 15, 151, 293, 471]"
1.9877675840978593,8.17,15,"[531, 425, 184, 721, 8, 68, 463, 644, 119, 293, 491, 471, 43]"
1.2232415902140672,6.56,10,"[15, 463, 67, 119, 531, 43, 293, 471]"
0.764525993883792,4.68,8,"[25, 471, 119, 531, 293]"
1.5290519877675839,7.5,11,"[29, 25, 79, 644, 151, 293, 43, 463, 531, 471]"
1.9877675840978593,8.58,14,"[52, 15, 119, 696, 238, 151, 212, 471, 68, 293, 431, 463, 531]"
1.8348623853211008,8.51,11,"[531, 244, 25, 15, 43, 68, 119, 151, 299, 463, 471, 293]"
1.5290519877675839,7.33,12,"[531, 425, 5, 79, 644, 293, 151, 43, 463, 471]"
1.9877675840978593,8.73,13,"[531, 425, 25, 88, 68, 644, 151, 293, 43, 119, 299, 463, 471]"
