n_nodes,influence,nodes
0.24449877750611249,10.5,"[389, 300, 168]"
0.4889975550122252,11.98,"[939, 300, 695, 375, 490, 538]"
1.140994295028525,14.04,"[189, 300, 538, 903, 671, 416, 231, 168, 695, 553, 533, 886, 375, 790]"
1.466992665036675,14.72,"[708, 300, 538, 168, 553, 939, 820, 533, 340, 434, 1136, 463, 1275, 886, 375, 790, 1025, 4]"
0.6519967400163003,12.58,"[389, 300, 533, 939, 695, 187, 168, 375]"
1.0594947025264876,13.9,"[708, 300, 538, 1138, 553, 231, 533, 695, 1126, 416, 886, 375, 790]"
0.08149959250203764,7.61,[504]
0.7334963325183377,12.83,"[708, 300, 886, 1119, 538, 375, 416, 168, 533]"
0.9779951100244499,13.64,"[504, 300, 179, 886, 538, 269, 1143, 347, 695, 553, 533, 760]"
1.792991035044825,15.39,"[708, 300, 538, 463, 671, 1062, 886, 533, 695, 1248, 1077, 269, 1149, 1025, 4, 221, 1136, 820, 231, 553, 396, 790]"
1.62999185004075,15.07,"[708, 300, 1003, 490, 759, 340, 903, 1288, 1128, 424, 886, 790, 1025, 4, 1136, 168, 553, 375, 820, 533]"
0.8964955175224125,13.43,"[708, 300, 886, 538, 1062, 553, 1287, 790, 416, 168, 375]"
1.2224938875305624,14.24,"[504, 300, 179, 886, 538, 1143, 347, 269, 760, 695, 663, 396, 790, 533, 553]"
1.9559902200488999,15.7,"[708, 300, 695, 1143, 1003, 231, 347, 758, 977, 903, 778, 1136, 790, 760, 387, 1128, 375, 553, 396, 533, 221, 1025, 208, 4]"
1.3854930725346375,14.57,"[708, 300, 538, 1136, 347, 903, 695, 533, 157, 1025, 886, 396, 553, 4, 168, 790, 375]"
1.5484922575387126,14.91,"[389, 300, 533, 1288, 695, 187, 778, 375, 347, 1128, 168, 790, 903, 553, 231, 1025, 758, 396, 4]"
0.32599837000815013,11.28,"[695, 300, 492, 716]"
0.8149959250203751,13.21,"[553, 300, 695, 389, 785, 903, 18, 375, 790, 168]"
0.5704971475142626,12.31,"[708, 162, 513, 168, 695, 533, 375]"
2.2004889975550124,16.09,"[708, 300, 886, 1003, 538, 594, 375, 269, 760, 977, 387, 526, 69, 1136, 221, 1128, 790, 499, 168, 1025, 231, 4, 903, 533, 695, 553, 778]"
0.4074979625101878,11.52,"[463, 300, 533, 168, 695]"
2.0374898125509375,15.79,"[389, 300, 533, 1288, 695, 187, 886, 375, 1248, 347, 594, 778, 820, 760, 790, 499, 1128, 168, 221, 553, 1136, 1025, 899, 903, 4]"
1.3039934800325998,14.45,"[553, 300, 695, 785, 389, 886, 910, 375, 538, 790, 1143, 347, 168, 269, 671, 533]"
0.16299918500407484,9.54,"[504, 300]"
1.8744906275468622,15.56,"[389, 209, 1143, 168, 695, 347, 1003, 778, 340, 886, 231, 760, 790, 375, 1035, 533, 1128, 553, 903, 1014, 977, 387, 4]"
2.1189894050529747,15.96,"[708, 300, 1003, 886, 538, 594, 375, 760, 269, 998, 977, 221, 1035, 870, 1389, 778, 231, 1025, 533, 396, 4, 903, 168, 553, 1136, 695]"
1.7114914425427874,15.23,"[389, 1287, 533, 695, 1003, 1143, 347, 778, 340, 375, 760, 1035, 886, 1128, 1014, 820, 790, 553, 895, 903, 168]"
