n_nodes,influence,communities,nodes
0.9437734943613536,5.49,24,"[4099, 3221, 3453, 6917, 6396, 2955, 12405, 1154, 12423, 5499, 10425, 9499, 10675, 5828, 1769, 1029, 6242, 6652, 10247, 1175, 1706, 5098, 2741, 8159, 2108, 11460, 456, 3778, 1122, 5, 7562, 11551, 3263, 10702, 5788, 6754, 6101, 9297, 3917, 4087, 4115, 3812, 4751, 11446, 2569, 6536, 705, 9910, 243, 3095, 4733, 5971, 10667, 5184, 4804, 2986, 2513, 789, 6912, 1121, 423, 8458, 792, 10916, 10565, 178, 6424, 274, 9508, 8405, 612, 11404, 435, 8192, 585, 11587, 141, 6626, 4934, 5605, 1236, 1632, 1392, 1230, 566, 5176, 3045, 5912, 11756, 2470, 8019, 2680, 2677, 734, 4785, 2028, 99, 6406, 8741, 3138, 1287, 487, 7645, 6106, 4146, 5591, 9800, 3618, 6723, 6914, 6460, 8339, 13186, 595, 717, 91, 1757, 1244]"
0.4079021034951613,3.37,21,"[537, 10214, 6601, 8792, 3812, 6652, 5365, 13188, 1179, 5435, 12405, 10251, 3218, 2532, 2108, 2513, 2509, 796, 8159, 5168, 6184, 2300, 8059, 6557, 5918, 10503, 6026, 3831, 7987, 9714, 10124, 973, 84, 6075, 3138, 11404, 8497, 321, 8309, 11390, 1634, 5505, 3171, 3263, 432, 3723, 5591, 2131, 1416, 1097, 4930]"
0.7678157242261858,5.02,23,"[5132, 1632, 1852, 11446, 2986, 2774, 6071, 3917, 11587, 3158, 75, 5187, 6578, 6813, 153, 2796, 4044, 2312, 9910, 3144, 1175, 9430, 1443, 10916, 8816, 11390, 3633, 5698, 10600, 140, 10636, 8309, 2108, 10209, 4948, 8087, 235, 9748, 6287, 5746, 796, 5065, 8589, 1552, 6536, 12423, 10123, 956, 11756, 10477, 1069, 4963, 537, 516, 580, 1046, 705, 6557, 1029, 2923, 569, 10503, 1291, 3049, 5, 2479, 7628, 5828, 1250, 5325, 1392, 11460, 9860, 1160, 8205, 3778, 141, 3600, 11410, 5912, 12446, 8097, 34, 10275, 6074, 10302, 717, 9434, 8028, 1121, 11617, 5731, 870, 1006, 6396, 3583]"
0.4958809885627453,3.79,23,"[3171, 2187, 4785, 2774, 9499, 8643, 11617, 1757, 3365, 456, 2113, 6897, 1351, 4729, 12346, 9716, 2511, 1223, 2541, 10425, 7482, 3040, 11385, 10916, 3049, 973, 8192, 6913, 6071, 1287, 9248, 11369, 705, 13819, 13188, 1462, 9434, 10503, 8202, 12423, 7312, 919, 5272, 796, 2509, 3231, 675, 10675, 5557, 8176, 1230, 2513, 8028, 863, 102, 5484, 5824, 9508, 6917, 11460, 9485, 942]"
0.17595777013516756,1.91,18,"[5132, 1632, 8058, 11446, 2986, 2774, 6071, 3917, 3780, 8833, 11362, 4794, 31, 796, 151, 122, 5177, 6424, 6205, 3618, 6121, 1174]"
0.32792129888826693,2.99,21,"[5132, 1632, 1852, 11446, 2986, 2774, 6071, 3917, 11587, 3158, 75, 5187, 6578, 6813, 153, 2796, 4044, 2312, 9910, 3144, 1175, 9430, 1443, 10916, 8816, 11390, 3633, 5698, 12546, 140, 10636, 8309, 2108, 10209, 4948, 8087, 235, 9748, 6287, 5746, 796]"
1.0317523794289374,5.89,23,"[246, 1115, 141, 10380, 11550, 2680, 6723, 13186, 8753, 235, 6713, 354, 5525, 2774, 11446, 7562, 6578, 3365, 7312, 6916, 2989, 9499, 5940, 5490, 6599, 5696, 6254, 2312, 7645, 1474, 10565, 321, 1632, 1052, 5109, 12310, 9426, 960, 973, 1174, 6139, 6914, 11460, 3328, 102, 2720, 10712, 4114, 9852, 8034, 8542, 11385, 5872, 9430, 12346, 1175, 9823, 2483, 4870, 2853, 6652, 3479, 4099, 11617, 5833, 8833, 5132, 3095, 11416, 1069, 10302, 3138, 10694, 1097, 818, 7628, 6106, 1641, 116, 3840, 9860, 8059, 6917, 424, 1673, 2187, 10124, 9485, 1423, 1552, 34, 5265, 3221, 153, 5918, 5919, 3618, 5746, 3747, 675, 3490, 948, 11559, 10154, 2986, 7468, 942, 2100, 6071, 56, 10425, 571, 705, 4163, 4934, 1223, 5322, 8019, 7888, 5842, 8792, 8543, 8159, 1121, 8582, 10214, 11756, 8176, 6897]"
0.9037830920579062,5.44,24,"[5049, 10694, 456, 2408, 980, 354, 16, 8084, 8159, 10209, 235, 6103, 9860, 6285, 2509, 1769, 336, 6130, 450, 3581, 2989, 3615, 6374, 9248, 2796, 5919, 4989, 5731, 6121, 13295, 6897, 11816, 6800, 2986, 1097, 2447, 2680, 2411, 7781, 5444, 675, 3613, 1552, 2677, 9508, 5824, 11756, 2394, 3106, 10513, 5093, 8087, 1147, 4895, 8192, 4733, 4963, 8945, 6599, 948, 11385, 321, 243, 11369, 3618, 6264, 1301, 10422, 9910, 1046, 2178, 8019, 6914, 9800, 10247, 12424, 10380, 141, 8402, 11404, 7823, 7312, 2835, 11446, 12310, 1175, 1174, 796, 12446, 5918, 8741, 424, 9514, 10130, 6578, 5940, 1474, 11460, 6601, 7628, 973, 10702, 9297, 2774, 9430, 5721, 5230, 5746, 12405, 1654, 246, 5109, 6139]"
0.735823402383428,4.86,22,"[246, 6723, 1115, 8753, 2680, 6713, 141, 11550, 11446, 7562, 6578, 7312, 10380, 354, 13186, 6916, 235, 2989, 2774, 5525, 9499, 5490, 5696, 3365, 6254, 1474, 10565, 1632, 5940, 9426, 6599, 960, 7645, 3328, 2720, 9852, 5109, 8034, 5872, 9823, 4870, 3479, 2312, 11617, 8833, 973, 321, 1052, 3095, 102, 818, 11385, 6204, 12310, 10712, 6139, 11460, 8542, 5192, 8389, 6652, 2108, 1174, 488, 9430, 6211, 580, 9910, 6242, 10722, 5788, 12346, 4114, 4765, 8183, 6914, 2483, 5833, 5505, 8192, 5444, 10694, 456, 7468, 2509, 2796, 1552, 13295, 6130, 5919, 8159, 3615]"
0.31992321842757754,2.82,22,"[2803, 11808, 11460, 151, 6287, 7645, 10565, 5940, 6713, 12807, 6203, 2989, 3812, 34, 5093, 8192, 973, 8543, 5435, 4729, 6887, 1757, 8441, 3615, 1552, 537, 450, 5444, 10694, 7468, 456, 2509, 10209, 354, 6374, 235, 2796, 13295, 6130, 4309]"
