n_nodes,influence,communities,nodes
1.0917030567685588,25.06,13,"[793, 279, 826, 766, 1275, 1184, 1058, 131, 516, 517, 645, 553, 1292, 210, 1048]"
1.0189228529839882,24.03,13,"[793, 766, 386, 210, 629, 1184, 1058, 923, 131, 517, 826, 645, 1292, 1048]"
0.5822416302765645,17.18,13,"[793, 766, 1283, 517, 1229, 210, 1048, 826]"
0.5094614264919939,14.92,13,"[793, 766, 1229, 1273, 645, 1048, 826]"
1.5283842794759823,28.62,13,"[793, 766, 279, 1252, 553, 140, 841, 629, 1184, 558, 210, 545, 1058, 1048, 826, 516, 517, 645, 72, 1292, 1006]"
2.1106259097525473,31.66,13,"[793, 766, 279, 739, 77, 606, 1000, 629, 573, 436, 210, 796, 215, 1048, 826, 1184, 545, 1283, 1365, 841, 1292, 1058, 516, 131, 517, 645, 72, 1006, 553]"
0.43668122270742327,15.56,12,"[1275, 766, 826, 1048, 793, 496]"
0.727802037845706,20.11,13,"[793, 766, 1326, 78, 1184, 1058, 517, 645, 1048, 826]"
0.21834061135371163,10.84,10,"[793, 210, 1058]"
0.0727802037845704,5.18,7,[826]
1.3100436681222705,27.06,13,"[1275, 1000, 1292, 826, 629, 1184, 1058, 517, 766, 793, 692, 131, 645, 1048, 516, 72, 553, 210]"
0.6550218340611353,19.88,12,"[793, 766, 1271, 826, 1048, 1184, 1058, 645, 517]"
0.5094614264919939,17.07,11,"[793, 847, 826, 516, 1184, 1058, 517]"
0.6550218340611353,18.45,13,"[793, 766, 1271, 1048, 826, 1184, 1, 210, 517]"
1.6739446870451236,29.69,13,"[793, 279, 826, 964, 422, 1275, 1292, 629, 841, 1184, 545, 516, 796, 645, 1058, 1048, 517, 1283, 131, 72, 553, 1006, 210]"
0.1455604075691408,7.42,9,"[793, 517]"
1.0189228529839882,24.08,12,"[793, 279, 826, 766, 1184, 1275, 1058, 131, 1071, 645, 517, 553, 210, 1048]"
0.8005822416302764,21.52,12,"[793, 109, 1184, 1058, 1283, 517, 766, 645, 210, 1048, 826]"
1.4556040756914117,28.01,13,"[1275, 1000, 1292, 826, 1201, 629, 545, 1006, 766, 1184, 1058, 793, 517, 131, 516, 645, 1048, 72, 553, 210]"
1.8195050946142648,30.2,13,"[793, 766, 279, 1252, 1000, 839, 553, 796, 606, 629, 472, 1283, 1184, 210, 131, 826, 1048, 91, 1058, 516, 517, 645, 72, 1292, 1006]"
0.36390101892285287,12.82,12,"[793, 1249, 1048, 826, 517]"
0.2911208151382825,12.6,11,"[793, 826, 1058, 516]"
0.727802037845706,20.62,12,"[793, 766, 1000, 72, 1283, 517, 553, 210, 826, 1048]"
0.36390101892285287,14.48,11,"[793, 448, 1048, 517, 826]"
0.2911208151382825,12.65,10,"[793, 1058, 553, 826]"
0.5822416302765645,17.18,13,"[793, 766, 1283, 1229, 1048, 517, 210, 826]"
0.8005822416302764,21.5,13,"[793, 1275, 826, 766, 553, 1184, 1058, 545, 517, 645, 1048]"
0.873362445414847,22.52,13,"[793, 72, 826, 766, 279, 1184, 1275, 1058, 867, 517, 645, 1048]"
2.0378457059679764,31.4,13,"[793, 279, 1000, 573, 756, 766, 72, 436, 796, 1283, 516, 1006, 606, 839, 517, 131, 645, 1292, 545, 1048, 629, 1184, 1058, 210, 553, 826, 841, 1304]"
1.6011644832605532,29.11,13,"[1275, 235, 1000, 301, 756, 436, 629, 1184, 766, 1058, 1283, 826, 516, 517, 131, 645, 841, 553, 1292, 1006, 1048, 793]"
0.5094614264919939,16.82,12,"[793, 629, 210, 1268, 1048, 826, 766]"
0.5822416302765645,18.42,12,"[1286, 210, 1184, 1058, 517, 793, 826, 766]"
0.9461426491994176,23.47,13,"[793, 279, 826, 766, 516, 1275, 1216, 1058, 517, 645, 553, 210, 1048]"
1.965065502183406,31.19,13,"[793, 279, 826, 766, 1275, 1000, 156, 516, 775, 215, 629, 517, 645, 553, 210, 1048, 1058, 436, 1283, 1292, 1184, 131, 796, 545, 841, 72, 1006]"
1.2372634643377,26.56,13,"[793, 279, 826, 766, 1313, 78, 1275, 131, 516, 72, 1184, 1058, 517, 645, 553, 210, 1048]"
1.3828238719068413,27.75,13,"[1275, 760, 629, 826, 72, 140, 1184, 517, 766, 210, 545, 1048, 793, 131, 1292, 1006, 1058, 516, 645]"
1.8922852983988352,30.85,13,"[1275, 756, 1000, 1074, 826, 629, 796, 1292, 766, 324, 841, 793, 517, 1283, 516, 606, 1048, 72, 131, 645, 1184, 545, 210, 1006, 1058, 553]"
1.7467248908296942,30.14,13,"[793, 766, 279, 1252, 545, 1000, 1283, 193, 516, 553, 629, 606, 131, 796, 517, 645, 1292, 210, 1048, 1184, 1058, 826, 72, 1006]"
1.1644832605531295,25.7,13,"[793, 1275, 629, 766, 826, 1184, 1058, 517, 1255, 1048, 692, 645, 516, 72, 553, 210]"
