n_nodes,influence,nodes
0.024146812620733815,0.6,"[2151, 13114, 5430]"
0.04829362524146763,1.04,"[2151, 8440, 2479, 5430, 5425, 4806]"
0.05634256278171268,1.15,"[4221, 3837, 3331, 2151, 11052, 525, 1506]"
1.1831938184159687,6.55,"[2151, 8440, 394, 8650, 5054, 1866, 3476, 4600, 2585, 8166, 7806, 10725, 4556, 4352, 525, 5430, 1312, 11959, 861, 2899, 1525, 8590, 4914, 2262, 10936, 5638, 5641, 5564, 2338, 6665, 20, 965, 2079, 546, 11209, 8742, 5162, 4146, 777, 7723, 10296, 8761, 1087, 8566, 11328, 8769, 4368, 8269, 5197, 5435, 2181, 4174, 1103, 10843, 8509, 1121, 764, 2149, 5750, 4214, 4221, 6412, 4912, 6293, 2316, 12438, 8855, 11935, 8672, 9893, 2729, 6324, 11122, 6326, 694, 11961, 10937, 5044, 2753, 1218, 1220, 4806, 902, 2246, 11979, 5846, 1244, 10460, 10976, 1767, 4329, 7406, 3325, 3837, 2816, 770, 7939, 3331, 2479, 8450, 11026, 2325, 4387, 6441, 7978, 11052, 4585, 4396, 5425, 9009, 7486, 6448, 3389, 1341, 1862, 4936, 7499, 10059, 1363, 4441, 8031, 6095, 863, 5997, 879, 9087, 4480, 2435, 9104, 12177, 1426, 4503, 2971, 5534, 1955, 7079, 7595, 10679, 7596, 1465, 8122, 7068, 4546, 5068, 2006, 983, 10210]"
0.23341918866709577,2.83,"[2151, 8440, 3389, 2479, 5430, 902, 7978, 770, 3476, 1353, 2753, 11122, 1218, 1103, 11209, 8650, 4600, 3331, 4609, 2149, 4936, 11052, 4329, 525, 10937, 3837, 4556, 4912, 4221]"
0.2092723760463615,2.7,"[2151, 396, 8590, 10725, 8440, 3476, 8275, 4609, 3331, 8650, 525, 5150, 4329, 11052, 4912, 4600, 5430, 10937, 2753, 4936, 4556, 8672, 2149, 3837, 11122, 4221]"
0.10463618802318031,1.82,"[4221, 2900, 2151, 3331, 2149, 4806, 3837, 8650, 4556, 11026, 11122, 5430, 3297]"
0.6841596909207981,5.01,"[2151, 10725, 8876, 8440, 12936, 2308, 1244, 10833, 4480, 2246, 5425, 4329, 902, 11026, 2006, 8650, 8590, 10296, 3476, 11935, 4600, 10460, 8450, 6412, 1121, 10059, 2149, 11122, 4396, 4221, 1103, 6293, 12177, 2435, 6665, 12438, 5534, 3837, 9893, 12736, 8855, 8769, 4585, 4609, 770, 3331, 5150, 6441, 7978, 11052, 1687, 7723, 7596, 2479, 4912, 4556, 6324, 5430, 10937, 2079, 8122, 8672, 3389, 1341, 2753, 4546, 4806, 1218, 4936, 394, 4174, 525, 983, 2325, 11979, 1955, 7079, 11209, 6095, 1363, 1220, 4214, 8692, 879, 7939]"
0.1770766258853831,2.46,"[4221, 2941, 4609, 1218, 3331, 4806, 2151, 4936, 7978, 8650, 11052, 525, 7596, 4556, 1103, 8166, 11122, 5430, 4600, 8122, 5564, 3837]"
0.03219575016097842,0.75,"[2151, 2907, 4806, 5430]"
