n_nodes,influence,communities,nodes
0.2708192281652,18.55,28,"[2111, 4317, 2534, 3636, 1398, 2059, 2573, 2077, 4051, 3524, 5100, 2812, 1226, 1569, 994, 5660]"
0.0677048070413,17.28,22,"[2111, 5066, 3296, 3110]"
0.16926201760325021,18.82,24,"[2111, 3008, 3110, 342, 4182, 2573, 630, 485, 5082, 4667]"
0.18618821936357488,18.74,25,"[2111, 3833, 3008, 342, 3524, 2812, 1783, 2534, 2059, 4051, 5082]"
0.15233581584292466,18.73,23,"[2111, 3008, 2819, 4978, 2175, 2812, 2534, 4877, 5082]"
0.20311442112389955,18.84,25,"[2111, 1009, 2592, 2812, 2573, 3008, 4051, 342, 2534, 2059, 2760, 394]"
0.1354096140826,18.23,24,"[2111, 2592, 719, 4376, 5082, 3833, 2059, 342]"
0.23696682464454977,19.3,24,"[2111, 3594, 3840, 2573, 2534, 2812, 1908, 3008, 342, 4620, 2059, 909, 3833, 5082]"
0.20311442112389955,19.06,23,"[2111, 2573, 3594, 2812, 3840, 2059, 1908, 3008, 4477, 4051, 3833, 5082]"
0.18618821936357488,18.56,26,"[2111, 3524, 3008, 2534, 2059, 4620, 4051, 342, 3833, 5082, 4066]"
0.15233581584292466,18.52,24,"[2111, 3524, 1791, 342, 2059, 3008, 2534, 4288, 5082]"
0.33852403520649954,19.36,28,"[2111, 1783, 3524, 5904, 4223, 2059, 1316, 2812, 2175, 4051, 2592, 3008, 5861, 2534, 4620, 3537, 630, 342, 5082, 4667]"
0.15233581584292466,18.8,22,"[2111, 3594, 2573, 2812, 1908, 2059, 3957, 3008, 5082]"
0.15233581584292466,17.89,25,"[2111, 3833, 4317, 3524, 3904, 1480, 342, 2059, 5082]"
0.11848341232227488,18.18,23,"[2111, 2534, 3524, 3008, 2059, 519, 5082]"
0.33852403520649954,19.86,27,"[2111, 719, 4376, 2592, 2175, 4142, 3960, 630, 5082, 4051, 2059, 3008, 5861, 2534, 2812, 342, 4620, 3537, 3833, 4667]"
0.18618821936357488,18.96,23,"[2111, 98, 4877, 2534, 1783, 2059, 2592, 2573, 3008, 5082, 2812]"
0.18618821936357488,18.92,24,"[2111, 1009, 2592, 2573, 3157, 3833, 5082, 3008, 2534, 2059, 4051]"
0.2200406228842251,19.26,24,"[2111, 4901, 3301, 1009, 2059, 3008, 2534, 2088, 4620, 3537, 630, 3833, 5082]"
0.30467163168584976,19.65,26,"[2111, 4317, 1275, 2275, 2059, 394, 2534, 4051, 2760, 4219, 2175, 630, 2592, 5861, 3537, 2812, 342, 3008]"
0.2200406228842251,18.72,27,"[2111, 4051, 3524, 2534, 3833, 4620, 3008, 2059, 1480, 2175, 342, 5082, 4835]"
0.16926201760325021,18.85,22,"[2111, 98, 4877, 2534, 83, 2592, 2059, 2573, 3008, 5082]"
0.30467163168584976,19.26,28,"[2111, 2534, 4051, 4620, 3833, 3524, 1480, 2175, 342, 2812, 116, 3537, 2059, 1569, 3008, 2592, 44, 4035]"
0.30467163168584976,19.43,27,"[2111, 4620, 2534, 4051, 3524, 3411, 394, 2175, 2760, 4219, 342, 2812, 5861, 2592, 3008, 2059, 3537, 630]"
0.10155721056194977,18.14,21,"[2111, 3594, 3758, 3110, 5082, 3833]"
0.3215978334461749,19.29,28,"[2111, 4051, 2534, 4620, 3524, 1480, 3833, 2175, 342, 3008, 2812, 690, 2592, 2059, 4219, 2641, 3537, 125, 4667]"
0.30467163168584976,19.85,24,"[2111, 5066, 4877, 2573, 5082, 2534, 630, 394, 2175, 342, 2059, 2812, 5861, 2760, 2592, 3537, 3008, 5033]"
0.37237643872714976,20.0,27,"[2111, 3524, 4051, 4551, 3008, 2592, 3833, 2534, 2175, 96, 2059, 1599, 4921, 342, 5082, 4146, 2812, 5735, 3559, 3537, 630, 5861]"
0.2538930264048749,19.07,27,"[2111, 3524, 4051, 4317, 2650, 2534, 2760, 630, 5111, 2812, 4219, 2059, 342, 3008, 2573]"
0.11848341232227488,17.12,25,"[2111, 4620, 3524, 5472, 3618, 2059, 342]"
0.16926201760325021,18.84,23,"[2111, 3594, 1897, 2534, 630, 2592, 2059, 2573, 3008, 5082]"
0.28774542992552465,19.14,28,"[2111, 1480, 4051, 2175, 2534, 4620, 630, 3833, 4954, 3524, 342, 3131, 2592, 3008, 2059, 3537, 4219]"
0.1354096140826,18.52,23,"[2111, 4620, 2432, 2534, 3833, 5082, 3008, 2059]"
0.08463100880162511,17.34,23,"[2111, 4051, 2534, 3110, 428]"
0.28774542992552465,19.62,25,"[2111, 2432, 4620, 5082, 2175, 3833, 2534, 630, 4954, 1035, 2059, 3008, 342, 3131, 2592, 3537, 4219]"
0.11848341232227488,17.77,24,"[2111, 4051, 5082, 3524, 612, 2534, 2059]"
0.35545023696682465,19.89,26,"[2111, 4051, 3524, 5192, 2812, 394, 2534, 3833, 5806, 2049, 2306, 3770, 4667, 2556, 4219, 2592, 3008, 342, 2760, 3537, 630]"
0.3215978334461749,19.71,27,"[2111, 3284, 4051, 2175, 4620, 2534, 3833, 630, 4954, 2812, 2573, 342, 2641, 3524, 4667, 3008, 2059, 4219, 3537]"
0.2200406228842251,18.99,26,"[2111, 4051, 3524, 2534, 2716, 3833, 3008, 2059, 1480, 630, 4667, 342, 5082]"
0.16926201760325021,17.83,26,"[2111, 1480, 4051, 3008, 3524, 5730, 2534, 2059, 4620, 342]"
0.35545023696682465,19.62,28,"[2111, 5066, 4051, 5072, 3131, 3833, 630, 2175, 2812, 3524, 1480, 2059, 2760, 4219, 2592, 2049, 2306, 3008, 4620, 342, 4667]"
0.2538930264048749,19.51,23,"[2111, 1126, 4530, 3833, 5111, 2760, 2573, 4219, 2812, 2059, 342, 3008, 2534, 5082, 630]"
0.23696682464454977,19.16,26,"[2111, 3833, 4051, 4620, 5463, 2534, 1480, 2175, 4835, 2059, 630, 342, 5082, 3008]"
0.5247122545700744,20.02,29,"[2111, 5861, 5472, 3618, 4620, 1270, 4590, 4665, 2812, 2303, 5082, 4210, 2592, 4698, 342, 5098, 2049, 2306, 39, 2059, 2573, 5618, 5646, 5612, 5092, 1553, 1569, 2722, 3008, 4332, 630]"
0.11848341232227488,18.41,22,"[2111, 3833, 3459, 519, 3008, 5082, 2534]"
0.1354096140826,17.12,26,"[2111, 3524, 4051, 1566, 1480, 2059, 4620, 342]"
0.08463100880162511,17.7,22,"[2111, 4678, 3110, 4398, 3008]"
0.2538930264048749,19.5,24,"[2111, 2432, 1009, 5082, 2175, 2812, 4051, 1367, 3833, 3524, 2534, 2059, 630, 1111, 4219]"
0.5585646580907246,20.96,27,"[2111, 3594, 3833, 191, 1363, 2812, 630, 2059, 4620, 1480, 4051, 3683, 4219, 2534, 2088, 5431, 2049, 2573, 1569, 1333, 2218, 1836, 44, 4667, 3008, 3537, 2641, 342, 1270, 1111, 5082, 4954, 5098]"
0.2200406228842251,19.31,23,"[2111, 2812, 1831, 3036, 2614, 2641, 5082, 2573, 3537, 630, 342, 3833, 4667]"
0.10155721056194977,18.07,22,"[2111, 240, 3833, 2059, 154, 2534]"
0.5754908598510495,20.24,29,"[2111, 5472, 5861, 3618, 4590, 4620, 1270, 1001, 5082, 2812, 39, 2303, 2059, 5646, 342, 4210, 5618, 1553, 2722, 5098, 2592, 4332, 2573, 4954, 3301, 5612, 2534, 2428, 5092, 3008, 2049, 2306, 630, 1569]"
0.42315504400812465,20.48,23,"[2111, 3453, 5066, 3833, 2812, 1952, 2326, 4219, 191, 4921, 1333, 44, 3537, 3008, 2049, 2088, 2218, 1836, 2573, 5673, 2641, 1111, 5082, 4667, 4954]"
2.014218009478673,23.85,29,"[2111, 5066, 2773, 3833, 4530, 3932, 477, 3987, 2999, 191, 1333, 3453, 2407, 630, 998, 2534, 3504, 5618, 2861, 1760, 2036, 1815, 1728, 2592, 1366, 2077, 3130, 5324, 1449, 1097, 4343, 1349, 2302, 3701, 5707, 5198, 2343, 3301, 3395, 5082, 2573, 2472, 2760, 2798, 5453, 4146, 2049, 2352, 4989, 5612, 1270, 4612, 4100, 523, 5861, 4809, 4620, 5167, 5646, 1553, 1908, 5380, 3471, 342, 5660, 1569, 39, 4219, 2088, 44, 3189, 1200, 1203, 1820, 5092, 4667, 3396, 4355, 5505, 5451, 3537, 1599, 2641, 1109, 4698, 5102, 873, 4745, 3008, 5735, 4954, 5228, 141, 4769, 2307, 2722, 2218, 218, 4784, 2741, 3774, 4332, 2306, 3857, 3874, 2346, 5431, 1836, 299, 2350, 4921, 5016, 1863, 4428, 5098, 1891, 989, 5027, 4520]"
0.2538930264048749,19.42,25,"[2111, 3035, 1638, 5052, 3524, 342, 2534, 3833, 2175, 3008, 5082, 4835, 2059, 630, 1111]"
0.23696682464454977,19.33,22,"[2111, 4467, 191, 2534, 2059, 3833, 4877, 4104, 3008, 2760, 2812, 2557, 4219, 2573]"
