node,page_rank,overall_rank,comm,rank_comm
2696,0.10639835364998652,1,2,1
2921,0.09980068294424445,2,2,2
2934,0.09473877297249998,3,2,3
3275,0.08503537354348616,4,2,4
2870,0.08374996746706412,5,2,5
2951,0.08181724176874554,6,2,6
1718,0.08027254918967133,7,4,1
3274,0.08004307205804513,8,2,7
3246,0.07865134852258945,9,2,8
2697,0.07768855187580921,10,2,9
2820,0.07753716197491115,11,2,10
3299,0.07154259149865867,12,2,11
3385,0.06759624236320542,13,2,12
3244,0.06707995945310204,14,2,13
366,0.06682154994749646,15,3,1
3017,0.06449144055747028,16,2,14
434,0.063463179678094,17,3,2
3204,0.06342642380864764,18,2,15
2751,0.06078646373339672,19,2,16
637,0.0575346803274798,20,3,3
3224,0.05739441576235068,21,2,17
1570,0.05709087915243072,22,6,1
3182,0.05678978849654318,23,2,18
3001,0.05619673807642424,24,2,19
1672,0.055628846217540585,25,5,1
925,0.05542775501050806,26,6,2
3360,0.05496617381456107,27,2,20
348,0.05476839439395156,28,3,4
3342,0.0530438449691548,29,2,21
3221,0.05291696693402288,30,2,22
496,0.05270628793559085,31,3,5
1213,0.0515110851338257,32,5,2
1431,0.05124168170829235,33,6,3
2674,0.051184818019943436,34,2,23
1469,0.05005015651531563,35,5,3
1941,0.049954234689339856,36,4,2
3397,0.048922441451089115,37,2,24
391,0.04857216368227976,38,3,6
3295,0.048446863969076326,39,2,25
1175,0.04828408411825912,40,6,4
515,0.04701772993239427,41,3,7
3313,0.0468045400316652,42,2,26
3075,0.04611200312939977,43,2,27
1259,0.045746945512999716,44,5,4
1564,0.0452907994787105,45,6,5
2962,0.045241403883941135,46,2,28
2144,0.045218291125319277,47,4,3
1441,0.045129944597946066,48,6,6
3258,0.04479073900670895,49,2,29
2955,0.04465984703499504,50,2,30
1070,0.044356959815425395,51,5,5
3421,0.044214084227761644,52,2,31
1585,0.0441068257114395,53,6,7
563,0.04354563990114617,54,3,8
0,0.04352026014586043,55,7,1
1005,0.04333350037485232,56,5,6
394,0.04326789634376501,57,3,9
964,0.04326320762769931,58,5,7
504,0.04321256883787307,59,3,10
1334,0.043142378864989624,60,6,8
2735,0.04281790467816449,61,2,32
3419,0.04280323614968844,62,2,33
1327,0.04278300333231936,63,6,9
3186,0.04249718266730897,64,2,34
3107,0.04246818300999076,65,2,35
3353,0.042169887218697,66,2,36
2819,0.04194820892931699,67,2,37
1180,0.04179492143501886,68,6,10
1055,0.04174980630811995,69,6,11
543,0.04167490970496811,70,3,11
1544,0.04162539994446294,71,6,12
1471,0.04159354952628774,72,6,13
3980,0.0411970725686956,73,13,1
1618,0.04114980229227314,74,6,14
3351,0.04076431852872277,75,2,38
1434,0.04042246202624394,76,6,15
3297,0.040419628757586375,77,2,39
995,0.040292209439696025,78,6,16
1608,0.04000494248785562,79,6,17
3255,0.0399284027263362,80,2,40
1790,0.03946117029364162,81,3,12
3248,0.039332479406984464,82,2,41
2984,0.039322184263296,83,2,42
3192,0.039317992944093064,84,2,43
545,0.03895563759523254,85,3,13
3277,0.038766632775090314,86,2,44
1029,0.03869810872134488,87,6,18
1822,0.03853254900293414,88,6,19
3093,0.03826552844611585,89,2,45
3437,0.03821608515704452,90,1,1
951,0.038162593117964695,91,12,1
3179,0.038088427422397535,92,2,46
1089,0.0378334490560062,93,5,8
1694,0.037788382009769715,94,3,14
3263,0.03770508324156904,95,2,47
488,0.03755664023713503,96,3,15
1222,0.037547748588337045,97,6,20
1139,0.03752737103322789,98,5,9
512,0.037430980904867316,99,3,16
1897,0.03718768299475446,100,5,10
2796,0.03698415667003356,101,2,48
1725,0.036758635732122236,102,5,11
1905,0.03662893174546236,103,6,21
2391,0.03659875418677145,104,8,1
482,0.036557693464516754,105,3,17
1266,0.036510048549629255,106,6,22
1369,0.0364325002213678,107,6,23
1553,0.036392698790915626,108,12,2
3345,0.036370806312867106,109,2,49
407,0.03634319306851972,110,3,18
539,0.03612081327700907,111,3,19
1331,0.03595577014758653,112,6,24
1684,0.03577663950041872,113,2,50
3032,0.035676320042393156,114,2,51
3115,0.0356633946250228,115,2,52
1879,0.035554299539345115,116,6,25
2708,0.03555260766884315,117,2,53
2768,0.035522221945297174,118,2,54
1201,0.03543287374159674,119,6,26
455,0.03518165078261258,120,3,20
517,0.035176577108468374,121,3,21
1912,0.03507205120885765,122,4,4
2918,0.0350365462451836,123,2,55
1291,0.0349934168313461,124,6,27
1906,0.03490613721747121,125,5,12
446,0.03487707830998381,126,3,22
1617,0.03485216147805071,127,6,28
2665,0.03465150028146252,128,2,56
1092,0.034537173918688754,129,6,29
1624,0.03447793981992738,130,5,13
1352,0.03441813072870961,131,6,30
378,0.03423612855332965,132,3,23
2856,0.034020084417349605,133,2,57
1196,0.03401000525180777,134,6,31
1289,0.03398081597643691,135,6,32
1312,0.033849918596912755,136,6,33
2672,0.03317949527854277,137,2,58
1736,0.032987655419449945,138,6,34
2536,0.03265583348621283,139,8,2
1836,0.03241796631191455,140,6,35
3190,0.0324031777192212,141,2,59
2772,0.032214214504860283,142,2,60
1667,0.0321813556587775,143,5,14
580,0.031887041172396324,144,3,24
2065,0.03178790556231838,145,4,5
1666,0.031759009514238074,146,2,61
1519,0.031647797755653344,147,6,36
3035,0.031605016587954324,148,2,62
1485,0.03153520069708818,149,6,37
1600,0.03129518845381356,150,6,38
3203,0.031269865204398894,151,2,63
1415,0.03124331195810295,152,5,15
2783,0.031227694650822875,153,2,64
490,0.031185892161053757,154,3,25
2667,0.03108300685993272,155,2,65
2778,0.031039654081569057,156,2,66
1590,0.0309912807330686,157,6,39
1584,0.03090517743986264,158,6,40
2532,0.030840003392500582,159,8,3
1861,0.030834950899940303,160,6,41
1050,0.030425542584974586,161,6,42
686,0.03033853653458295,162,10,1
916,0.02999962999420673,163,6,43
1779,0.029980809120561308,164,6,44
1741,0.029677955067008658,165,6,45
2465,0.02964619938226011,166,4,6
1620,0.029576467024355586,167,6,46
2060,0.029551529430383475,168,8,4
3490,0.029416321276708703,169,1,2
2690,0.02938412520452251,170,2,67
1170,0.029274185444891597,171,5,16
3662,0.029246762493042346,172,1,3
372,0.029207574553503684,173,3,26
968,0.029003126405932507,174,5,17
528,0.029000889769564348,175,3,27
3242,0.028975068978511688,176,2,68
1663,0.028756212708444834,177,6,47
2996,0.028719020149970874,178,2,69
3549,0.028637979272610605,179,1,4
3546,0.028595232420811263,180,1,5
3265,0.028532128999541145,181,2,70
2841,0.028365105297517634,182,2,71
3236,0.028215022582116667,183,2,72
2556,0.02820152155689816,184,8,5
2539,0.028023926063787518,185,8,6
1337,0.02800373002233009,186,6,48
1549,0.027728177514480104,187,3,28
479,0.027690266843190616,188,3,29
2246,0.027649740519437523,189,4,7
3624,0.027637046201213895,190,1,6
924,0.027597978390985142,191,5,18
2724,0.027492219226540153,192,2,73
428,0.027369019694822205,193,3,30
1735,0.027174912519986653,194,6,49
641,0.027163821051292558,195,3,31
2616,0.02705748603028796,196,4,8
2208,0.02700412837650326,197,4,9
1280,0.026987187270705128,198,6,50
1453,0.02697511757634294,199,3,32
3020,0.0269075012887536,200,2,74
4030,0.02688156301164078,201,13,2
2574,0.026829346006008635,202,8,7
1823,0.02653083873335569,203,6,51
1470,0.02643752406052122,204,6,52
1869,0.026430289981206275,205,5,19
1769,0.026331469726988653,206,6,53
1303,0.026319716546303395,207,5,20
3197,0.026058456023530702,208,2,75
433,0.026048045827857434,209,3,33
999,0.02599497297180633,210,6,54
2530,0.025881967776857348,211,4,10
1806,0.02585880430300179,212,12,3
2775,0.025836750181670722,213,2,76
508,0.025797816583589643,214,3,34
3349,0.02579741649599444,215,2,77
3097,0.025636692484639543,216,2,78
2858,0.025612113771434027,217,2,79
1739,0.025369991116780392,218,5,21
511,0.025286575972147247,219,3,35
400,0.025246883217465647,220,3,36
1067,0.025065964188924907,221,5,22
1573,0.025039035794888753,222,5,23
3291,0.024869941031760143,223,2,80
2057,0.024834494195351473,224,4,11
4023,0.02479478400956995,225,13,3
3252,0.024688794427491802,226,2,81
425,0.02464608043807583,227,3,37
1818,0.02453408958723059,228,5,24
1074,0.0245037880248109,229,6,55
429,0.02447764523765886,230,3,38
3196,0.02447527536340542,231,2,82
3863,0.02441804397019471,232,1,7
1126,0.024351323915136343,233,6,56
3446,0.02433102292497078,234,1,8
1852,0.024261293652795116,235,6,57
2155,0.0242451020267369,236,4,12
1078,0.024241036682305827,237,6,58
1110,0.024091259911721372,238,6,59
2324,0.023986491922931463,239,8,8
1185,0.023916990553201217,240,6,60
3117,0.023900889005645354,241,9,1
350,0.02380717565660759,242,3,39
534,0.023650664645819046,243,3,40
1826,0.0236162142249979,244,6,61
1033,0.023614972967819503,245,12,4
2653,0.023609462008792766,246,4,13
3357,0.02356983116185036,247,2,83
522,0.02356840095741478,248,3,41
2280,0.023477367106660874,249,4,14
946,0.023466929276676207,250,6,62
2684,0.023455915293036377,251,2,84
2843,0.023411624816336008,252,2,85
1656,0.02340360173983272,253,2,86
2147,0.023380203184445645,254,8,9
502,0.023356803682034896,255,3,42
478,0.023330815384057443,256,3,43
3077,0.023242911879743488,257,2,87
915,0.022959399708372547,258,3,44
1598,0.022806844152206563,259,6,63
1018,0.02280106133416242,260,5,25
426,0.02272519689613615,261,3,45
1671,0.02262571634789557,262,3,46
2833,0.02260923387434691,263,2,88
1269,0.022585844745404163,264,6,64
1236,0.0225565648008427,265,5,26
427,0.022550441228108366,266,3,47
2718,0.022546009193328196,267,2,89
529,0.022540191750763366,268,3,48
906,0.022527882064977484,269,6,65
3262,0.02232892908215055,270,2,90
3982,0.02224124622301123,271,13,4
1274,0.02220971762253564,272,12,5
1161,0.022182510652787864,273,6,66
3016,0.022172439727308906,274,2,91
1860,0.02216536080978057,275,6,67
1932,0.022073694453082555,276,4,15
466,0.021822411187340376,277,3,49
1048,0.021774524052835042,278,6,68
3288,0.021673657742831667,279,2,92
1313,0.021598091070636066,280,3,50
1275,0.021527789668696264,281,5,27
2846,0.021526577734818357,282,2,93
1726,0.02150342933807352,283,2,94
1547,0.021448598172502158,284,6,69
698,0.021416492163495417,285,10,2
421,0.021390621227158037,286,3,51
1374,0.021388945509618493,287,3,52
3169,0.021387848837946307,288,2,95
1084,0.021210205947936846,289,6,70
2609,0.02119832991487715,290,4,16
1615,0.021157925302125114,291,12,6
1578,0.02095036277680617,292,5,28
1142,0.020945358134510903,293,3,53
1945,0.020881608463644518,294,4,17
1504,0.020865619782519988,295,5,29
3013,0.020688422994347616,296,2,96
2491,0.020567872398089552,297,4,18
1427,0.020432530179760044,298,3,54
1217,0.020418965544642592,299,5,30
2333,0.020283193348506205,300,4,19
1540,0.02025534405269453,301,6,71
908,0.0202357308970872,302,12,7
3679,0.020084861016774484,303,1,9
1698,0.02005242789077639,304,12,8
3998,0.020041069884865984,305,13,5
2759,0.020002130026309687,306,9,2
2223,0.019913620284285,307,4,20
1287,0.019868203346834555,308,6,72
3054,0.019764966395117906,309,9,3
491,0.01975581867596995,310,3,55
1173,0.019731742218328116,311,6,73
1007,0.019688003460380656,312,5,31
2033,0.019670932214537643,313,8,10
1909,0.01962751103527169,314,6,74
2712,0.019609823090216336,315,2,97
3997,0.01957712356940105,316,13,6
1789,0.019515233415660894,317,6,75
1523,0.01945669209860578,318,6,76
3531,0.01942196852640098,319,1,10
