node,page_rank,overall_rank,comm,rank_comm
956,0.3228268808569273,1,12,1
952,0.2920827860780366,2,12,2
962,0.26434640493211947,3,12,3
960,0.2522439146197749,4,12,4
957,0.246230696087105,5,12,5
953,0.22987241059748187,6,12,6
963,0.2256898127776102,7,12,7
951,0.21783462333682024,8,12,8
961,0.21151358747945376,9,12,9
958,0.2079525377499089,10,12,10
964,0.1847688010610585,11,12,11
950,0.17765408942392646,12,12,12
954,0.16620484199822755,13,12,13
959,0.15144206592713902,14,12,14
980,0.1120871048852577,15,14,1
984,0.09988779446401698,16,14,2
982,0.09977778630252984,17,14,3
988,0.0984828855146976,18,14,4
981,0.09059733571345356,19,14,5
985,0.09036189157928229,20,14,6
983,0.08683127756411652,21,14,7
561,0.08485935192263129,22,5,1
986,0.07982998618936792,23,14,8
987,0.07249924333014955,24,14,9
955,0.07231568475180149,25,12,15
576,0.04830917431687965,26,5,2
558,0.047837978661854054,27,5,3
176,0.04012897775692403,28,2,1
386,0.038474490361374215,29,4,1
671,0.03656206783867789,30,6,1
657,0.03369119151655724,31,6,2
246,0.032611368262577135,32,2,2
250,0.03220630337427837,33,2,3
638,0.03140762778873767,34,6,3
188,0.031062544206324323,35,2,4
582,0.03007017079402314,36,6,4
342,0.02959342809608902,37,3,1
482,0.027893507868646986,38,5,4
588,0.02467917782710213,39,6,5
592,0.024100018363115813,40,6,6
659,0.023990311618711,41,6,7
1,0.023719309285362526,42,1,1
169,0.023578263163198943,43,2,5
531,0.02331810247355279,44,5,5
673,0.02225995431062214,45,6,8
599,0.021638688195114688,46,6,9
654,0.021565957736765177,47,6,10
575,0.020782121099604273,48,5,6
684,0.02077365400669756,49,7,1
967,0.020669760302304278,50,13,1
572,0.020512598907555652,51,5,7
598,0.01974885992175504,52,6,11
7,0.019732866456128675,53,1,2
483,0.019531606535107354,54,5,8
543,0.01910578375011704,55,5,9
979,0.01904542983500073,56,13,2
281,0.018634246838591037,57,3,2
609,0.018531484001080942,58,6,12
676,0.018427603917496246,59,6,13
993,0.017513520019411734,60,15,1
999,0.017478075686632115,61,17,1
586,0.01733879016275539,62,6,14
992,0.017217797140183295,63,15,2
974,0.01698948724814249,64,13,3
597,0.016968899052520497,65,6,15
536,0.016371800375925283,66,5,10
991,0.016342472027372778,67,15,3
578,0.016157748512916622,68,5,11
551,0.016053284953386485,69,5,12
547,0.015939887104824187,70,5,13
989,0.015605833131175018,71,15,4
975,0.015189969358251884,72,13,4
643,0.015144804631336542,73,6,16
971,0.015110220154692251,74,13,5
1001,0.015055053874810848,75,17,2
990,0.014924282787793857,76,15,5
127,0.014589149993260381,77,1,3
161,0.01448511118503408,78,2,6
1002,0.014369147963792102,79,17,3
501,0.014366226666601964,80,5,14
571,0.014187239598761734,81,5,15
994,0.014101550746753667,82,15,6
1000,0.013918022228753914,83,17,4
664,0.013691301664746894,84,6,17
540,0.013585597738797575,85,5,16
316,0.013499651448033494,86,3,3
977,0.013228878643038056,87,13,6
966,0.013177569182548778,88,13,7
496,0.013073973267760419,89,5,17
612,0.01289549016160696,90,6,18
290,0.012874428424060523,91,3,4
181,0.012664064272982178,92,2,7
968,0.012631810637275557,93,13,8
240,0.012164873407500408,94,2,8
976,0.012066333320138048,95,13,9
533,0.011945802118430248,96,5,18
395,0.011932045128740876,97,4,2
621,0.011883738166821232,98,6,19
972,0.01183431860167923,99,13,10
655,0.011699458022366561,100,6,20
298,0.01162008833147322,101,3,5
629,0.011469639879536708,102,6,21
510,0.011045671342844255,103,5,19
996,0.010991143394860087,104,16,1
995,0.010941220099135448,105,16,2
327,0.010903154179074228,106,3,6
457,0.010839228145395865,107,4,3
503,0.010787690464333383,108,5,20
319,0.01067694414210153,109,3,7
198,0.010611824820253834,110,2,9
411,0.010530266641653395,111,4,4
548,0.010357826883843664,112,5,21
269,0.010262671697135621,113,2,10
600,0.010250614390427433,114,6,22
270,0.01015262462879016,115,3,8
973,0.009955269280793828,116,13,11
297,0.009918939201393091,117,3,9
390,0.009864687689193779,118,4,5
546,0.009850309266461996,119,5,22
520,0.009800025246472697,120,5,23
441,0.009737420407155813,121,4,6
564,0.009679210864792509,122,5,24
998,0.009645359801722916,123,16,3
584,0.009615443483050878,124,6,23
150,0.00960718593821701,125,2,11
268,0.009593726131972912,126,2,12
969,0.009519501619707136,127,13,12
537,0.009510552357712827,128,5,25
332,0.009385134625659958,129,3,10
513,0.009292103244363947,130,5,26
505,0.009292103244363942,131,5,27
322,0.009151419255622998,132,3,11
76,0.009083884585862298,133,1,4
509,0.00900130775585992,134,5,28
392,0.008933938108003688,135,4,7
672,0.008869217293177531,136,6,24
391,0.008616924170954793,137,4,8
399,0.00861320732320997,138,4,9
379,0.008433048932119026,139,4,10
477,0.00843071354307896,140,4,11
147,0.008423417144126803,141,2,13
149,0.00832092379194812,142,2,14
473,0.00824868081558255,143,4,12
734,0.008212420453606666,144,7,2
560,0.008210588115135753,145,5,29
846,0.008125014365053876,146,9,1
757,0.008117770017785934,147,7,3
172,0.008116879638148038,148,2,15
311,0.00810583443710148,149,3,12
2,0.008080233721312648,150,1,5
353,0.008077492471608352,151,3,13
294,0.008076560760990502,152,3,14
255,0.008052934904597665,153,2,16
272,0.008049646657851045,154,3,15
613,0.007955213861392689,155,6,25
476,0.007914270569815961,156,4,13
156,0.007887447899635776,157,2,17
346,0.007852160831589775,158,3,16
430,0.007848546900631704,159,4,14
867,0.007698066511114124,160,9,2
415,0.007639465282494398,161,4,15
997,0.007604302409029032,162,16,4
557,0.007561805159166387,163,5,30
13,0.007547226635034207,164,1,6
396,0.007509723339024941,165,4,16
364,0.007425088233221178,166,3,17
745,0.007380880122180746,167,7,4
124,0.007369927596402146,168,1,7
254,0.007324894514652475,169,2,18
459,0.00725100487394424,170,4,17
376,0.007244750350767804,171,3,18
419,0.007217926693827198,172,4,18
678,0.007213232208462243,173,7,5
211,0.007135832058101,174,2,19
479,0.007116700776033876,175,4,19
418,0.007093544972083972,176,4,20
384,0.0070911920608181635,177,4,21
301,0.0070882528389525625,178,3,19
69,0.0070874767050178615,179,1,8
377,0.00706813152050647,180,4,22
925,0.0070619527837715605,181,10,1
324,0.007055423554853192,182,3,20
109,0.007029298568389964,183,1,9
354,0.007006496557584319,184,3,21
691,0.006989316312517287,185,7,6
763,0.006924420175795071,186,7,7
634,0.006895570674026143,187,6,26
852,0.0068192071847667235,188,9,3
209,0.006816244355156835,189,2,20
814,0.0067674790799765825,190,8,1
334,0.0067659272070938825,191,3,22
675,0.006711868307933599,192,6,27
830,0.006620452304316364,193,9,4
333,0.006592476834731113,194,3,23
529,0.006551397232584955,195,5,31
249,0.006516124395264184,196,2,21
380,0.006513571822533822,197,4,23
292,0.006495605412232959,198,3,24
58,0.00644589298342494,199,1,10
360,0.006422993958094734,200,3,25
755,0.006406359042231562,201,7,8
723,0.006376182796156492,202,7,9
111,0.006318349238500091,203,1,11
414,0.006290487718544811,204,4,24
143,0.006279621078408859,205,2,22
436,0.006195273046762693,206,4,25
186,0.006193106112713959,207,2,23
601,0.006166370794828611,208,6,28
636,0.006158479090954772,209,6,29
732,0.006139446070153629,210,7,10
196,0.006124107204078508,211,2,24
450,0.006111256897453415,212,4,26
759,0.006098245392947115,213,7,11
226,0.0060795950415910875,214,2,25
291,0.006071804550048548,215,3,26
407,0.0059488106280197834,216,4,27
425,0.005897512162910797,217,4,28
210,0.005896020091426095,218,2,26
394,0.005894067545852751,219,4,29
565,0.005887435705865251,220,5,32
426,0.005883886680580598,221,4,30
610,0.005842214696733419,222,6,30
221,0.005748840074379666,223,2,27
580,0.005742944365012991,224,6,31
397,0.0057356125765206,225,4,31
559,0.005701304406498624,226,5,33
383,0.0056440678431925765,227,4,32
828,0.005621680674064266,228,9,5
404,0.005605167383320161,229,4,33
356,0.005562056361216886,230,3,27
698,0.005479753362877919,231,7,12
762,0.005474992614063769,232,7,13
743,0.005471585448736274,233,7,14
449,0.005400524720377989,234,4,34
232,0.005379333253084572,235,2,28
475,0.005367397530731357,236,4,35
185,0.00532934703325327,237,2,29
132,0.00532566013522154,238,1,12
264,0.005312419240263701,239,2,30
770,0.005297134205396032,240,8,2
467,0.00528823713542587,241,4,36
738,0.005243286798055228,242,7,15
284,0.0052295500286928046,243,3,28
312,0.005225782418754191,244,3,29
753,0.005187862743590329,245,7,16
716,0.005187862743590327,246,7,17
136,0.005174321696294345,247,1,13
339,0.005124970387823851,248,3,30
720,0.005068915238191473,249,7,18
72,0.00499625130195604,250,1,14
39,0.004993006123474158,251,1,15
192,0.004991570171766782,252,2,31
75,0.004986977984098902,253,1,16
366,0.004985997617489768,254,3,31
421,0.004958492632963988,255,4,37
175,0.004953182942249972,256,2,32
500,0.004830512511934275,257,5,34
461,0.004695293855701669,258,4,38
920,0.004618523401760428,259,10,2
704,0.004564626816078779,260,7,19
794,0.00452924457526593,261,8,3
193,0.004527577765045843,262,2,33
217,0.004508489656308064,263,2,34
305,0.004507166899794545,264,3,32
437,0.004499624773323155,265,4,39
470,0.004496482252130335,266,4,40
682,0.0044934095959678596,267,7,20
371,0.004467890293340806,268,3,33
761,0.0044578823898926406,269,7,21
665,0.0044434672731720306,270,6,32
851,0.00437067849240301,271,9,6
701,0.004369099509967081,272,7,22
300,0.004367432220107152,273,3,34
103,0.004360412073026757,274,1,17
139,0.004332450534990247,275,2,35
444,0.004317022331013042,276,4,41
464,0.004270999572424909,277,4,42
434,0.004233227381801541,278,4,43
494,0.004191246720926148,279,5,35
697,0.0041863202226002025,280,7,23
368,0.004145256530506645,281,3,35
256,0.004134273204531829,282,2,36
711,0.004127375129939152,283,7,24
67,0.00409823779124656,284,1,18
83,0.004093476276150049,285,1,19
106,0.004022173046037862,286,1,20
344,0.00400035840211147,287,3,36
204,0.003982652946750778,288,2,37
635,0.003980698164772149,289,6,33
160,0.003928219053792046,290,2,38
833,0.0038961881229562434,291,9,7
105,0.00389314944861088,292,1,21
779,0.003880776108772088,293,8,4
336,0.003814071471232788,294,3,37
62,0.003760573776780606,295,1,22
699,0.0036448171847256816,296,7,25
432,0.003595216037950078,297,4,44
831,0.0035890537426077665,298,9,8
135,0.0035887713938488517,299,1,23
783,0.003556253013029596,300,8,5
73,0.003528952713674272,301,1,24
387,0.0035014749979728863,302,4,45
239,0.003481767454251794,303,2,39
756,0.0033775589640265926,304,7,26
466,0.003344102457665889,305,4,46
267,0.0032784848664433705,306,2,40
803,0.0032407455680904824,307,8,6
687,0.003238476667311062,308,7,27
845,0.0032326035806721698,309,9,9
666,0.003132271288838082,310,6,34
234,0.0030703235967928497,311,2,41
146,0.003045255816412644,312,2,42
283,0.003021121734213985,313,3,38
125,0.003016731295042895,314,1,25
271,0.0029742778256242825,315,3,39
754,0.0029699849706992555,316,7,28
165,0.0029640145148844103,317,2,43
445,0.0029459089663915385,318,4,47
142,0.0029258363923691804,319,2,44
695,0.0029189061928759164,320,7,29
508,0.0028756944183596232,321,5,36
20,0.0028353561663505217,322,1,26
276,0.0028244284101395446,323,3,40
453,0.0028209884148463027,324,4,48
328,0.0027940705995291057,325,3,41
825,0.002791491507293787,326,9,10
604,0.0027387647035394726,327,6,35
707,0.002721987530539607,328,7,30
157,0.002653092405347536,329,2,45
361,0.002645224346018051,330,3,42
183,0.0026318597364626546,331,2,46
170,0.0026074430090406555,332,2,47
19,0.002576751756753916,333,1,27
77,0.002523683881923529,334,1,28
12,0.00249890791672724,335,1,29
669,0.0024750610235854597,336,6,36
277,0.0023589186741673138,337,3,43
460,0.0023513275257119708,338,4,49
14,0.0023420661502137293,339,1,30
718,0.0023386672376117176,340,7,31
96,0.002319467373976435,341,1,31
442,0.0023182160336578045,342,4,50
154,0.0022803742567211968,343,2,48
448,0.0022735038734316036,344,4,51
767,0.00226399048802144,345,8,7
616,0.0022368109539771773,346,6,37
807,0.002172401664734238,347,8,8
370,0.002142794967396755,348,3,44
273,0.0021009663316487576,349,3,45
258,0.0020654668221316507,350,2,49
835,0.0020510911928288958,351,9,11
393,0.00198552505661106,352,4,52
52,0.001983777979008963,353,1,32
850,0.001977332589523738,354,9,12
685,0.0019598496330117702,355,7,32
417,0.001939123780313039,356,4,53
497,0.0019311756496065541,357,5,37
838,0.0019020160367198401,358,9,13
11,0.001862314851214509,359,1,33
837,0.0018579250636029292,360,9,14
97,0.0017876956082375965,361,1,34
927,0.0017304141696657647,362,10,3
512,0.001712598775284908,363,5,38
782,0.0016972203451225466,364,8,9
844,0.0016886675810508106,365,9,15
618,0.001659702126903917,366,6,38
