node,page_rank,overall_rank,comm,rank_comm
376,0.4419031326057677,1,7,1
356,0.41906450383052507,2,7,2
374,0.23519021237933588,3,7,3
337,0.16211370282916465,4,7,4
357,0.15474826234281408,5,7,5
352,0.15315352466518403,6,7,6
347,0.1490480888426935,7,7,7
353,0.14062066087455014,8,7,8
346,0.13773450182355237,9,7,9
378,0.133212694600394,10,7,10
344,0.12977021785669382,11,7,11
380,0.12826139487621377,12,7,12
370,0.12726235107935727,13,7,13
341,0.12719482351659128,14,7,14
343,0.12465567805848463,15,7,15
358,0.10878433767592005,16,7,16
345,0.09946387514470044,17,7,17
338,0.09863217365747885,18,7,18
349,0.09215622418968332,19,7,19
355,0.09126020637328525,20,7,20
361,0.08867108901470266,21,7,21
379,0.08682328767435893,22,7,22
350,0.0868232876743589,23,7,23
340,0.08438317100751878,24,7,24
363,0.08438317100751876,25,7,25
366,0.07890984572583523,26,7,26
373,0.07594485390676692,27,7,27
377,0.0759448539067669,28,7,28
369,0.07594485390676688,29,7,29
339,0.07594485390676686,30,7,30
362,0.07594485390676685,31,7,31
354,0.07568652821523296,32,7,32
375,0.0721444529320855,33,7,33
348,0.06513677924987159,34,7,34
108,0.061523746909211516,35,2,1
478,0.05532992733310098,36,12,1
167,0.05377756475916653,37,3,1
54,0.04845973117585196,38,1,1
317,0.04843371011928848,39,6,1
372,0.04781185370606963,40,7,35
271,0.044219158467425246,41,5,1
19,0.043795851222473973,42,1,2
251,0.04310923827165939,43,5,2
20,0.04234023351843775,44,1,3
8,0.04000737487353453,45,1,4
1,0.036749448348359276,46,1,5
351,0.03403840352371437,47,7,36
368,0.031754540646190106,48,7,37
371,0.03175454064619007,49,7,38
198,0.0296499181906834,50,4,1
213,0.02943192016342368,51,4,2
27,0.027377618319214782,52,1,6
36,0.027264808958590025,53,1,7
40,0.025032128612378402,54,1,8
33,0.024374171401965624,55,1,9
38,0.023464319391238508,56,1,10
60,0.022812539048651312,57,1,11
25,0.02220894947420829,58,1,12
427,0.019961432287216814,59,9,1
250,0.019660821636924876,60,5,3
50,0.018963827952457598,61,1,13
28,0.01839805844933529,62,1,14
431,0.018285080532548594,63,9,2
11,0.018224988788668916,64,1,15
415,0.01814246622243109,65,9,3
46,0.01812079430446563,66,1,16
32,0.017794184207880266,67,1,17
147,0.01752291068146549,68,3,2
146,0.01720203402047517,69,3,3
3,0.016925789956317303,70,1,18
272,0.016920817933862728,71,5,4
2,0.01509890552960807,72,1,19
204,0.014836263979069845,73,4,3
18,0.014601773082546466,74,1,20
228,0.0144143913951209,75,4,4
41,0.01432681418828637,76,1,21
420,0.014276301294838823,77,9,4
432,0.013918926515988493,78,9,5
202,0.013432298008033333,79,4,5
240,0.013209316049848211,80,5,5
96,0.013047156345670715,81,2,2
265,0.012993131466867215,82,5,6
44,0.0128222315279598,83,1,22
364,0.012688329414554847,84,7,39
417,0.012670538653412456,85,9,6
413,0.012547277393206272,86,9,7
134,0.012528529678582562,87,3,4
284,0.012494536171518777,88,5,7
239,0.01228474064697637,89,5,8
423,0.012208328309369906,90,9,8
283,0.01214153817968937,91,5,9
424,0.011825307559211169,92,9,9
238,0.01164891235662197,93,4,6
412,0.011604695252131548,94,9,10
218,0.011551286696520103,95,4,7
59,0.011506706113372291,96,1,23
329,0.01135480595268849,97,6,2
433,0.011283381625580253,98,9,11
428,0.011135102604070655,99,9,12
232,0.010788832169601132,100,4,8
205,0.010593681875943915,101,4,9
143,0.01052194832181464,102,3,5
104,0.010389829507727646,103,2,3
390,0.01034592501816401,104,8,1
430,0.010200548165713334,105,9,13
84,0.010099869460024422,106,2,4
177,0.009960721809164708,107,3,6
29,0.009745652031049047,108,1,24
62,0.009721174802552872,109,1,25
56,0.009714984769541208,110,1,26
212,0.009649198969473765,111,4,10
434,0.009577294406516855,112,9,14
268,0.009549007935279274,113,5,10
48,0.009515065284769973,114,1,27
303,0.009504676128400197,115,6,3
135,0.00946263356226943,116,3,7
55,0.009437931879111796,117,1,28
308,0.009381561869862796,118,6,4
414,0.009023268459646886,119,9,15
273,0.008958793579047808,120,5,11
63,0.00891737365671841,121,1,29
35,0.00883811645194332,122,1,30
42,0.008723763951767717,123,1,31
197,0.00868831205232263,124,4,11
473,0.008671888348706995,125,12,2
253,0.00864272061453841,126,5,12
236,0.008424055567648808,127,4,12
199,0.008362874380864898,128,4,13
15,0.008343221294968131,129,1,32
166,0.008321417995862213,130,3,8
279,0.008163375375563872,131,5,13
230,0.008118968738718422,132,4,14
233,0.008037921282549331,133,4,15
100,0.008026068608313763,134,2,5
254,0.00797273919001547,135,5,14
