n_nodes,influence,nodes
0.2114164904862581,22.92,"[3562, 1587, 844, 1826, 3051, 298, 3565, 622, 2994, 1298, 371]"
0.01921968095329607,2.99,[622]
0.2882952142994428,28.69,"[3562, 1870, 371, 4415, 2147, 1826, 1096, 1929, 298, 3565, 844, 622, 2994, 1298, 61]"
0.4036133000192197,34.13,"[1674, 1826, 371, 5233, 1096, 833, 3779, 844, 622, 451, 2771, 2057, 202, 1929, 298, 3565, 1870, 3562, 2994, 1298, 61]"
0.038439361906592584,5.1,"[1825, 622]"
0.46127234287910834,36.53,"[3562, 451, 2057, 844, 3565, 1929, 2147, 622, 1298, 1826, 371, 298, 2994, 61, 1600, 2886, 1096, 202, 1870, 1688, 2771, 2393, 2800, 3431]"
0.8456659619450317,47.39,"[1022, 3531, 1561, 4940, 371, 833, 2177, 4995, 1600, 1929, 2057, 1096, 3562, 1826, 1298, 622, 1530, 1312, 1825, 298, 1202, 1870, 2771, 2994, 61, 63, 451, 3779, 2886, 202, 844, 4048, 5355, 1493, 87, 2393, 221, 2147, 3565, 2662, 3431, 3950, 3315, 2170]"
0.1921968095329616,21.84,"[1929, 3565, 622, 371, 1298, 1600, 4157, 61, 298, 844]"
0.5381510666922931,39.25,"[1929, 3565, 622, 371, 3518, 1298, 2057, 61, 4020, 1308, 1600, 1826, 2994, 1096, 298, 844, 3562, 3779, 2886, 202, 1612, 1870, 4048, 2771, 2393, 2147, 3431, 2800]"
1.499135114357102,57.45,"[1022, 3887, 1523, 2567, 371, 3470, 876, 4783, 1308, 1761, 29, 2434, 5226, 1202, 63, 2147, 2177, 4995, 1870, 4229, 2693, 1799, 2439, 3156, 1929, 1419, 4545, 905, 2057, 1298, 4627, 833, 1686, 1312, 1826, 2800, 2857, 298, 4013, 4526, 47, 2170, 2994, 5046, 3562, 1522, 3565, 2108, 61, 1600, 451, 3779, 2886, 1096, 202, 1612, 844, 3022, 4048, 622, 1875, 1493, 3925, 2389, 2771, 3315, 1241, 87, 2393, 221, 1120, 4836, 2662, 3431, 1897, 1259, 3052, 3950]"
1.191620219104363,53.53,"[1022, 1561, 371, 4939, 1587, 876, 1783, 2567, 2935, 3674, 2177, 451, 4051, 3781, 3562, 1530, 1825, 3925, 1600, 1929, 622, 4526, 63, 2434, 3565, 4995, 2057, 1298, 905, 4635, 1308, 1686, 1312, 1826, 844, 2170, 298, 2994, 61, 1870, 4048, 2771, 2393, 3779, 2147, 2662, 3431, 5074, 3052, 47, 4545, 2886, 3950, 1096, 202, 3156, 1493, 87, 3315, 2909, 4836, 221]"
0.9609840476648088,49.78,"[1022, 4702, 3170, 1657, 1875, 371, 1761, 3950, 451, 3423, 4086, 905, 2434, 833, 1612, 2057, 1298, 3562, 3052, 1826, 1493, 4995, 298, 2994, 3565, 622, 1600, 4013, 4635, 2909, 1312, 61, 4526, 3779, 2800, 2886, 1096, 202, 844, 63, 47, 4048, 2771, 87, 2393, 2147, 3431, 221, 2662, 3315]"
1.7874303286565443,60.03,"[1674, 1826, 3565, 2800, 4702, 3315, 1802, 4854, 3168, 3887, 3950, 1493, 371, 586, 1949, 2935, 2147, 3052, 2170, 4532, 1308, 1312, 2108, 1259, 1875, 61, 1600, 1274, 844, 1870, 3022, 1008, 1825, 2771, 3170, 905, 2393, 622, 4464, 4229, 3156, 1451, 2389, 1799, 47, 4013, 3431, 1100, 3562, 2057, 4526, 920, 2177, 1279, 5724, 833, 451, 3779, 63, 2417, 1638, 2909, 2886, 1522, 3999, 1612, 4048, 1419, 3925, 2430, 2662, 1096, 4836, 1120, 2439, 202, 87, 1929, 1298, 96, 4627, 1530, 1686, 438, 2994, 4635, 3668, 5226, 2434, 4995, 2693, 298, 2230]"
1.095521814337882,52.06,"[1022, 1657, 3170, 4496, 2116, 2434, 2177, 4995, 371, 4013, 4526, 1929, 2057, 1298, 1686, 2147, 1761, 4635, 3950, 1308, 87, 1312, 1826, 298, 5213, 3156, 47, 2389, 2994, 61, 63, 3562, 1600, 2170, 833, 451, 3779, 2886, 622, 1096, 202, 1612, 3925, 844, 1870, 2800, 3565, 4048, 2771, 1638, 1493, 2393, 3315, 2909, 221, 3431, 3052]"
0.7111281952719586,44.23,"[1022, 1236, 1308, 371, 2886, 202, 2177, 1870, 2567, 2147, 833, 2057, 4635, 451, 63, 3779, 4048, 4939, 1761, 1929, 2662, 1312, 3922, 298, 2994, 61, 1298, 2771, 3431, 3562, 2800, 2393, 1096, 3565, 622, 1600, 844]"
0.9225446857582165,49.73,"[1674, 1826, 3565, 2800, 1241, 3887, 3950, 3431, 5405, 1761, 1493, 3052, 371, 4635, 905, 4013, 2909, 3156, 2434, 4995, 1686, 61, 1600, 63, 844, 1870, 2177, 2147, 1929, 2057, 2771, 1298, 2393, 1312, 622, 298, 2994, 833, 451, 3779, 2886, 1096, 202, 3562, 87, 221, 2662, 3315]"
0.5765904285988854,40.8,"[3562, 1587, 2177, 844, 4995, 1929, 3565, 622, 2057, 1826, 371, 1298, 1312, 2994, 298, 61, 63, 1600, 833, 451, 3779, 5095, 1096, 4048, 2771, 2393, 2662, 3431, 3052, 2800]"
0.9994234095714012,50.9,"[1022, 4702, 1875, 1657, 3423, 371, 905, 3170, 2177, 2434, 3950, 1761, 4995, 2057, 451, 1298, 1686, 4635, 3562, 1308, 1312, 1826, 298, 1493, 4013, 622, 3565, 4526, 47, 2994, 1600, 61, 63, 833, 2800, 3779, 2886, 1096, 202, 1612, 3052, 844, 4048, 2771, 87, 5008, 2909, 2147, 3431, 221, 2662, 3315]"
0.6342494714587739,41.94,"[1022, 1147, 1686, 905, 371, 1236, 1096, 1870, 2147, 3431, 298, 4526, 47, 2886, 1929, 833, 202, 1298, 451, 1312, 3779, 1826, 63, 2994, 61, 1600, 844, 2771, 2393, 3562, 3565, 622, 2800]"
