n_nodes,influence,nodes
0.17297712857966552,19.5,"[1677, 298, 3565, 1298, 2771, 61, 1096, 202, 844]"
0.44205266192581183,35.46,"[2017, 3431, 451, 2177, 2147, 1298, 1870, 1312, 2771, 1890, 3988, 4063, 844, 1826, 61, 298, 2994, 1096, 3562, 3565, 622, 371, 87]"
0.11531808571977731,14.61,"[844, 1553, 622, 298, 61, 3565]"
0.1921968095329616,22.06,"[1659, 1298, 2662, 844, 622, 298, 1096, 3562, 2771, 61]"
2.056505862002691,61.34,"[2017, 3431, 4075, 1890, 1553, 2020, 1523, 1052, 2517, 3810, 3950, 2389, 876, 5071, 622, 3668, 2177, 1522, 2439, 1929, 451, 1022, 5555, 905, 1674, 3674, 1298, 4627, 1312, 1826, 371, 1514, 1870, 3052, 2147, 2771, 2935, 298, 1462, 2067, 4380, 4013, 47, 3081, 4805, 2994, 61, 2170, 1600, 3779, 833, 1151, 1096, 202, 4939, 3315, 5237, 4048, 3565, 1493, 87, 2662, 1897, 3562, 2393, 844, 2909, 5476, 4464, 3203, 1008, 3106, 1928, 831, 1279, 3914, 4940, 1949, 5392, 3458, 2693, 205, 1799, 2800, 2826, 1219, 1686, 1563, 1308, 1437, 4526, 3887, 2867, 4532, 1717, 4936, 5046, 438, 825, 1339, 1875, 4430, 3156, 4702, 3294, 1761, 2916]"
0.13453776667307338,16.73,"[1807, 298, 3565, 1298, 622, 61, 844]"
1.7874303286565443,59.48,"[2662, 3431, 691, 4075, 4655, 3950, 2170, 5046, 1437, 1312, 4930, 3562, 1339, 2771, 3294, 3565, 371, 2916, 1219, 4380, 2867, 1279, 5410, 622, 4612, 959, 2389, 1812, 2393, 4936, 1096, 1875, 1493, 5248, 2177, 2693, 1799, 2439, 905, 3315, 1674, 298, 844, 2826, 1761, 1929, 1870, 2800, 2108, 146, 4627, 1298, 1686, 1563, 1308, 2461, 1949, 4940, 1826, 4013, 4526, 47, 3887, 1022, 2994, 4532, 1717, 3052, 1890, 3156, 61, 4702, 1087, 3914, 1522, 1462, 438, 1600, 831, 833, 3779, 451, 2886, 5237, 202, 4939, 2935, 4048, 87, 2909, 2020, 4464, 3446]"
0.01921968095329607,2.95,[622]
0.3267345762060354,30.44,"[2017, 2771, 1911, 1312, 1826, 2662, 1096, 298, 3562, 844, 1298, 3565, 622, 2994, 371, 2393, 61]"
0.36517393811262755,32.25,"[1312, 298, 844, 202, 2662, 1096, 3565, 1870, 622, 2994, 2771, 371, 61, 1298, 1875, 2909, 3052, 2935, 1022]"
0.3843936190659236,33.19,"[2017, 1638, 3431, 1630, 1826, 1312, 1096, 202, 1298, 298, 3562, 844, 3565, 2771, 622, 1870, 2994, 371, 5347, 61]"
0.2114164904862581,23.34,"[2017, 3219, 1096, 298, 844, 3565, 622, 1870, 1298, 2994, 61]"
1.499135114357102,56.72,"[4995, 1638, 3431, 1630, 2147, 47, 3950, 2693, 4702, 5248, 1298, 1799, 2826, 2771, 1761, 1308, 4526, 1717, 2108, 146, 371, 1686, 1563, 2461, 2439, 2177, 905, 833, 4627, 2800, 1929, 4532, 4464, 438, 1949, 4940, 1312, 61, 3562, 622, 1674, 3779, 3052, 87, 451, 3315, 2994, 1022, 1826, 4013, 2886, 3887, 1890, 1096, 3565, 202, 298, 3156, 4936, 1087, 3914, 2662, 4939, 2393, 1600, 2909, 4475, 844, 1462, 831, 5237, 1493, 1875, 1870, 4048, 2935, 2020, 3446]"
2.4601191620219107,63.55,"[2017, 3431, 4491, 1638, 4405, 4075, 3446, 3816, 2994, 1339, 4013, 4612, 833, 1096, 3562, 4380, 371, 2771, 4048, 3565, 3950, 2108, 1279, 298, 844, 5345, 1158, 622, 4383, 2393, 2170, 1826, 939, 1875, 5046, 2367, 1298, 1514, 1870, 61, 1523, 1151, 2867, 4519, 3294, 2916, 4702, 1437, 2935, 1761, 4836, 2434, 3458, 1022, 3052, 2584, 2417, 5248, 2662, 3315, 1219, 146, 1799, 905, 825, 2020, 2800, 4464, 5555, 3668, 2177, 3887, 1717, 1462, 3081, 4627, 1553, 4532, 2909, 87, 451, 2693, 3106, 438, 983, 1600, 2147, 4936, 1674, 2461, 1493, 3156, 2826, 1312, 3779, 4939, 5701, 2886, 5664, 2567, 2057, 1530, 4526, 5237, 202, 1812, 1686, 1563, 1949, 5666, 1561, 3627, 4371, 3147, 4940, 1087, 221, 1929, 47, 4053, 2230, 4356, 831, 1308, 3914, 1897, 3518, 2439]"
1.0378627714779936,50.86,"[1312, 298, 844, 1875, 2662, 3565, 1638, 622, 1890, 202, 3446, 371, 3431, 2909, 1523, 1612, 168, 1022, 2147, 1870, 5297, 5276, 3052, 2771, 1493, 2170, 1897, 3315, 1522, 5237, 2994, 2177, 3562, 2439, 905, 2393, 61, 1096, 1929, 3950, 1674, 1298, 87, 4627, 1826, 4013, 47, 1600, 833, 451, 3779, 2886, 4939, 4048]"
0.6342494714587739,41.75,"[1312, 298, 844, 1875, 2662, 3565, 1638, 4526, 622, 1022, 202, 371, 1870, 3431, 2909, 3315, 2177, 2439, 905, 1929, 1674, 2771, 4433, 1298, 1826, 2994, 61, 1600, 451, 3779, 1096, 4048, 2393]"
0.23063617143955417,24.07,"[2017, 3431, 2924, 3565, 1870, 1096, 298, 844, 622, 1298, 2994, 61]"
