n_nodes,influence,communities,nodes
0.5358713908661923,4.03,21,"[10565, 3917, 1291, 5842, 6511, 11460, 5512, 10123, 246, 8183, 5961, 12310, 2470, 6367, 973, 235, 6652, 2569, 1328, 6914, 6146, 2513, 5187, 8864, 11385, 56, 8682, 3431, 10422, 6074, 3583, 6042, 705, 11408, 8575, 6813, 606, 6254, 1190, 1102, 537, 11586, 6897, 3158, 5918, 8215, 5591, 11446, 6130, 6104, 3075, 5334, 1301, 77, 7312, 7645, 11617, 10667, 9824, 4886, 3615, 3747, 2853, 1161, 4146, 7823, 980]"
0.9757658162041114,5.64,23,"[4188, 2312, 2576, 1466, 9852, 9485, 741, 6130, 11587, 5788, 456, 7781, 4022, 612, 11385, 3600, 16, 6706, 5388, 3670, 2509, 7628, 11816, 2835, 8346, 12310, 10275, 178, 10214, 2986, 792, 3633, 11586, 8816, 10124, 243, 11404, 5, 8753, 5903, 8238, 1046, 2081, 5098, 919, 12446, 8195, 11808, 246, 5187, 870, 6106, 1386, 1353, 2511, 1223, 1398, 5828, 1654, 7992, 9426, 4163, 2569, 928, 56, 12346, 1287, 5323, 2411, 2774, 1052, 5591, 1160, 4230, 4794, 13295, 8682, 4115, 6421, 450, 8192, 12424, 6861, 942, 336, 8202, 4948, 5062, 1474, 5824, 2680, 6685, 974, 3917, 3251, 6229, 31, 34, 790, 3479, 11460, 5267, 1017, 6868, 1769, 6470, 5490, 1552, 1250, 116, 6249, 1641, 10581, 321, 9248, 5176, 3045, 5499, 3138, 1121, 1392, 11446]"
0.4718867471806769,3.74,22,"[5177, 3263, 2312, 73, 11808, 8156, 10565, 973, 9824, 9748, 5961, 3615, 122, 6861, 705, 4963, 5918, 6074, 11460, 5267, 6557, 1160, 1757, 4146, 5919, 1154, 537, 5168, 8497, 298, 4230, 5948, 1328, 12405, 4765, 9910, 8190, 5512, 10636, 11385, 8084, 2576, 10916, 5940, 4087, 56, 4163, 585, 6167, 9714, 5187, 942, 3840, 5334, 5265, 6723, 10247, 2108, 5557]"
0.6878349196192917,4.63,22,"[10275, 1147, 3618, 5049, 11385, 585, 5833, 8402, 212, 4146, 3600, 1160, 3778, 2483, 2193, 8736, 626, 6912, 6807, 5435, 2509, 5746, 153, 1195, 6914, 2447, 11446, 1236, 1287, 8864, 3374, 6813, 2511, 1121, 3780, 3766, 4963, 3328, 6470, 918, 10503, 2791, 1209, 3158, 6652, 5045, 6917, 9800, 6130, 9627, 11808, 6042, 8780, 99, 2796, 1449, 1291, 5525, 5469, 7407, 7312, 9634, 10565, 5132, 1775, 10380, 3722, 1552, 6229, 6834, 2923, 2696, 5168, 2100, 569, 705, 3365, 336, 5062, 5512, 8034, 8192, 10214, 2312, 537, 1102]"
0.4079021034951613,3.29,21,"[12292, 6661, 11756, 140, 6104, 4930, 948, 705, 11446, 8176, 91, 5088, 5098, 6685, 3075, 8159, 2511, 2774, 10565, 6887, 4774, 1292, 11460, 223, 4870, 382, 7033, 10185, 10675, 3408, 790, 2113, 919, 4794, 9824, 6229, 8192, 6598, 5482, 9920, 796, 2732, 13186, 1223, 5721, 8087, 4989, 424, 2471, 2408, 5065]"
0.4878829081020557,3.74,23,"[10275, 5168, 10856, 3479, 973, 2791, 5325, 6103, 13298, 6167, 10425, 2569, 9514, 3164, 5036, 3889, 140, 818, 6723, 1223, 5049, 1174, 11390, 560, 9430, 8202, 3583, 5098, 3374, 4930, 2677, 2113, 6254, 942, 3365, 11408, 13903, 11193, 5717, 705, 4146, 6242, 11385, 321, 11816, 3144, 10477, 5334, 3040, 3778, 5187, 10565, 10846, 1552, 6130, 11446, 5912, 569, 6685, 8542, 1469]"
1.1837159081820365,6.3,24,"[741, 2774, 5833, 1122, 7407, 336, 6130, 11808, 3374, 3675, 3722, 5265, 6861, 9860, 1223, 3408, 6146, 8743, 1147, 6229, 8864, 2300, 1179, 3231, 1552, 4163, 2424, 1094, 1641, 3365, 4230, 3490, 3863, 1673, 8176, 1190, 1386, 13186, 8070, 10251, 6406, 10302, 7706, 5971, 153, 1217, 8058, 1706, 6071, 5940, 86, 6652, 5588, 4774, 13295, 8087, 10425, 5098, 2986, 2193, 3840, 863, 1291, 6584, 1449, 6813, 6511, 4087, 9485, 10422, 4804, 7628, 3633, 11404, 8084, 12346, 675, 10694, 3479, 2509, 606, 10447, 719, 8034, 796, 3504, 5272, 11385, 6788, 3583, 6207, 7781, 178, 3164, 3049, 11816, 6723, 450, 1160, 4895, 5323, 1213, 516, 5267, 3144, 739, 5168, 1474, 6887, 9920, 5124, 4989, 10119, 3084, 10380, 10636, 6800, 789, 790, 9499, 5788, 9248, 11559, 4006, 8238, 6834, 5176, 5177, 2113, 3138, 8259, 705, 11460, 6101, 5192, 10581, 973, 974, 8159, 1121, 6242, 11617, 6374, 2408, 6249, 11498, 235, 2796]"
0.4878829081020557,3.68,24,"[8028, 12211, 8420, 713, 789, 1217, 3164, 5036, 818, 6723, 5049, 1223, 1174, 5334, 560, 9430, 8202, 3583, 4930, 10565, 2113, 6254, 942, 3365, 7792, 13903, 11193, 10477, 5717, 4146, 11385, 11816, 1552, 3144, 3778, 2569, 5187, 10846, 11446, 5912, 569, 6167, 140, 6685, 10275, 9514, 3374, 5168, 3889, 10425, 1469, 705, 321, 8542, 3040, 6242, 5098, 13298, 6130, 2677, 11390]"
0.4238982644165401,3.51,20,"[5099, 3231, 8741, 1121, 1291, 1115, 5192, 3879, 246, 7407, 4804, 5746, 2028, 5828, 5721, 2986, 4230, 4729, 1469, 3045, 3778, 3613, 606, 5065, 6242, 11605, 3583, 7628, 705, 2796, 1217, 10702, 5168, 6211, 796, 1069, 6916, 7562, 6026, 9715, 382, 9824, 141, 4022, 1147, 6374, 4011, 1556, 6146, 6557, 942, 9846, 870]"
0.5358713908661923,3.87,22,"[8028, 12211, 8420, 713, 789, 1217, 161, 246, 8303, 13545, 5486, 1223, 5187, 10667, 5334, 8864, 11385, 8682, 3075, 10565, 3431, 6074, 3583, 6042, 11408, 8575, 6813, 606, 6254, 5512, 1190, 1102, 11586, 6897, 2569, 3158, 5918, 8215, 5591, 11446, 6104, 1301, 2513, 77, 7645, 11617, 9824, 4886, 3615, 3747, 2853, 537, 1161, 4146, 7823, 980, 6914, 7312, 1328, 56, 10422, 12569, 11460, 5961, 5842, 6130, 8183]"
0.4638886667199875,3.73,20,"[7312, 6229, 11385, 11571, 1287, 9297, 10565, 3879, 246, 7407, 4804, 5746, 2028, 5828, 5721, 2986, 4230, 5961, 1469, 3045, 3778, 3613, 606, 5065, 6242, 11605, 3583, 7628, 705, 2796, 1217, 10702, 5168, 6211, 796, 1069, 6916, 7562, 6026, 9715, 382, 9824, 141, 4022, 6374, 1147, 4011, 1556, 6146, 6557, 8087, 4283, 3431, 1392, 3365, 3106, 8816, 6042]"
1.2237063104854837,6.33,26,"[13824, 1353, 5788, 4920, 3328, 9900, 2509, 11587, 8780, 2569, 11385, 1386, 1097, 11808, 2424, 6788, 824, 12310, 8159, 10380, 5411, 141, 6207, 2300, 10503, 5591, 8405, 3615, 6578, 4099, 1160, 4729, 11816, 354, 10135, 8339, 6264, 6103, 5036, 6242, 8028, 789, 6374, 5192, 9426, 6826, 6708, 246, 734, 1632, 3263, 3453, 3811, 348, 9800, 9217, 12423, 3613, 55, 6663, 435, 11559, 443, 6211, 1175, 3863, 5537, 6887, 5373, 918, 9485, 6536, 11404, 1416, 3889, 11369, 1552, 3583, 4188, 6204, 12424, 5482, 1230, 1673, 11617, 13295, 6139, 1046, 652, 5961, 424, 8420, 2333, 6834, 1398, 75, 2853, 796, 942, 2177, 5919, 2483, 6652, 606, 8682, 10247, 1244, 6101, 321, 2821, 4885, 3365, 5823, 5525, 878, 5588, 3633, 8439, 5267, 537, 1556, 2187, 10132, 8385, 6916, 1094, 1634, 928, 3812, 336, 2479, 5045, 10694, 1904, 6249, 6557, 6203, 3218, 770, 9508, 8205, 10214, 5512, 5912, 6106, 7706, 6813, 8192, 6914, 2312, 2448, 6685, 1474]"
0.14396544829240998,1.75,18,"[10565, 3917, 1291, 9485, 2184, 10675, 5176, 10302, 9426, 487, 1769, 11369, 4729, 6914, 12600, 973, 1273, 11390]"
0.2639366552027518,2.67,19,"[5444, 1353, 5788, 6207, 141, 3328, 4920, 11460, 5411, 2411, 2509, 8780, 2081, 11587, 1386, 973, 2300, 5187, 2028, 8409, 1121, 704, 13778, 6766, 10667, 5486, 6254, 7312, 11408, 246, 11385, 606, 3583]"
0.4079021034951613,3.47,20,"[10565, 3917, 1291, 5842, 6511, 11460, 5512, 10123, 246, 8183, 5961, 12310, 2470, 6367, 973, 5642, 6652, 2569, 1328, 6914, 6146, 2513, 5187, 8864, 11385, 56, 8682, 3431, 10422, 6074, 3583, 6042, 8575, 705, 6813, 11408, 606, 6254, 1190, 1102, 537, 11586, 6897, 3158, 5918, 8215, 5591, 11446, 6130, 6104, 4886]"
0.37590978165240374,3.32,20,"[10565, 3917, 1291, 5842, 6511, 5512, 11460, 10123, 246, 8183, 5961, 12310, 2470, 6367, 973, 6652, 235, 2569, 1328, 6146, 2513, 5187, 6914, 8864, 11385, 56, 8682, 3431, 10422, 2701, 3583, 6724, 11408, 8575, 6813, 606, 3722, 705, 9426, 8405, 734, 1552, 6374, 6897, 6264, 4729, 6663]"
0.3359193793489563,2.94,20,"[10565, 3917, 1291, 5842, 6511, 5512, 11460, 10123, 246, 8183, 5961, 12310, 2470, 6367, 6652, 2569, 235, 973, 1328, 6914, 2513, 8682, 3431, 10422, 11385, 6074, 6146, 8702, 5187, 11408, 8864, 9289, 13774, 1359, 9684, 12501, 5098, 7312, 5525, 6104, 1469, 5919]"
1.2876909541709993,6.57,24,"[10565, 3917, 1291, 9485, 4765, 10675, 9716, 10302, 7823, 8816, 9426, 2479, 7628, 4729, 1769, 315, 6211, 34, 5605, 973, 6914, 423, 1462, 2677, 12310, 5184, 4733, 9910, 1443, 1213, 10581, 13223, 3144, 2447, 3611, 5824, 302, 12346, 6205, 11808, 2791, 6242, 456, 6035, 6735, 2696, 1236, 9434, 3334, 7992, 790, 321, 2513, 8542, 8087, 246, 580, 1452, 3780, 919, 5365, 2675, 450, 5721, 4989, 792, 10086, 2774, 8192, 13188, 8070, 4948, 3811, 8195, 12423, 8543, 1017, 2986, 6071, 870, 717, 424, 6723, 5912, 11404, 2576, 4044, 8309, 2470, 3719, 3633, 5373, 5105, 6167, 9475, 2312, 6573, 6813, 6652, 3251, 1160, 8034, 537, 1223, 1673, 942, 9714, 2853, 75, 2509, 5482, 11617, 5011, 612, 6578, 7781, 10247, 10155, 675, 5322, 1992, 3365, 1209, 585, 6264, 1654, 1706, 2483, 5919, 2821, 1556, 8780, 8682, 12424, 6861, 6626, 1094, 9297, 9920, 11587, 5265, 6101, 2006, 8205, 6557, 5435, 8385, 11446, 6249, 5828, 6396, 298, 1113, 4230, 8097, 5505, 4930, 11460, 5098, 1174, 9430]"
0.9037830920579062,5.47,24,"[2511, 13186, 796, 6744, 5168, 3263, 4282, 705, 2408, 5512, 6146, 8911, 11550, 1213, 321, 10581, 3144, 10565, 3611, 5824, 9716, 302, 12346, 6205, 11808, 6735, 1769, 456, 6035, 2696, 9434, 7992, 790, 2513, 8542, 8087, 5721, 580, 1452, 3780, 5365, 2675, 10086, 2774, 246, 13188, 8070, 4948, 3811, 8195, 12423, 8543, 1017, 2986, 6071, 870, 6723, 717, 424, 5912, 2576, 11404, 4044, 8309, 2470, 10425, 3633, 5373, 5105, 6167, 4729, 5490, 1160, 6573, 6813, 6652, 3251, 1223, 8034, 537, 942, 1673, 9714, 6914, 3075, 4870, 12424, 8458, 4989, 8205, 8589, 1552, 11617, 9248, 3504, 4146, 4283, 4163, 11460, 5322, 10447, 464, 3670, 1113, 1121, 5605, 6249, 5098, 235, 1386, 116, 11385, 5882]"
0.37590978165240374,3.26,21,"[10565, 3917, 1291, 9485, 4765, 10675, 9716, 10302, 7823, 8816, 9426, 2479, 7628, 4729, 1769, 315, 6211, 34, 5605, 6914, 423, 973, 3504, 7888, 235, 3075, 3722, 8405, 734, 705, 1121, 11385, 6374, 10819, 6511, 1552, 2175, 11617, 6626, 11460, 8070, 11404, 8205, 6861, 790, 6264, 4989]"
0.32792129888826693,2.9,22,"[10275, 5168, 10856, 3479, 973, 5325, 2791, 6103, 13298, 6167, 10425, 2569, 3164, 5334, 14003, 8682, 3075, 1223, 10565, 3431, 6042, 606, 3118, 1205, 4534, 11816, 10380, 2300, 705, 10503, 1160, 5078, 6511, 9426, 11385, 6584, 8028, 8741, 6374, 9800, 8159]"
