n_nodes,influence,communities,nodes
2.3754298968247625,9.12,26,"[1769, 6406, 487, 1660, 2720, 8816, 6267, 3263, 4751, 4785, 4163, 7781, 6813, 8402, 1552, 6130, 11446, 942, 3780, 10636, 9485, 3840, 11404, 12423, 12346, 5696, 2532, 1423, 3812, 5721, 3164, 2509, 1250, 814, 4099, 4963, 2312, 5842, 2300, 8833, 5557, 6744, 5940, 3221, 973, 3158, 5049, 10209, 7312, 3218, 8176, 4011, 8753, 3084, 7823, 5591, 6367, 6026, 4044, 1154, 6424, 5499, 569, 6184, 9514, 86, 7987, 1632, 571, 1417, 7407, 3040, 140, 919, 6139, 1351, 2835, 10503, 9824, 3328, 10447, 6916, 2278, 3138, 84, 3045, 11385, 5176, 5093, 12405, 5823, 6652, 382, 11808, 2408, 3251, 8458, 4972, 2448, 5098, 248, 6207, 11390, 246, 2100, 3374, 1244, 6788, 5109, 5, 13188, 3490, 5486, 6121, 8205, 9823, 3231, 1474, 1147, 3408, 6914, 2853, 537, 13256, 1017, 10376, 2108, 9920, 3611, 6146, 336, 8192, 3670, 1398, 5192, 2541, 5325, 6706, 6626, 1462, 6074, 6374, 2576, 5177, 8215, 1291, 2986, 612, 8158, 9714, 5490, 11617, 11816, 9248, 6041, 2502, 3171, 796, 9910, 1175, 9852, 99, 585, 3453, 270, 7562, 1992, 5882, 5788, 5872, 6421, 6104, 1757, 1121, 3049, 7468, 595, 5036, 1230, 789, 10214, 6462, 1160, 488, 675, 6035, 6917, 865, 1466, 5728, 11460, 2989, 2479, 1179, 1392, 8409, 4948, 424, 5824, 3889, 1287, 5637, 1046, 928, 8575, 8682, 10565, 153, 8156, 5267, 6242, 10916, 122, 1443, 5484, 12446, 2175, 6708, 1029, 3600, 6723, 8159, 5512, 13186, 1654, 10380, 1069, 91, 5062, 9800, 6897, 705, 13298, 6106, 4920, 3778, 838, 734, 4989, 8542, 5505, 6204, 2774, 8058, 5047, 2177, 10124, 1217, 7645, 5605, 9508, 10275, 6285, 10513, 3365, 2028, 13295, 1113, 2680, 2821, 7706, 11551, 8792, 2837, 10667, 8034, 870, 432, 1115, 2470, 1634, 5833, 8589, 6470, 2511, 11559, 2923, 3615, 12310, 1174, 849, 3431, 6396, 464, 5961, 7992, 2471, 2513, 6573, 1706, 9499, 6211, 792, 2732, 2677, 8238, 5322]"
0.5438694713268817,3.98,21,"[6897, 717, 86, 6205, 3374, 11460, 1673, 6374, 1223, 9824, 8385, 103, 8028, 3138, 2448, 9508, 10275, 235, 3670, 675, 3171, 8643, 5588, 2513, 2483, 5605, 4006, 6075, 6723, 3611, 321, 6912, 4230, 6462, 8192, 9514, 1217, 10316, 102, 4733, 10581, 4044, 4948, 973, 4114, 5505, 348, 705, 1160, 6626, 13256, 2175, 10513, 2278, 960, 8034, 10702, 11369, 8402, 585, 6573, 12446, 6505, 4099, 3251, 2677, 1235, 6788]"
1.1677197472606577,6.24,24,"[4774, 1462, 5036, 6599, 1174, 5490, 140, 2483, 382, 8741, 8087, 5537, 11460, 5961, 719, 2509, 571, 450, 1673, 6254, 11586, 6397, 1449, 1556, 4765, 10447, 2837, 796, 178, 6035, 11446, 11808, 3611, 11419, 91, 734, 235, 5912, 2677, 6800, 5872, 8458, 3365, 6264, 1353, 6249, 34, 6788, 5948, 12423, 5482, 9714, 4188, 2178, 248, 3675, 10380, 4283, 8575, 5882, 1226, 6406, 2100, 8380, 10275, 11551, 4146, 6834, 2791, 2989, 1757, 8792, 3747, 1217, 675, 973, 10302, 8864, 3040, 8176, 1287, 10694, 1235, 5940, 6460, 3218, 5823, 3158, 11408, 11756, 2424, 11385, 3138, 3251, 8070, 3618, 8402, 5132, 99, 12424, 6735, 2796, 4115, 5411, 974, 8259, 9485, 11416, 5828, 626, 3766, 9514, 8097, 6374, 1121, 13295, 3831, 9610, 7823, 961, 1250, 2541, 10214, 4729, 2821, 2006, 1654, 3479, 464, 5971, 5121, 10251, 2502, 704, 10503, 5011, 13188, 424, 3183, 321, 8238, 1160, 1469, 8589, 11369, 8159]"
0.8078061265296332,4.99,22,"[6211, 11498, 5591, 5605, 3144, 3670, 734, 5109, 961, 6861, 10581, 6203, 1223, 1386, 5490, 2511, 3613, 8156, 10600, 10503, 56, 248, 2177, 1121, 7312, 5918, 3075, 5588, 2680, 424, 3365, 5132, 6242, 13295, 2131, 9714, 8159, 3138, 6396, 10275, 11385, 919, 6139, 5828, 973, 6914, 5512, 1230, 6205, 6041, 5948, 5940, 8816, 606, 122, 3221, 3778, 1291, 6685, 5325, 11390, 595, 8792, 2732, 4794, 336, 3479, 321, 10155, 6706, 3095, 1398, 37, 9634, 34, 31, 102, 11586, 5731, 5045, 2424, 5961, 10447, 9499, 8190, 2479, 1154, 6101, 1556, 6723, 6917, 141, 814, 3633, 2447, 675, 2448, 537, 8736, 5062, 8183]"
0.4958809885627453,3.83,22,"[348, 6735, 6460, 796, 1287, 86, 6249, 2796, 973, 6229, 537, 9714, 675, 34, 8575, 1085, 12446, 9485, 5588, 8176, 8202, 10425, 9824, 3084, 2511, 246, 1757, 7645, 1654, 6914, 5187, 6035, 7407, 2103, 1154, 12405, 814, 6598, 3618, 1209, 3633, 8205, 719, 5961, 10600, 2028, 4188, 4230, 9514, 2837, 3365, 2175, 1161, 5124, 302, 1017, 2569, 11385, 3183, 6557, 4920, 1328]"
0.4958809885627453,3.84,21,"[235, 5124, 6652, 3917, 9434, 10086, 6249, 796, 1992, 2677, 354, 9816, 8543, 5388, 6229, 10425, 3218, 246, 8087, 5490, 2791, 12472, 6470, 6146, 5919, 5323, 13298, 424, 3049, 11617, 11559, 9748, 4163, 1029, 8682, 4022, 6599, 7468, 2837, 5512, 919, 11816, 6626, 5109, 2513, 2108, 5537, 2986, 739, 705, 5557, 6075, 464, 9800, 9714, 75, 5961, 9499, 1353, 10316, 814, 9426]"
1.0957370231144528,5.96,25,"[2986, 6026, 5045, 235, 4733, 5588, 2100, 7628, 3613, 8192, 10247, 9499, 1641, 2188, 6788, 7407, 4146, 1398, 4804, 9824, 1632, 3084, 382, 6205, 734, 1006, 10214, 6367, 8215, 5721, 5918, 1175, 1121, 3889, 585, 10380, 792, 5098, 8543, 5482, 919, 1119, 7312, 1416, 5322, 566, 2732, 2853, 5036, 11816, 1443, 8736, 10269, 140, 1769, 8643, 6424, 9297, 6813, 2300, 1469, 2178, 10600, 11559, 2720, 6242, 675, 1160, 2576, 298, 2294, 1287, 973, 2796, 8084, 10675, 4188, 3075, 719, 6167, 3049, 5168, 487, 6406, 8195, 3479, 2113, 6146, 9910, 5788, 796, 3811, 9514, 4774, 8190, 6470, 3218, 6584, 4765, 7781, 6912, 2447, 2513, 178, 7888, 2677, 3040, 838, 3670, 11756, 9800, 7562, 12423, 12424, 4885, 2680, 77, 151, 6807, 13295, 11410, 2989, 2394, 2408, 6913, 9852, 1353, 11390, 10513, 321, 7645, 141, 4794, 84, 5490, 5323, 612]"
0.4079021034951613,3.36,20,"[6897, 717, 86, 6205, 3374, 11460, 1673, 6374, 1223, 9824, 8385, 103, 8028, 3138, 2448, 9508, 10275, 235, 3670, 675, 3171, 8643, 5588, 2513, 2483, 5605, 4006, 6075, 6723, 3611, 321, 6912, 4230, 6462, 8192, 9514, 1217, 10316, 102, 2378, 10581, 4044, 4948, 973, 4114, 5505, 348, 705, 1160, 6626, 13256]"
0.9837638966648006,5.64,23,"[8176, 1443, 6505, 2100, 9339, 6396, 8346, 2796, 3328, 11404, 6242, 10667, 4729, 2408, 8458, 1236, 919, 86, 302, 2791, 6229, 1273, 10694, 6106, 3095, 6800, 12423, 1175, 11410, 10302, 1029, 34, 974, 8833, 9248, 11586, 1069, 7888, 6861, 4099, 1552, 11816, 1122, 1392, 3106, 8402, 1353, 2509, 464, 11390, 580, 3490, 1179, 5948, 3045, 4283, 122, 770, 3251, 5109, 9627, 5490, 5605, 1121, 8192, 2989, 5121, 2177, 6254, 2821, 2955, 6406, 56, 2312, 10123, 7312, 2835, 10581, 9748, 12310, 537, 13223, 595, 12446, 11551, 5537, 10712, 3365, 2470, 1063, 6626, 424, 7468, 941, 5168, 178, 6708, 948, 9910, 55, 10565, 4794, 6104, 8380, 9920, 11460, 1094, 1223, 585, 77, 10702, 4963, 9297, 5721, 7645, 8159, 10214, 6249, 5486, 6897, 11509, 2300, 2175]"
1.0957370231144528,5.99,24,"[5192, 10425, 6626, 6813, 3231, 5184, 48, 4099, 5882, 2178, 3049, 6834, 8019, 9485, 11446, 11385, 2028, 3183, 5187, 838, 9430, 5512, 3811, 9217, 1452, 5388, 1469, 5505, 10565, 5537, 2108, 2986, 2081, 3045, 5721, 13188, 1097, 5490, 2483, 11756, 10667, 8945, 3490, 6184, 10209, 12424, 2696, 246, 5842, 1449, 5105, 849, 4920, 4785, 7407, 6652, 863, 1226, 10503, 2300, 6035, 8205, 6839, 8058, 3365, 5872, 6071, 6573, 8409, 4087, 4163, 1223, 796, 790, 11586, 9852, 11404, 6042, 10275, 8405, 1466, 4011, 9297, 10214, 1532, 2131, 223, 5788, 6868, 10702, 6912, 2447, 7888, 2677, 3040, 2113, 3670, 5482, 9800, 7562, 12423, 6470, 2680, 11390, 4885, 77, 151, 6807, 13295, 11410, 5098, 178, 2408, 6913, 1353, 10513, 321, 7645, 141, 4794, 1160, 3218, 2394, 84, 8643, 5323, 612, 8195, 1287, 4774, 11559, 8543, 2732, 5036, 2989, 7628, 2513]"
0.6478445173158442,4.33,23,"[980, 6167, 9824, 472, 3158, 1392, 2312, 5, 974, 8816, 1673, 8034, 5823, 5912, 8159, 9910, 9860, 8458, 941, 6626, 8205, 5903, 10667, 223, 10600, 8753, 717, 739, 2178, 2502, 4011, 1226, 919, 1046, 8682, 7645, 4282, 9920, 274, 6601, 10702, 11559, 488, 11550, 2986, 1230, 235, 5177, 6584, 2187, 2411, 734, 1757, 12423, 5525, 3263, 91, 10154, 11390, 8542, 5385, 973, 1992, 382, 7312, 8589, 1474, 2448, 12310, 6914, 1174, 1223, 1301, 8084, 10119, 10214, 13256, 11498, 2131, 3095, 11262]"
0.5678637127089501,4.0,21,"[4099, 9852, 717, 942, 2113, 5132, 8816, 9910, 11460, 5265, 2081, 1012, 7067, 48, 2675, 8183, 705, 6167, 796, 5591, 5176, 9485, 8195, 606, 243, 1230, 5230, 1673, 6203, 2986, 2177, 1175, 1217, 13188, 11808, 5505, 3408, 321, 1174, 5788, 13699, 1017, 2502, 10302, 3917, 6075, 10247, 1660, 9824, 8259, 7628, 1392, 6505, 1250, 3075, 1006, 2175, 9610, 9800, 8439, 11637, 3106, 11404, 6914, 6536, 7312, 6041, 928, 2509, 8158, 8309]"
0.5758617931696395,4.18,22,"[4115, 9485, 5256, 1190, 8682, 140, 1069, 8058, 6374, 5696, 8183, 4046, 5062, 9514, 2821, 3615, 5721, 6074, 818, 3831, 3263, 9800, 5588, 960, 6203, 918, 10214, 705, 5065, 2509, 5499, 6826, 6663, 456, 8192, 1052, 8402, 4044, 6685, 1654, 3040, 8176, 6788, 5192, 6573, 2677, 973, 796, 12446, 3840, 8833, 4099, 11404, 7823, 7312, 5591, 3218, 3221, 6813, 942, 814, 3251, 11446, 5049, 4163, 1250, 4963, 487, 1769, 6267, 1660, 11390]"
