n_nodes,influence,nodes
1.235612728503724,28.28,"[1625, 5082, 4081, 1340, 3806, 5905, 2851, 2180, 4874, 4795, 2698, 5644, 3511, 3471, 3726, 3833, 147, 3099, 1952, 18, 5538, 5800, 5416, 2218, 5142, 4395, 1324, 5882, 1595, 5855, 1003, 191, 3576, 3008, 112, 1965, 3739, 1374, 1474, 4253, 5412, 4972, 1916, 1144, 5729, 1864, 175, 2736, 1456, 3379, 3387, 4602, 4735, 2612, 3950, 3763, 2485, 3680, 442, 2900, 192, 5699, 2760, 1140, 5066, 3537, 2386, 726, 4829, 98, 3048, 2153, 5867]"
0.5077860528097498,20.05,"[1864, 5421, 5867, 191, 1952, 5800, 2153, 4874, 2698, 1474, 5644, 4602, 1625, 3008, 3099, 2851, 5412, 3950, 5416, 2218, 4395, 1324, 1965, 3387, 1595, 112, 2900, 1374, 5855, 3576]"
0.6601218686526744,22.28,"[4974, 4602, 1340, 683, 3595, 1356, 5082, 1333, 5583, 4874, 4081, 2698, 5644, 3950, 147, 3099, 3833, 1952, 5538, 1965, 5412, 5416, 5800, 1003, 2218, 4395, 1324, 3387, 1595, 191, 3008, 1474, 1864, 2900, 1374, 5855, 112, 3576, 1140]"
0.2538930264048749,14.52,"[1864, 5644, 1952, 191, 147, 5800, 4395, 4874, 3576, 1474, 2366, 1595, 1374, 3008, 5855]"
0.7786052809749491,23.77,"[4974, 4602, 683, 4698, 1340, 4874, 3595, 1333, 2698, 1356, 5085, 4081, 147, 1140, 5882, 3099, 1952, 1144, 5412, 3950, 2153, 3833, 5800, 5416, 2218, 4395, 1324, 1965, 4971, 3387, 1595, 191, 3008, 1474, 1864, 2760, 2386, 2900, 3806, 1374, 5855, 98, 3048, 112, 3576, 4735]"
1.4218009478672986,29.76,"[4974, 4602, 1356, 2371, 683, 2653, 4032, 726, 3833, 630, 5082, 2088, 175, 1456, 641, 3537, 1159, 1144, 2736, 2612, 2167, 4795, 4972, 1003, 3387, 5066, 1965, 1916, 2760, 2180, 5882, 3850, 1190, 3471, 3739, 540, 1201, 112, 3576, 2639, 4735, 4874, 442, 2698, 5644, 4622, 192, 5112, 147, 3726, 3099, 1952, 3806, 5538, 5729, 5412, 5416, 5085, 2218, 5800, 3763, 1595, 3379, 5855, 1140, 1374, 191, 98, 3048, 3008, 2386, 1474, 1864, 2900, 5699, 2485, 1324, 2851, 4395, 5142, 4253, 2747, 5867, 1263]"
1.6079891672308735,31.31,"[4974, 5768, 5905, 4795, 3950, 4032, 4047, 2371, 1111, 5206, 5644, 5687, 3833, 4622, 4874, 3806, 4972, 18, 5142, 1144, 3099, 5882, 5066, 540, 2698, 2088, 2612, 1595, 1952, 5538, 5699, 5729, 4735, 147, 98, 2851, 2153, 5412, 1965, 3537, 5416, 112, 1140, 2167, 4395, 641, 2366, 1916, 3008, 1474, 2180, 1159, 3576, 1324, 4602, 3726, 5800, 3048, 2218, 3387, 5082, 1707, 1003, 3739, 2386, 4253, 2900, 1374, 1190, 3752, 683, 1199, 2736, 1201, 1263, 175, 191, 192, 2760, 1864, 1744, 5085, 5855, 2209, 2306, 1804, 1323, 2408, 3379, 4938, 1356, 3471, 1429, 2485, 442]"
0.16926201760325021,11.6,"[1864, 2015, 4874, 191, 1374, 1952, 3008, 1474, 5800, 5867]"
1.9295870006770481,33.19,"[4974, 5768, 359, 4047, 5591, 3950, 3704, 2371, 4795, 4972, 1454, 2386, 3541, 726, 3544, 1111, 5644, 3833, 4622, 4874, 18, 3099, 5066, 3806, 5687, 540, 2088, 5882, 2612, 1595, 1952, 5538, 1144, 5699, 4406, 218, 3156, 5729, 98, 2153, 1965, 2698, 112, 2851, 3696, 5412, 5416, 1140, 630, 3008, 1474, 2167, 3576, 4735, 4602, 641, 4395, 2366, 1916, 3048, 2180, 1159, 3726, 5082, 1003, 147, 3739, 4253, 1190, 3752, 1324, 5800, 2218, 683, 5288, 3387, 1707, 1199, 2736, 1201, 175, 2900, 1374, 191, 192, 5825, 2760, 5085, 4299, 1744, 4829, 5855, 5867, 1263, 3326, 3841, 2306, 3850, 1864, 4878, 787, 1323, 3379, 3402, 4938, 1356, 2408, 1414, 3471, 3987, 1429, 2485, 442, 5072]"
0.8293838862559242,24.15,"[4974, 4081, 1804, 98, 2180, 4874, 2698, 5644, 147, 3099, 1340, 5538, 2851, 5412, 5800, 5905, 5082, 4795, 5416, 2218, 4395, 3617, 1324, 3387, 191, 3008, 1474, 1864, 3726, 1374, 112, 2900, 5855, 3806, 3576, 4602, 3833, 3950, 3471, 5142, 18, 5882, 3739, 4253, 3537, 1952, 1965, 1595, 2153]"
0.47393364928909953,19.36,"[4974, 2760, 5867, 5644, 4602, 1595, 4874, 1374, 2698, 147, 3099, 1952, 5538, 5800, 2457, 4395, 1003, 1965, 3387, 191, 3008, 1474, 1864, 2900, 5855, 112, 3576, 3833]"
0.15233581584292466,10.62,"[1864, 5644, 147, 1342, 191, 1474, 3008, 5800, 4874]"
0.2708192281652,14.82,"[1864, 5644, 2366, 1595, 147, 1952, 191, 5800, 3576, 4395, 3904, 4874, 112, 3008, 5855, 1474]"
0.9986459038591742,26.15,"[4974, 4081, 1456, 3595, 5137, 35, 4874, 3833, 2698, 5644, 3726, 18, 147, 5882, 3099, 4253, 1952, 5538, 5412, 5800, 5416, 2218, 4395, 1965, 3387, 191, 3008, 1474, 1864, 2900, 4602, 1374, 5855, 3576, 683, 1324, 112, 2088, 2736, 1003, 3379, 2612, 2485, 1595, 5699, 2760, 1356, 2386, 5082, 4698, 5085, 3806, 98, 3048, 2153, 3950, 1140, 1144, 4735]"
0.10155721056194977,8.19,"[1864, 5644, 4081, 3008, 3806, 5800]"
0.03385240352065022,2.75,"[5800, 192]"
0.05077860528097489,4.58,"[1864, 2158, 5800]"
0.30467163168584976,15.69,"[1864, 5644, 4081, 1595, 147, 1003, 1374, 4602, 191, 1407, 1952, 3008, 1474, 5800, 4395, 4874, 112, 5855]"
