n_nodes,influence,communities,nodes
0.14619883040935688,5.71,6,[436]
0.8771929824561404,19.91,10,"[168, 518, 436, 398, 530, 237]"
0.5847953216374271,15.17,10,"[436, 507, 237, 398]"
0.29239766081871377,9.83,8,"[436, 398]"
0.8771929824561404,17.56,12,"[613, 636, 530, 398, 436, 237]"
0.7309941520467838,18.42,10,"[436, 593, 237, 530, 398]"
1.169590643274854,22.61,11,"[398, 636, 168, 363, 530, 518, 237, 436]"
1.7543859649122808,25.96,13,"[255, 636, 612, 673, 193, 619, 530, 436, 601, 168, 237, 398]"
2.192982456140351,29.0,13,"[255, 347, 613, 586, 62, 633, 673, 530, 436, 601, 193, 168, 76, 237, 398]"
0.7309941520467838,17.48,11,"[626, 530, 436, 237, 398]"
1.169590643274854,21.62,12,"[237, 626, 398, 518, 72, 530, 168, 436]"
1.608187134502924,25.95,11,"[398, 636, 119, 601, 62, 518, 140, 168, 237, 530, 436]"
1.9005847953216375,27.22,13,"[255, 586, 626, 398, 593, 168, 530, 436, 601, 237, 193, 62, 613]"
0.8771929824561404,19.79,11,"[255, 626, 530, 436, 237, 398]"
2.046783625730994,27.65,13,"[398, 613, 255, 626, 218, 530, 436, 513, 601, 552, 76, 168, 193, 237]"
2.046783625730994,28.94,12,"[436, 255, 518, 398, 601, 530, 62, 392, 619, 237, 214, 168, 253, 76]"
1.169590643274854,20.0,13,"[398, 636, 363, 673, 613, 436, 237, 601]"
1.608187134502924,24.94,13,"[168, 636, 436, 398, 612, 76, 237, 530, 673, 116, 601]"
1.0233918128654973,21.12,11,"[436, 636, 76, 237, 398, 530, 518]"
1.7543859649122808,27.06,12,"[255, 117, 215, 530, 657, 436, 62, 518, 586, 168, 237, 398]"
1.4619883040935673,23.19,13,"[62, 611, 436, 398, 593, 626, 673, 237, 601, 193]"
1.4619883040935673,24.95,12,"[398, 63, 601, 633, 62, 518, 168, 237, 530, 436]"
1.608187134502924,25.9,12,"[398, 636, 601, 38, 293, 168, 586, 214, 237, 530, 436]"
2.3391812865497075,29.97,13,"[255, 612, 636, 513, 62, 214, 392, 619, 118, 168, 237, 530, 436, 601, 76, 398]"
0.4385964912280702,11.71,10,"[398, 614, 237]"
2.3391812865497075,30.38,12,"[413, 593, 191, 513, 507, 214, 62, 619, 193, 76, 168, 530, 237, 436, 398, 601]"
1.3157894736842106,23.85,12,"[111, 633, 601, 530, 518, 436, 168, 237, 398]"
1.9005847953216375,28.28,12,"[436, 255, 518, 392, 619, 601, 398, 62, 214, 530, 593, 168, 237]"
1.3157894736842106,21.89,13,"[255, 612, 620, 673, 168, 398, 530, 436, 601]"
0.5847953216374271,15.37,9,"[436, 362, 530, 398]"
2.192982456140351,29.81,12,"[413, 255, 636, 426, 513, 586, 38, 193, 530, 168, 436, 619, 237, 398, 601]"
1.0233918128654973,21.12,11,"[76, 636, 518, 530, 436, 237, 398]"
1.0233918128654973,20.51,12,"[436, 626, 673, 601, 237, 398, 530]"
0.4385964912280702,13.1,9,"[398, 586, 237]"
0.7309941520467838,17.48,11,"[398, 626, 530, 436, 237]"
1.4619883040935673,25.14,11,"[436, 255, 627, 530, 660, 601, 518, 168, 398, 237]"
1.169590643274854,22.69,10,"[398, 62, 255, 518, 168, 530, 436, 237]"
1.3157894736842106,24.53,11,"[398, 277, 76, 601, 593, 518, 168, 237, 436]"
