node,comm
0,1
36,1
41,1
113,1
118,1
125,1
126,1
133,1
142,1
170,1
173,1
187,1
200,1
226,1
249,1
250,1
256,1
267,1
274,1
283,1
311,1
334,1
361,1
372,1
374,1
375,1
403,1
418,1
419,1
430,1
1,1
3,1
37,1
61,1
64,1
71,1
73,1
83,1
85,1
115,1
154,1
157,1
184,1
222,1
224,1
227,1
234,1
235,1
265,1
292,1
294,1
310,1
324,1
329,1
344,1
394,1
2,1
5,1
19,1
21,1
22,1
44,1
48,1
58,1
74,1
76,1
99,1
101,1
135,1
137,1
215,1
216,1
230,1
233,1
236,1
240,1
259,1
261,1
281,1
284,1
313,1
320,1
326,1
350,1
365,1
380,1
391,1
393,1
397,1
400,1
407,1
431,1
7,1
13,1
15,1
92,1
107,1
132,1
171,1
182,1
246,1
254,1
263,1
312,1
314,1
366,1
404,1
414,1
422,1
4,1
18,1
26,1
39,1
81,1
100,1
109,1
134,1
153,1
181,1
197,1
208,1
251,1
260,1
268,1
270,1
299,1
301,1
348,1
349,1
362,1
387,1
389,1
392,1
34,1
138,1
168,1
180,1
336,1
354,1
378,1
408,1
417,1
428,1
6,1
8,1
43,1
105,1
110,1
119,1
124,1
139,1
148,1
177,1
191,1
202,1
211,1
225,1
231,1
279,1
319,1
343,1
390,1
420,1
42,1
194,1
199,1
218,1
272,1
273,1
323,1
338,1
383,1
411,1
12,1
30,1
52,1
53,1
80,1
88,1
123,1
152,1
195,1
229,1
245,1
277,1
280,1
295,1
321,1
333,1
373,1
410,1
9,1
11,1
16,1
32,1
47,1
68,1
84,1
163,1
179,1
266,1
300,1
369,1
376,1
377,1
386,1
399,1
10,1
93,1
95,1
130,1
144,1
219,1
339,1
402,1
409,1
114,1
117,1
129,1
166,1
172,1
210,1
214,1
242,1
286,1
370,1
405,1
29,1
102,1
103,1
201,1
205,1
232,1
244,1
257,1
262,1
287,1
322,1
364,1
17,1
23,1
59,1
96,1
190,1
209,1
223,1
247,1
258,1
285,1
297,1
325,1
355,1
395,1
14,1
24,1
82,1
131,1
141,1
196,1
269,1
302,1
305,1
368,1
371,1
396,1
426,1
33,1
72,1
121,1
127,1
308,1
120,1
146,1
175,1
248,1
288,1
303,1
306,1
357,1
415,1
421,1
31,1
54,1
111,1
145,1
155,1
169,1
192,1
217,1
425,1
67,1
91,1
147,1
174,1
351,1
51,1
79,1
318,1
20,1
150,1
206,1
221,1
275,1
328,1
331,1
347,1
352,1
427,1
70,1
193,1
346,1
381,1
382,1
401,1
413,1
46,1
87,1
140,1
165,1
185,1
186,1
