n_nodes,influence,nodes
0.4735595895816891,31.47,"[563, 820, 811, 1760, 161, 234, 460, 972, 20, 312, 1115, 605]"
0.1973164956590372,17.91,"[868, 460, 1760, 605, 234]"
0.1183898973954225,13.41,"[563, 605, 234]"
0.6314127861089187,36.6,"[563, 1496, 952, 310, 1115, 20, 1588, 1760, 161, 1737, 234, 925, 460, 782, 820, 312]"
1.6574585635359118,55.12,"[563, 1496, 811, 1115, 2191, 2286, 1705, 1437, 2402, 366, 1588, 2043, 2167, 922, 1528, 2302, 2223, 605, 312, 358, 1918, 2792, 1272, 823, 782, 310, 1016, 925, 161, 20, 1323, 820, 234, 1373, 1469, 691, 1089, 1083, 1760, 460, 1871, 594]"
0.27624309392265234,23.38,"[563, 1886, 1760, 161, 234, 460, 605]"
0.5919494869771111,35.43,"[563, 691, 1588, 2718, 1008, 1115, 1089, 605, 1871, 925, 782, 20, 1760, 234, 460]"
1.22336227308603,49.36,"[563, 1496, 782, 1115, 1004, 1931, 2191, 20, 922, 366, 925, 2043, 161, 1705, 1069, 2167, 1588, 820, 691, 312, 1083, 1469, 1089, 460, 1871, 1272, 1016, 1373, 605, 1760, 234]"
1.973164956590371,58.27,"[563, 691, 2281, 366, 1260, 930, 820, 1373, 1008, 1588, 957, 769, 3, 310, 2402, 2043, 1510, 1115, 1931, 1437, 20, 2199, 922, 925, 161, 358, 1016, 1705, 1469, 234, 838, 1323, 2302, 2223, 823, 312, 1083, 1089, 1760, 460, 605, 1871, 2128, 1272, 594, 1496, 2167, 2018, 2154, 1918]"
1.8942383583267564,57.99,"[563, 691, 2281, 366, 1886, 930, 957, 820, 1008, 1373, 358, 2302, 1272, 769, 1588, 2043, 3, 2402, 310, 1510, 1931, 20, 2199, 1115, 922, 925, 1437, 1016, 161, 1705, 1323, 2223, 312, 234, 1083, 1469, 1089, 838, 460, 1871, 2128, 594, 1496, 605, 1760, 2018, 2154, 2167]"
1.1838989739542227,48.83,"[563, 820, 1588, 782, 2191, 1008, 2281, 1373, 1469, 1016, 366, 2402, 922, 1931, 909, 20, 925, 161, 2043, 1323, 1760, 312, 1089, 460, 1871, 594, 1496, 1510, 605, 234]"
2.2099447513812156,60.86,"[563, 909, 1760, 1008, 234, 605, 497, 2043, 844, 1373, 2376, 1510, 1931, 1588, 782, 1469, 838, 886, 820, 1016, 922, 1574, 2402, 839, 594, 1496, 1705, 1083, 1323, 925, 460, 1871, 1089, 20, 930, 1528, 2302, 2167, 312, 161, 358, 675, 823, 1918, 769, 3, 1437, 187, 2154, 366, 2018, 1272, 2128, 2223, 310, 1115]"
0.6708760852407263,37.45,"[563, 1496, 1510, 2191, 1083, 1115, 1588, 1760, 1089, 1323, 1358, 161, 925, 820, 605, 234, 460]"
1.3417521704814523,51.55,"[563, 691, 1008, 1272, 1109, 782, 366, 1588, 1016, 2402, 2191, 20, 1373, 1437, 922, 925, 2043, 161, 1705, 1083, 1323, 310, 820, 312, 1469, 1089, 460, 1871, 594, 234, 1760, 1115, 1496, 605]"
0.5130228887134964,32.86,"[563, 1115, 1760, 605, 234, 1588, 1089, 1323, 1501, 161, 925, 820, 460]"
0.31570639305445924,25.0,"[563, 605, 838, 310, 234, 1115, 161, 460]"
0.552486187845304,34.23,"[563, 820, 1083, 1871, 1910, 161, 1115, 1089, 605, 234, 460, 20, 312, 925]"
1.1049723756906078,47.58,"[563, 691, 1437, 2445, 1588, 1023, 278, 1373, 782, 820, 1083, 2043, 2191, 1016, 1705, 20, 922, 925, 161, 312, 1496, 1089, 460, 1871, 1115, 605, 1760, 234]"
0.8287292817679559,42.71,"[563, 1510, 1496, 1323, 2191, 925, 1004, 1760, 1588, 1115, 161, 1089, 2043, 234, 605, 460, 782, 1373, 1871, 20, 312]"
0.9076558800315706,44.67,"[563, 497, 1008, 2191, 886, 1373, 1046, 20, 1588, 925, 2043, 820, 161, 312, 1083, 1089, 460, 1871, 1496, 1115, 605, 1760, 234]"
1.0655090765588004,47.38,"[563, 922, 1008, 1437, 1588, 2191, 2445, 1023, 820, 1705, 1083, 1016, 20, 5, 2043, 1323, 1496, 605, 1089, 312, 1760, 782, 161, 234, 460, 1115, 1871]"
1.420678768745067,52.34,"[563, 691, 2281, 366, 1886, 782, 3, 20, 1008, 820, 2199, 2302, 922, 1272, 925, 1437, 2043, 161, 1705, 1323, 1588, 664, 2402, 312, 1083, 1469, 1089, 460, 1871, 1115, 594, 1496, 605, 1760, 2018, 234]"
