n_nodes,influence,nodes
0.03946329913180735,5.27,[161]
0.15785319652722984,14.43,"[234, 1305, 563, 161]"
0.9471191791633782,45.25,"[20, 952, 1083, 312, 310, 1373, 782, 886, 1469, 1012, 2043, 1760, 161, 1089, 605, 1496, 234, 460, 820, 925, 1871, 563, 1588, 1115]"
1.1838989739542227,48.95,"[20, 1178, 1373, 312, 1705, 2154, 1016, 1008, 1272, 1012, 2199, 161, 1323, 563, 1496, 691, 820, 1083, 605, 1510, 1588, 1469, 1089, 460, 1871, 1115, 1760, 2043, 234, 366]"
0.552486187845304,34.55,"[460, 952, 1008, 234, 690, 782, 563, 1760, 161, 605, 1588, 20, 312, 1115]"
0.9076558800315706,44.09,"[20, 2264, 1496, 312, 886, 782, 1373, 310, 815, 1012, 1760, 1083, 161, 605, 1089, 1115, 234, 460, 820, 925, 1871, 1588, 563]"
0.7103393843725339,39.49,"[20, 2264, 886, 2043, 312, 1496, 161, 1058, 782, 1083, 234, 460, 1871, 563, 605, 820, 1588, 1115]"
0.6314127861089187,37.93,"[20, 1178, 1323, 1760, 1089, 161, 234, 460, 782, 925, 1871, 563, 1574, 1496, 1115, 605]"
0.3551696921862666,26.87,"[987, 460, 605, 563, 234, 1115, 161, 925, 1871]"
0.5919494869771111,35.59,"[20, 1008, 1528, 1760, 1089, 312, 161, 234, 1323, 460, 1871, 563, 1012, 1115, 605]"
1.1049723756906078,48.14,"[20, 2264, 886, 1931, 312, 2043, 2154, 1016, 1496, 1083, 1008, 161, 925, 234, 605, 460, 1871, 563, 820, 1588, 1012, 1323, 691, 1469, 1089, 1510, 1115, 1760]"
0.1183898973954225,10.9,"[312, 563, 460]"
1.302288871349645,50.61,"[20, 2264, 886, 312, 1496, 1008, 1373, 2154, 1012, 1272, 1705, 782, 1323, 1528, 310, 1083, 1469, 1760, 952, 30, 925, 161, 234, 605, 563, 366, 820, 1115, 2043, 1588, 1089, 460, 1871]"
1.5390686661404893,54.19,"[20, 2264, 717, 312, 1496, 1373, 2154, 1008, 782, 1272, 1012, 1528, 2191, 1083, 1469, 1574, 1760, 1437, 521, 1705, 605, 1323, 234, 922, 1115, 366, 2302, 974, 2043, 691, 161, 460, 952, 925, 820, 1871, 1089, 563, 1588]"
1.38121546961326,52.53,"[20, 2264, 886, 312, 1496, 2154, 1373, 1008, 1705, 1272, 2399, 1012, 1528, 922, 310, 1083, 1469, 1760, 1574, 691, 1510, 925, 605, 234, 1323, 161, 366, 1115, 2043, 563, 820, 1588, 1089, 460, 1871]"
2.131018153117601,60.2,"[20, 1178, 1373, 1918, 312, 2154, 1016, 2302, 1705, 1008, 2402, 1012, 1528, 1437, 1574, 690, 573, 952, 886, 2074, 54, 1965, 782, 1496, 2376, 2264, 605, 2043, 1510, 922, 1323, 563, 2052, 1083, 161, 2191, 234, 366, 1272, 723, 925, 1469, 1760, 1089, 460, 310, 1115, 820, 691, 358, 1871, 2199, 594, 1588]"
0.31570639305445924,24.7,"[1965, 909, 460, 1115, 161, 234, 563, 605]"
2.2099447513812156,60.62,"[20, 1178, 1373, 1008, 155, 979, 2154, 2402, 1016, 2043, 1915, 594, 2199, 1272, 15, 2191, 1437, 1323, 1012, 312, 1918, 982, 690, 723, 1528, 2052, 2264, 1574, 521, 366, 922, 952, 2302, 1705, 54, 310, 1965, 2376, 782, 691, 1510, 563, 820, 1083, 1469, 1089, 1496, 234, 460, 1115, 1588, 605, 1760, 1871, 925, 161]"
1.420678768745067,52.69,"[20, 2754, 2154, 161, 605, 234, 460, 1115, 925, 563, 1915, 952, 782, 1705, 2302, 922, 1012, 2402, 1574, 1323, 358, 312, 820, 691, 1588, 310, 1083, 1469, 1089, 2043, 1871, 1496, 1760, 1510, 366, 1272]"
1.22336227308603,49.82,"[20, 2264, 1016, 1931, 2302, 2043, 925, 782, 161, 312, 1574, 1323, 690, 691, 952, 1008, 563, 1496, 820, 1588, 234, 366, 1083, 1089, 460, 1012, 605, 1871, 1115, 1760, 1510]"
1.5785319652722969,54.97,"[20, 2754, 2154, 358, 161, 234, 605, 521, 54, 460, 1115, 1740, 2376, 782, 2302, 563, 925, 1012, 952, 1915, 922, 2402, 1574, 1705, 1323, 820, 691, 1588, 310, 312, 2043, 1083, 1469, 1089, 1871, 1496, 1760, 1272, 366, 1510]"
0.8681925808997635,43.45,"[20, 1178, 2238, 312, 1760, 161, 1373, 1089, 605, 1496, 2043, 1115, 234, 460, 782, 1871, 925, 366, 563, 1588, 952, 1083]"
0.43409629044988174,29.6,"[161, 2145, 1323, 1760, 563, 1089, 605, 234, 20, 820, 460]"
0.6708760852407263,38.18,"[460, 952, 1008, 1598, 1510, 234, 1323, 563, 979, 605, 1089, 1871, 1760, 20, 1115, 161, 820]"
1.0655090765588004,46.91,"[20, 2264, 1496, 909, 1510, 1373, 2154, 1323, 1008, 788, 1012, 1083, 1272, 1760, 161, 1089, 1469, 605, 234, 925, 1871, 563, 1115, 1588, 460, 366, 2043]"
1.6179952644041042,55.48,"[20, 1178, 1373, 1918, 2160, 2154, 312, 2302, 2402, 1008, 1437, 1012, 1528, 690, 1705, 1272, 922, 925, 161, 886, 1574, 1323, 691, 563, 820, 310, 1588, 2043, 1083, 1469, 1496, 1089, 605, 2264, 1510, 460, 1871, 1115, 1760, 234, 366]"
0.8287292817679559,42.42,"[20, 952, 1496, 1760, 161, 1089, 234, 460, 563, 2738, 312, 605, 1083, 909, 691, 782, 1510, 1871, 1588, 925, 1115]"
1.1444356748224151,48.85,"[460, 1272, 1871, 1008, 312, 782, 20, 925, 1342, 690, 161, 1574, 886, 605, 1323, 691, 234, 563, 820, 1760, 1588, 2043, 952, 1083, 1089, 1496, 1115, 1510, 366]"
0.9865824782951855,45.51,"[20, 1108, 886, 1373, 312, 782, 925, 161, 1496, 563, 820, 1588, 1012, 952, 1083, 1469, 1510, 1089, 460, 1871, 1115, 605, 1760, 234, 2043]"
0.749802683504341,40.02,"[20, 952, 310, 1362, 312, 1083, 1760, 161, 605, 1496, 234, 460, 782, 820, 1871, 563, 1588, 1115, 925]"
0.4735595895816891,31.51,"[460, 161, 1760, 563, 820, 1089, 605, 234, 1588, 1496, 1871, 436]"
1.8942383583267564,58.56,"[20, 952, 1083, 1178, 366, 1008, 1918, 1682, 1012, 1373, 358, 1574, 2376, 1528, 2739, 782, 690, 2154, 922, 886, 925, 1760, 1437, 161, 1705, 1323, 1510, 691, 2043, 563, 820, 310, 312, 1588, 234, 1469, 2302, 2264, 1089, 460, 1871, 594, 723, 1496, 1272, 1115, 605, 2402]"
