n_nodes,influence,nodes
0.1450852375770766,17.16,"[1399, 1482, 557, 398]"
0.07254261878853852,10.08,"[2176, 557]"
0.18135654697134562,23.69,"[2432, 783, 1482, 557, 929]"
1.7772941603191876,65.94,"[598, 1468, 1022, 2259, 580, 1127, 1679, 1619, 1115, 689, 325, 78, 1762, 2223, 1919, 2046, 894, 958, 1399, 249, 1930, 783, 929, 1482, 589, 75, 731, 814, 2052, 557, 1936, 1180, 950, 536, 1531, 2266, 1298, 2138, 2011, 1991, 398, 1369, 974, 275, 1500, 749, 1238, 97, 683]"
1.4145810663764962,60.76,"[598, 1468, 546, 580, 893, 1115, 78, 62, 2223, 1619, 1969, 1181, 689, 1777, 1399, 325, 75, 783, 1930, 1919, 536, 1762, 2046, 894, 731, 1127, 1323, 97, 1357, 929, 683, 557, 1991, 1482, 589, 1660, 1500, 2138, 974]"
0.471527022125499,39.29,"[598, 550, 1022, 1482, 1660, 783, 250, 536, 75, 146, 683, 557, 1399]"
0.2901704751541532,29.03,"[242, 889, 589, 1399, 929, 1482, 557, 783]"
0.36271309394269124,32.37,"[827, 185, 2223, 385, 1482, 557, 598, 78, 783, 1399]"
1.5596663039535728,62.87,"[598, 889, 1679, 893, 1399, 275, 1115, 1022, 958, 1248, 78, 557, 1930, 398, 325, 2046, 783, 1919, 1482, 894, 536, 1181, 929, 1500, 551, 1323, 683, 2223, 580, 1762, 731, 1969, 1991, 75, 1127, 1357, 1777, 1741, 97, 589, 1369, 1778, 250]"
0.83424011606819,49.15,"[598, 427, 1668, 974, 401, 709, 1115, 78, 1323, 97, 1991, 1660, 929, 1482, 75, 1127, 683, 783, 2223, 1399, 1777, 557, 589]"
0.03627130939426948,4.47,[934]
1.66848023213638,63.97,"[598, 427, 1668, 401, 974, 709, 1741, 958, 893, 78, 2138, 1660, 1762, 1323, 2046, 97, 689, 1919, 2603, 75, 1482, 1399, 929, 783, 1777, 2223, 683, 325, 1127, 589, 1238, 275, 557, 1930, 398, 580, 894, 536, 1181, 551, 1969, 1357, 2011, 1369, 1500, 731]"
1.9586507072905333,67.6,"[598, 889, 893, 1022, 1679, 1248, 1399, 275, 1115, 325, 580, 958, 1983, 538, 2046, 1919, 78, 2211, 1357, 1930, 398, 566, 2557, 280, 1500, 894, 557, 1158, 536, 1181, 99, 1762, 1531, 731, 551, 1323, 1482, 683, 2011, 1127, 783, 1991, 1969, 75, 589, 1741, 62, 286, 2223, 805, 1369, 974, 97, 929]"
0.3264417845484222,31.5,"[598, 889, 2347, 75, 929, 1482, 783, 1399, 557]"
2.2488211824446864,69.56,"[598, 1668, 401, 427, 709, 1741, 974, 958, 2138, 1660, 2603, 893, 78, 1762, 1238, 580, 551, 814, 566, 1985, 2266, 1919, 2181, 1399, 906, 749, 1936, 2173, 1323, 1777, 1991, 2046, 1915, 1268, 110, 2176, 1930, 250, 894, 1127, 2039, 75, 689, 398, 82, 1482, 783, 536, 1181, 2336, 929, 805, 683, 557, 589, 2223, 1969, 2236, 1357, 1369, 731, 1500]"
2.067464635473341,68.81,"[598, 889, 1679, 893, 1399, 275, 1919, 1238, 814, 929, 1482, 2039, 75, 894, 557, 1668, 783, 2223, 589, 566, 401, 78, 1985, 2266, 2181, 906, 749, 1936, 2173, 2046, 1777, 1915, 1268, 1500, 110, 2176, 1762, 1930, 331, 1127, 731, 689, 398, 250, 82, 2336, 805, 536, 1181, 551, 1323, 1741, 1369, 915, 1969, 1991, 1357]"
0.4352557127312293,36.2,"[598, 578, 1022, 1482, 1660, 1115, 783, 929, 913, 2223, 557, 1399]"
0.3989844033369603,35.11,"[598, 889, 893, 1935, 929, 1399, 1482, 75, 589, 557, 783]"
2.212549873050417,69.18,"[598, 1468, 2259, 1022, 1619, 1127, 580, 325, 1919, 1115, 958, 1679, 249, 1762, 689, 2046, 78, 2052, 1180, 1399, 950, 2173, 2223, 1777, 1915, 1268, 110, 894, 2176, 331, 731, 1482, 589, 2039, 75, 250, 929, 82, 1930, 783, 2336, 2138, 2266, 814, 805, 1137, 557, 749, 551, 1500, 1323, 1369, 1741, 1969, 1357, 974, 1991, 536, 169, 398, 275]"
1.5233949945593037,62.8,"[598, 889, 1679, 893, 1399, 958, 1115, 1022, 1248, 275, 78, 1930, 398, 325, 2046, 1919, 557, 894, 1500, 551, 1323, 783, 566, 536, 683, 580, 1762, 1482, 731, 1969, 1991, 1127, 929, 1357, 1741, 2223, 97, 1369, 75, 589, 1777, 250]"
1.1606819006166122,56.25,"[598, 889, 893, 1679, 1022, 1248, 1399, 275, 1115, 689, 1930, 325, 783, 580, 2046, 2187, 894, 958, 536, 929, 78, 683, 557, 2223, 1969, 1991, 1500, 1482, 974, 731, 1762, 1127]"
0.21762785636561466,24.29,"[1399, 124, 929, 1482, 557, 783]"
0.5803409503083063,41.95,"[598, 889, 185, 2138, 929, 97, 1991, 783, 1482, 589, 556, 78, 2223, 557, 1399, 1500]"
0.9430540442509974,52.04,"[598, 889, 373, 250, 1660, 1679, 275, 305, 783, 929, 1323, 683, 557, 97, 2223, 1991, 1500, 1482, 75, 589, 1115, 731, 1762, 1127, 1399, 894]"
1.1969532100108813,57.72,"[598, 889, 185, 1168, 97, 1115, 78, 2046, 958, 929, 249, 1127, 1930, 1482, 325, 538, 974, 1399, 1500, 1777, 1919, 2211, 894, 783, 557, 766, 1991, 683, 536, 1181, 2223, 731, 580]"
2.0311933260790713,67.83,"[598, 889, 618, 275, 78, 401, 974, 1741, 958, 250, 893, 2138, 2603, 75, 1660, 1181, 1762, 1238, 580, 783, 551, 1919, 97, 2011, 589, 1399, 1323, 1357, 2046, 1991, 929, 1482, 557, 749, 689, 2173, 1777, 2176, 110, 1127, 82, 2336, 564, 894, 805, 325, 2223, 1930, 683, 398, 209, 536, 1369, 1500, 731, 1969]"
1.4508523757707652,61.88,"[598, 889, 893, 958, 330, 398, 1399, 1181, 1679, 78, 1115, 551, 1323, 2046, 1919, 1969, 1357, 325, 275, 683, 1022, 97, 974, 536, 557, 1369, 1930, 783, 580, 894, 281, 1482, 929, 1777, 1991, 2223, 75, 1762, 731, 1127]"
0.5440696409140371,40.61,"[1399, 398, 557, 1482, 783, 889, 185, 1648, 929, 1991, 2223, 589, 1500, 2138, 974]"
1.595937613347842,63.51,"[598, 889, 893, 330, 1679, 1919, 958, 1500, 1399, 589, 398, 1741, 1306, 1115, 78, 1778, 250, 1930, 551, 1323, 1022, 2046, 783, 1357, 894, 97, 325, 1969, 275, 974, 536, 1369, 929, 683, 557, 2223, 580, 1777, 1991, 1482, 75, 731, 1762, 1127]"
0.9793253536452666,52.2,"[598, 889, 373, 250, 1526, 1660, 1399, 178, 1115, 1777, 275, 1181, 75, 1741, 2382, 929, 783, 1991, 1127, 536, 1482, 557, 313, 2223, 974, 1500, 731]"
0.8705114254624591,49.5,"[598, 889, 1679, 1526, 1660, 1399, 1115, 1815, 1693, 974, 929, 1991, 1482, 275, 75, 78, 557, 1741, 783, 2223, 589, 1777, 536, 250]"
0.25389916575988414,26.35,"[1399, 1482, 557, 398, 783, 578, 598]"
1.7047515415306491,64.2,"[598, 97, 427, 1668, 401, 325, 709, 974, 893, 2138, 1660, 2266, 2181, 1741, 906, 1762, 749, 1919, 275, 1936, 78, 2173, 1930, 398, 783, 958, 1399, 2046, 894, 536, 929, 1323, 1777, 683, 1991, 557, 1127, 2223, 580, 1482, 75, 250, 1156, 1357, 1369, 731, 1500]"
1.0155966630395359,53.91,"[1399, 398, 47, 1482, 557, 589, 1777, 783, 325, 75, 1930, 1919, 536, 2689, 2046, 894, 731, 1127, 1323, 97, 1357, 929, 683, 1991, 1660, 1500, 2138, 974]"
1.088139281828074,55.45,"[598, 889, 398, 974, 75, 185, 929, 783, 1399, 1482, 1323, 557, 1548, 536, 683, 1500, 2223, 2138, 589, 580, 1762, 1991, 731, 1969, 1127, 1357, 1741, 1369, 1777, 250]"
1.3420384475879579,60.08,"[598, 889, 2373, 1935, 1679, 1919, 958, 1399, 929, 566, 1482, 398, 589, 1500, 783, 557, 1702, 536, 1741, 250, 551, 1323, 683, 78, 2046, 2223, 1969, 580, 325, 1991, 75, 1357, 1369, 731, 1762, 1127, 1777]"
1.3057671381936888,58.85,"[598, 97, 427, 1668, 401, 325, 1115, 974, 893, 853, 1930, 398, 783, 2138, 275, 1762, 536, 1919, 2222, 929, 1323, 683, 557, 2223, 958, 1969, 1399, 1991, 1482, 75, 589, 1777, 731, 1500, 1127, 894]"
1.9223793978962642,66.07,"[598, 889, 1769, 249, 893, 538, 1399, 2211, 1115, 766, 275, 1022, 958, 2046, 1919, 974, 1762, 78, 749, 689, 2173, 2176, 97, 1741, 110, 82, 1369, 250, 589, 2336, 325, 551, 1500, 2039, 398, 1930, 1323, 894, 783, 1127, 1991, 75, 1777, 1969, 536, 731, 557, 1357, 1482, 929, 683, 2223, 580]"
0.9067827348567283,51.07,"[598, 889, 2138, 185, 2281, 1115, 589, 1500, 78, 325, 1333, 783, 1399, 683, 536, 974, 1181, 557, 580, 929, 2223, 1482, 731, 97, 560]"
0.10881392818280755,15.81,"[929, 783, 557]"
1.051867972433805,54.32,"[598, 889, 1741, 185, 1930, 612, 1115, 1369, 97, 1867, 929, 78, 1991, 1127, 536, 1482, 75, 974, 1399, 1500, 1777, 589, 1762, 783, 557, 2526, 731, 580, 2223]"
1.2332245194051505,58.0,"[598, 889, 1022, 2120, 1200, 445, 1660, 1115, 1919, 1021, 2181, 1741, 1777, 1762, 1930, 783, 1679, 275, 958, 536, 974, 1399, 929, 683, 557, 2223, 1991, 1482, 75, 589, 2138, 731, 1500, 1127]"
0.6528835690968444,43.68,"[598, 398, 97, 2718, 929, 75, 1762, 1127, 1991, 1482, 683, 1399, 557, 589, 783, 1500, 2223, 731]"
0.7254261878853827,48.08,"[598, 889, 2347, 75, 325, 2223, 929, 1482, 1399, 783, 536, 1323, 557, 1357, 1918, 683, 1991, 1660, 731, 97]"
0.6891548784911135,44.73,"[598, 889, 185, 1741, 97, 1115, 78, 785, 1930, 929, 1181, 1482, 75, 557, 974, 589, 783, 1399, 1777]"
