n_nodes,influence,nodes
0.08149959250203764,7.77,[168]
0.24449877750611249,17.17,"[977, 168, 4]"
0.16299918500407484,12.16,"[671, 168]"
1.0594947025264876,42.36,"[347, 497, 708, 785, 389, 4, 168, 695, 492, 903, 425, 300, 1062]"
2.0374898125509375,56.03,"[347, 0, 760, 389, 695, 961, 504, 300, 396, 187, 1236, 538, 492, 1420, 375, 708, 490, 4, 533, 1062, 903, 1003, 168, 785, 553]"
0.6519967400163003,33.62,"[347, 410, 533, 492, 4, 168, 695, 300]"
0.5704971475142626,31.12,"[347, 457, 300, 708, 4, 533, 168]"
2.1189894050529747,56.7,"[347, 760, 538, 589, 504, 300, 671, 695, 1120, 1085, 187, 375, 425, 1236, 492, 533, 0, 961, 708, 4, 1062, 168, 903, 430, 785, 553]"
1.466992665036675,49.42,"[347, 187, 513, 886, 533, 1108, 504, 4, 708, 1149, 695, 1062, 903, 168, 553, 1003, 300, 785]"
2.2004889975550124,57.49,"[347, 760, 396, 1003, 490, 187, 671, 0, 1085, 492, 538, 463, 504, 375, 1236, 961, 4, 389, 1062, 903, 785, 168, 553, 708, 300, 533, 695]"
1.792991035044825,53.79,"[347, 1085, 389, 886, 375, 0, 961, 425, 708, 4, 187, 168, 395, 553, 492, 300, 533, 695, 1402, 785, 1062, 903]"
0.4074979625101878,25.37,"[347, 168, 695, 4, 533]"
0.8964955175224125,39.38,"[347, 1057, 708, 4, 168, 504, 1003, 492, 300, 533, 695]"
1.7114914425427874,52.66,"[347, 187, 513, 886, 533, 1401, 504, 1120, 695, 0, 961, 4, 708, 389, 492, 903, 1062, 168, 553, 785, 300]"
1.2224938875305624,45.67,"[347, 977, 961, 708, 504, 4, 1062, 903, 168, 553, 492, 300, 187, 533, 695]"
1.140994295028525,44.37,"[347, 1341, 1003, 1062, 695, 187, 504, 708, 492, 300, 785, 4, 533, 168]"
1.8744906275468622,55.2,"[347, 760, 1003, 504, 396, 490, 961, 0, 708, 4, 1062, 903, 168, 553, 492, 300, 785, 533, 695, 187, 1073, 389, 375]"
1.3854930725346375,48.46,"[347, 760, 1003, 396, 504, 0, 708, 1062, 4, 903, 553, 168, 479, 492, 300, 533, 695]"
0.8149959250203751,38.38,"[1062, 760, 708, 4, 300, 504, 168, 553, 695, 492]"
2.28198859005705,57.86,"[347, 221, 886, 504, 1120, 553, 187, 0, 671, 375, 1085, 903, 961, 708, 425, 533, 866, 4, 1062, 617, 492, 695, 785, 300, 168, 389, 490, 311]"
0.9779951100244499,41.58,"[347, 961, 1128, 533, 708, 695, 1062, 504, 4, 168, 300, 492]"
1.5484922575387126,50.32,"[347, 760, 490, 1003, 504, 612, 396, 708, 4, 1062, 903, 168, 553, 492, 300, 187, 785, 533, 695]"
1.62999185004075,51.74,"[347, 221, 490, 504, 1003, 187, 961, 760, 708, 4, 1062, 389, 168, 1160, 903, 492, 533, 300, 785, 695]"
0.32599837000815013,22.36,"[708, 168, 4, 300]"
1.3039934800325998,46.92,"[347, 760, 961, 1062, 695, 903, 504, 785, 533, 708, 4, 553, 300, 492, 966, 168]"
0.7334963325183377,35.37,"[347, 760, 708, 4, 300, 504, 168, 99, 695]"
0.4889975550122252,27.83,"[386, 695, 168, 4, 533, 300]"
