n_nodes,influence,nodes
0.16299918500407484,11.9,"[695, 4]"
1.2224938875305624,45.48,"[347, 0, 785, 221, 395, 553, 504, 533, 708, 4, 903, 465, 168, 492, 300]"
1.792991035044825,53.4,"[347, 429, 187, 221, 395, 504, 389, 1120, 961, 4, 708, 1062, 903, 785, 332, 168, 553, 300, 492, 533, 695, 760]"
1.3854930725346375,48.69,"[416, 187, 1117, 903, 708, 504, 695, 961, 389, 4, 168, 553, 492, 300, 760, 347, 533]"
0.08149959250203764,8.72,[168]
2.2004889975550124,58.04,"[504, 0, 961, 939, 389, 1003, 375, 708, 221, 1062, 886, 903, 4, 168, 300, 492, 347, 785, 553, 533, 126, 695, 760, 187, 538, 457, 1035]"
1.3039934800325998,47.31,"[371, 708, 221, 504, 4, 389, 785, 1062, 168, 492, 533, 300, 903, 886, 553, 695]"
1.8744906275468622,55.08,"[504, 1082, 187, 1035, 221, 389, 939, 961, 4, 708, 1062, 903, 752, 168, 785, 553, 347, 300, 405, 533, 492, 760, 695]"
0.4074979625101878,25.16,"[168, 533, 4, 708, 300]"
1.0594947025264876,42.98,"[0, 695, 168, 4, 300, 533, 504, 708, 903, 347, 553, 492, 785]"
0.6519967400163003,33.64,"[347, 492, 168, 4, 533, 695, 708, 300]"
2.1189894050529747,57.26,"[347, 0, 221, 504, 187, 785, 533, 886, 939, 1003, 950, 1062, 695, 1035, 553, 760, 538, 457, 961, 389, 4, 708, 492, 300, 168, 903]"
0.24449877750611249,16.89,"[4, 416, 168]"
0.4889975550122252,28.17,"[695, 1176, 4, 168, 492, 300]"
1.466992665036675,49.79,"[504, 835, 961, 708, 4, 1062, 903, 389, 553, 785, 533, 538, 168, 886, 492, 300, 695, 347]"
1.62999185004075,51.8,"[347, 429, 939, 221, 405, 760, 708, 4, 389, 1062, 504, 903, 553, 168, 492, 300, 785, 1257, 533, 695]"
0.8149959250203751,37.6,"[347, 395, 533, 708, 4, 903, 168, 1301, 300, 504]"
2.0374898125509375,56.71,"[504, 0, 939, 977, 961, 1003, 4, 375, 187, 389, 903, 785, 533, 479, 886, 1062, 168, 553, 708, 221, 300, 695, 492, 347, 760]"
2.363488182559087,58.46,"[504, 1035, 0, 187, 221, 708, 758, 1003, 4, 903, 785, 492, 168, 553, 300, 533, 375, 347, 405, 538, 1062, 1149, 695, 554, 1083, 961, 510, 886, 760]"
0.32599837000815013,21.19,"[504, 300, 708, 4]"
1.5484922575387126,50.92,"[504, 1082, 187, 1035, 221, 389, 529, 961, 708, 4, 903, 168, 553, 300, 492, 785, 347, 533, 695]"
1.7114914425427874,53.08,"[4, 389, 504, 1035, 347, 533, 187, 58, 0, 168, 300, 939, 708, 961, 785, 1062, 903, 553, 492, 760, 695]"
0.5704971475142626,30.83,"[429, 492, 533, 708, 168, 4, 300]"
1.140994295028525,44.55,"[504, 575, 457, 760, 221, 708, 4, 1062, 168, 553, 300, 533, 695, 347]"
0.7334963325183377,35.28,"[4, 760, 533, 504, 695, 708, 347, 168, 300]"
0.8964955175224125,39.77,"[0, 695, 168, 4, 300, 533, 504, 617, 903, 347, 492]"
2.444987775061125,59.24,"[504, 977, 0, 939, 1003, 961, 375, 461, 1149, 1083, 92, 4, 405, 886, 903, 1035, 785, 708, 533, 538, 1062, 492, 760, 168, 553, 300, 695, 187, 457, 347]"
1.9559902200488999,55.96,"[574, 405, 0, 221, 961, 187, 463, 4, 347, 389, 1062, 785, 903, 168, 375, 553, 708, 504, 300, 492, 533, 886, 695, 760]"
0.9779951100244499,41.71,"[0, 695, 347, 760, 168, 708, 504, 300, 389, 1035, 4, 553]"
