,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88417,110506,31091,71169,51944,37872,68601,103642,22220,87814,87887,97523,70500,26334,6880,91501,98308,19573,83510,55434,55682,71075,81101,69463,41971,96469,54354,96750,6130,89058,9329,77152,31398,94486,88033,102631,52518,21713,10026,66381,24225,90271,40466,18990,76717,101523,84674,70168,83135,64902,54101,51575,24878,26723,37060,31735,36318,13932,8015,31610,51197,20950,2859,47667,15193,36051,11210,6794,29622,28093,17340,25365,15915,36855,31710,4262,8699,35157,14588,47146,15374,18315,25173,9973,31587,19273,20287,14453,2058,40614,24871,34118,38542,13742,25177,10594,5385,368,57876,51383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81018,74471,30039,34980,45022,3004,21895,100,73058,98522,7551,76625,75105,61633,72381,66561,90752,86449,43733,25886,31078,26897,57252,6427,23166,14825,5431,14537,71370,95357,52011,59520,16626,7903,27293,20862,87787,5039,95800,47037,89127,27326,41795,25089,2999,10945,95188,80752,57514,17118,17086,20971,29079,35798,26664,13017,66280,3043,64210,91774,61605,69214,51928,26127,72053,92082,27705,66170,71647,86395,86728,23105,50699,10272,30749,52742,55421,25650,13283,34383,58014,70289,6485,5242,29031,37454,8260,23757,71713,69196,31804,14896,75494,66493,12245,23800,73380,70460,46488,51977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73851,72690,76359,91997,57881,60513,93055,85304,33621,12065,83173,79360,41680,71689,85799,72414,80010,64815,98274,56154,89391,85835,39995,2088,73893,40600,97778,68458,43890,74507,86805,47042,70605,99656,77714,29635,51843,21978,94856,32189,89053,78263,70132,75662,100391,91504,90253,88179,75248,54643,55714,11419,85949,35680,52377,56496,30844,32836,80795,91549,78437,21874,18783,26876,67837,69195,64431,81095,76913,88675,29280,84946,79215,30770,68434,24308,54865,63547,77242,72642,37695,7688,98650,65307,80912,55804,86735,13976,90748,34305,39170,41374,84084,38136,6670,24740,46078,58480,71137,97466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65505,77529,82380,25896,26129,51187,31075,37256,6881,12704,23768,24728,65396,90760,10602,2203,46880,1977,21192,68429,16494,34818,80967,65362,50699,1721,92310,15466,72508,89883,63795,50744,45945,47601,93401,28087,93869,65546,84940,67825,91331,16160,28323,49032,91723,23491,62484,92847,82099,44363,33958,55611,50054,82134,80846,82802,60385,24422,49415,85068,55640,8710,66234,61263,73250,63794,87634,78525,70581,11727,75755,50076,50428,72297,83287,31830,64068,32079,91408,80835,72998,71276,88759,64949,84860,87627,66032,84943,39142,5533,90262,46747,93125,12952,55759,59603,26535,95319,76108,77558
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67890,76600,70968,83138,19743,27442,32059,44311,46649,39365,35390,51013,86871,55338,95205,74755,10834,1415,86978,13151,26198,79569,71940,87935,96579,90658,67693,59189,35569,49003,58661,84914,92901,7168,95304,93595,90021,73939,53470,35844,91335,72361,60430,73320,63685,92160,87825,83012,10370,69447,89561,64399,89673,82540,11993,5642,88543,84782,53096,69895,101795,58045,82130,6951,80761,94995,51751,22066,53531,84425,78763,47348,85480,59001,79796,49822,74561,76898,73885,58056,92243,25291,78135,46603,46591,26374,8208,25367,84700,7518,77386,92390,55639,898,63849,32397,57649,76379,79230,75269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89512,86975,46620,93983,54412,93382,23155,5957,92847,31462,4394,7046,93291,72278,78514,52695,71442,3436,46480,46853,94088,98645,81317,71474,47718,57518,39146,39238,98817,55939,64935,17058,93873,37568,53197,52194,71658,57607,64073,34853,23431,19515,58396,58637,52490,10255,88016,20849,64481,36898,26480,41980,62182,53708,90010,46435,73359,17820,106452,89900,43425,64943,73894,28472,86199,15164,75578,45602,66260,35618,34994,14927,53423,80397,85187,82531,2838,11441,30234,323,4932,6220,50414,66395,7012,47349,49818,67133,31041,80330,46648,22953,97168,39081,41775,70436,53534,58655,77521,89658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79495,38247,67284,2770,88543,87064,61470,76228,65557,52825,86323,78357,17877,17169,102905,92353,68805,77820,57631,65487,5218,11713,62075,51082,4519,21373,24676,52253,56425,7328,12978,8266,87485,76765,92771,53220,68683,75122,67211,65565,71162,60441,35472,34219,81832,55583,27365,14879,17778,3579,54578,67516,1721,73321,94049,51419,100788,75581,34083,35009,47638,625,53700,31920,48622,47729,94496,49333,34324,3504,51003,64162,49621,63417,45592,84074,52831,69325,61122,1086,61299,61634,70857,67887,52288,42418,92175,67265,58724,45760,55748,48670,22541,54035,57553,73010,51651,616,85122,96242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66100,81886,72954,31121,87257,30070,43720,49833,86742,76042,61499,61007,63017,43412,80701,6022,48227,45563,90428,10798,25755,67264,70471,61462,39380,40672,75833,40638,3527,27825,5265,75540,104025,14958,31503,45461,83831,39360,48251,81450,83672,64523,40677,62576,87399,58046,75330,28671,75248,3105,83863,85771,71701,42182,67844,70033,31820,34959,95918,30387,77867,43403,90604,49059,64309,88059,65195,65217,78338,34132,31729,57156,74424,4753,57089,65124,97107,58777,73788,47162,29407,56014,71442,78223,75319,88101,82815,47972,12322,14129,80202,60992,74756,9228,79983,4882,77473,60842,80190,80809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64225,37164,87956,75338,60511,48469,74582,81463,75254,53242,26295,58695,61824,52960,33881,63404,62865,5436,66427,36635,43004,49034,88200,83153,52791,37950,74601,79831,37260,75436,68800,3689,15504,69124,83206,91709,47653,27585,82149,49067,90277,59725,102006,56229,76351,28977,57601,72724,63464,83689,72185,78276,80201,2059,85980,76920,62403,69802,77994,72935,87264,80765,66558,48794,29636,66850,41779,37287,44376,29913,72705,23535,17959,1907,30786,42656,84007,61648,29911,33099,84677,79095,75922,3827,95730,27980,60040,33142,73398,80068,76095,85714,71925,105999,68829,4356,87896,47483,76115,85219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51183,100148,64898,22642,66696,72982,69089,827,37510,96478,66250,48425,44735,64733,45792,49432,51692,95721,78583,100094,55373,65402,40319,46606,74749,87410,90974,8275,43739,84337,52558,65565,90802,28097,89106,64342,92251,94926,81490,53628,57392,99175,57429,72257,75573,90770,59660,69284,62528,49636,30335,62056,90401,57419,53415,67833,90886,81142,77355,76126,74547,55555,1791,9296,57880,89473,53972,42906,21550,9835,73706,13844,88098,96340,92513,87248,100303,98616,36257,1300,102081,44062,100366,39305,64203,69883,86824,99639,12281,7940,33185,24542,56128,5672,100014,77940,53736,14387,92375,59092
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73475,80902,32047,66230,87661,45145,73977,54255,38939,27046,87244,69053,85288,102439,32883,37627,80809,86577,36551,94462,91164,10833,60478,47148,70118,1003,94225,62931,25899,90096,89323,84620,64910,73421,36044,14493,56756,95657,94245,78382,75199,58813,97169,88656,82350,69256,38424,14057,50383,87657,75514,15743,83587,94266,68950,62621,17633,22748,29979,35490,69647,86661,58571,22568,93454,79680,88515,90685,61951,89472,35684,62284,75528,59338,55333,54673,84685,38719,34175,87286,63042,33755,84570,88172,78783,27440,70014,61464,83994,41442,86916,87038,97596,48894,41430,54435,67708,48804,86978,50147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54289,89713,79209,91071,81945,14112,47391,28653,87368,59978,39765,85640,68862,94216,26614,85478,60262,15256,60465,38818,75466,16731,78361,83305,47561,55086,47847,12924,31159,29415,73252,97393,19555,19182,58635,100061,57318,68030,74113,72403,90436,30111,90121,87196,88863,91875,80545,803,73063,77811,63253,85048,39652,32103,73079,45260,84429,62108,48409,41851,82219,90026,80390,60986,67507,21324,27039,76236,80652,88182,70081,82873,102462,48282,57978,78490,66583,63255,48101,57921,62703,57980,92495,87429,79853,81042,77626,5268,102387,37184,85236,36092,91991,818,55516,33603,92410,76153,81187,46352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37425,51355,91905,75101,90558,85106,74090,45458,41952,26268,61336,50576,85021,82730,95636,97022,47396,22591,2633,37840,46243,11435,81646,57225,105504,80398,58499,21850,73656,77803,59957,491,45075,81604,92551,75597,75493,94860,108116,92196,96746,96154,29485,85155,48642,51570,85078,66314,53364,22372,73196,84132,88272,96027,8973,4630,76148,51131,21788,46197,41859,487,70931,71743,58391,63105,78660,67808,40344,31565,78033,45214,72469,78865,6178,38042,92855,28828,90823,96332,99180,78060,68155,87948,60247,67441,89709,82549,74191,87228,73732,75503,51386,62186,37297,57554,100850,76187,33177,47920
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103996,58414,27846,55779,40607,55919,77740,79477,39355,92378,52052,6483,41359,77463,66457,69754,75245,59764,101578,80622,95783,86523,68372,67368,64695,85556,66102,83605,38611,62425,79435,77774,111358,40884,78602,88166,75292,84921,97068,84384,95067,90587,87809,45974,44012,51012,85017,3869,42941,90185,87774,42291,58221,90408,58728,72725,74176,84661,88755,61151,74743,107322,73489,80601,67996,61758,84035,68865,97530,90103,87846,52292,90638,30874,55583,76771,67752,91933,82349,73302,99075,62993,38961,77462,20572,51641,79508,74074,67181,31431,79254,89685,84957,52984,75381,76720,76251,100181,7319,15256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86312,4542,27560,20758,39431,61964,89265,87476,89998,61446,71041,80725,71519,41328,76830,60541,54010,52945,95928,92054,75901,33460,76505,55761,69569,74847,93802,51028,87778,90141,30583,40676,84952,67912,23370,66827,82968,67608,49095,22271,70338,84181,83617,70279,103558,23634,96044,70887,25563,3924,94150,70516,60962,73134,85757,55930,59939,28579,103819,55101,62537,58420,65521,59172,64221,53385,70524,38454,103957,87195,55502,66334,47569,27845,61612,32090,92564,102569,67718,34457,94199,78306,68540,80940,89633,28904,5967,40236,53399,59910,70126,1111,20767,14365,77830,60748,89660,99266,9083,54097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87267,92321,63048,52147,79901,81592,27371,66618,85061,25458,68994,54960,81645,51821,48618,53771,81554,64910,66642,73030,70794,33131,81096,96523,75968,63082,53723,54510,90741,86367,44001,73124,54897,53521,48003,57014,86081,88044,102939,94010,68392,64943,84860,44071,102683,88291,77362,85447,33051,33917,97370,74338,81605,72975,57019,40312,84046,59388,100950,68776,61645,64502,99116,104090,95505,39489,73380,71027,90333,82167,42523,13026,70892,83226,27803,26109,96750,51855,97986,74535,73178,85660,66648,42443,40258,690,73545,86570,52466,58437,81884,74225,71607,89640,79654,27272,54935,89792,100198,19833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46855,48452,69184,77565,33591,83676,80700,87798,38313,14374,77824,58983,91217,77161,67289,45591,43393,60690,69147,91423,24524,51146,61727,42861,91701,60593,81703,73072,67236,72171,91985,76454,86506,61367,60698,61790,79428,56726,36048,62005,91309,33561,42548,57429,47832,39535,78872,64061,21667,89844,71186,87019,84106,59380,49446,73443,77035,85645,68658,81098,75907,94026,83827,40669,19033,35613,77707,73692,59953,4039,72292,43411,51000,45521,89393,50027,60499,13090,97865,52073,87288,46276,61694,60611,102132,40698,70359,85946,54058,79393,56214,28164,84890,30388,93881,75596,32930,51235,63202,34725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68686,78888,85578,83157,57208,86427,63355,54174,71017,49817,18560,75575,73767,76745,53796,55278,88464,84172,88470,78863,67240,90713,67948,51506,74441,93497,93731,84903,69060,73843,39881,57327,55567,37195,78964,65201,83637,98626,65793,73932,71950,58858,45125,62391,72776,77462,96230,98064,65101,51706,53881,76892,87613,98669,84881,76167,90256,62601,70806,61085,101773,42596,87492,25389,58805,59810,81240,66474,72937,84045,38321,76018,80179,21035,71947,82802,101798,75551,46778,138,93398,91057,93784,76126,77819,76474,35137,62276,93138,95825,51527,66765,102309,84832,90340,89494,89239,67883,27747,16138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34341,83995,85950,24606,41458,61002,79382,90133,47032,10770,50081,63024,59609,73214,83703,78783,56855,92568,95600,79084,36821,5439,14812,72219,80755,46864,12732,14052,67051,68030,90271,53454,71444,75167,45307,100088,93968,91498,45584,2740,104103,95098,77732,75175,6814,45233,32178,23574,103449,87346,84922,91720,84640,58307,35862,78435,82906,90059,96743,61166,33764,45664,57662,45531,89833,83938,107269,88878,75430,58854,22846,4877,87453,68820,83009,76855,86777,95593,91596,72216,6359,69770,33143,54103,75695,94445,40037,56080,84148,65231,62196,35785,85953,45898,70158,81740,92413,88653,98802,96514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51682,76136,92024,31675,56321,101770,59282,58758,98785,78541,36741,73596,82983,81304,96321,56453,66495,60452,65569,82915,67273,17669,41919,94063,93220,94735,99901,102126,73785,102377,69009,97659,82034,85662,47862,54317,80301,65562,73164,66034,32070,52687,37096,1973,82385,104858,56776,56627,86481,30100,89238,38110,88432,56818,61747,80281,97126,51056,88814,79976,74123,3170,45934,44087,85692,85709,64054,76068,98205,35399,69837,68900,32430,90327,93050,85210,71264,98723,87350,77676,83139,54334,80415,54814,89472,101808,13145,51670,58204,84133,75845,79398,78552,85347,71423,26233,59572,72045,39155,95989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81234,68089,59380,23718,70780,26701,25726,34444,77985,2883,84225,77338,64828,50657,81591,60222,64360,84482,87352,93350,48417,40169,64835,79834,79690,81014,46181,101775,82862,14698,45845,1524,104494,67920,30964,34342,67098,25108,84932,85732,95533,101615,80664,77423,39321,62983,71722,80604,93775,77773,60567,56844,59796,77660,85908,61862,77048,84167,66888,82980,68747,56813,49808,53279,80885,2471,95969,99056,63288,67674,57717,31291,3046,2168,79971,105194,62673,87136,61449,65422,77448,75930,87429,90942,62158,78864,63932,51292,64732,32684,97637,81440,93134,95885,7626,13816,71710,67332,76237,73564
