n_nodes,influence,nodes
0.038439361906592584,15.55,"[4493, 1928]"
0.36517393811262755,16.67,"[5632, 4530, 954, 3499, 4836, 2232, 3583, 2731, 4203, 4612, 3052, 4627, 2909, 4526, 3802, 387, 4702, 3423, 3454]"
0.23063617143955417,16.3,"[2304, 4940, 2883, 1868, 4612, 3119, 1030, 3081, 4526, 4530, 4634, 3133]"
0.6342494714587739,17.27,"[5632, 4530, 3315, 3499, 3772, 4836, 2154, 3060, 5365, 3674, 3059, 2909, 5488, 5687, 1967, 2585, 2856, 4905, 5248, 4612, 3052, 3081, 4627, 4634, 4526, 3119, 3133, 4417, 4289, 3802, 3454, 3046, 697]"
0.24985585239285024,16.41,"[2369, 4530, 3772, 4940, 3583, 4836, 4612, 3499, 3052, 4526, 4627, 2232, 2909]"
0.8072266000384394,17.62,"[5632, 4530, 4271, 4940, 4315, 4923, 3583, 2971, 5248, 4612, 2318, 3081, 3225, 3384, 5021, 4627, 4938, 2970, 5488, 3101, 3499, 3117, 4526, 5555, 2867, 4405, 2232, 3133, 2367, 4417, 4289, 5316, 3542, 4836, 4313, 3674, 3802, 4702, 4650, 3052, 1006, 3454]"
0.6726888333653662,17.39,"[5632, 4530, 3060, 5064, 5746, 4940, 5074, 3950, 2147, 4868, 5248, 4612, 4938, 3081, 2318, 3215, 3052, 4627, 1006, 4634, 3101, 5502, 3499, 4526, 3119, 3384, 4405, 932, 3802, 5467, 4702, 3423, 4836, 5488, 3454]"
0.8264462809917357,17.64,"[5632, 1037, 4940, 1005, 5663, 4253, 3060, 4972, 4150, 2909, 2318, 3215, 4126, 2292, 2856, 4836, 4555, 3156, 5248, 4289, 3454, 4526, 3052, 3499, 3674, 4702, 3423, 4627, 2232, 3802, 4612, 4417, 3542, 3109, 4412, 5316, 5467, 4634, 2867, 4313, 3244, 3117, 4783]"
1.537574476263694,18.83,"[5632, 4530, 4940, 635, 5117, 3583, 4073, 5298, 2154, 5502, 4632, 3215, 5021, 3772, 4584, 3494, 5040, 5578, 2804, 2392, 2970, 4126, 1067, 5248, 4612, 3244, 3973, 5488, 3208, 3081, 2191, 4836, 4627, 2963, 4938, 2318, 3225, 2232, 3017, 2393, 5530, 4307, 3101, 4634, 4253, 5577, 932, 3499, 4551, 3117, 4526, 3119, 3885, 2245, 4783, 3454, 2867, 5555, 4405, 4023, 4923, 3133, 4412, 4840, 2367, 4289, 4555, 4417, 3156, 3802, 3542, 3674, 4313, 1053, 3052, 1006, 4702, 3423, 5472, 5316]"
0.2114164904862581,16.29,"[2369, 3023, 3772, 4940, 3583, 3499, 4836, 4612, 4526, 3052, 2909]"
