n_nodes,influence,communities,nodes
1.1046133853151396,5.81,18,"[1384, 1572, 2092, 3329, 1482, 1554, 1417, 316, 253, 1917, 1259, 1224, 3146, 345, 563, 2889, 1603, 2102, 886, 129, 1585, 1358, 2523, 348, 640, 1255, 772, 2568, 1882, 1872, 143, 1308, 865, 679]"
0.5847953216374269,4.2,16,"[2990, 640, 288, 2092, 2111, 1482, 1524, 437, 1405, 1224, 1484, 911, 679, 1384, 2889, 143, 563, 1917]"
1.0396361273554255,5.84,16,"[1384, 1358, 1572, 2092, 1224, 772, 2889, 988, 253, 771, 1467, 1554, 345, 316, 886, 143, 51, 1917, 1603, 1716, 348, 2523, 1255, 640, 865, 129, 2433, 2054, 1585, 2442, 2568, 679]"
0.5523066926575697,4.05,15,"[988, 2568, 2, 640, 2092, 288, 1845, 857, 3329, 1405, 679, 1384, 1224, 2889, 1917, 1484, 143]"
1.0721247563352825,5.9,17,"[1384, 1358, 1572, 2092, 1224, 772, 988, 253, 2889, 771, 1467, 1554, 345, 316, 886, 143, 152, 1917, 1603, 1716, 1484, 1726, 1259, 2671, 78, 640, 129, 1255, 2433, 865, 2054, 679, 2568]"
1.5269655620532814,6.96,21,"[679, 2889, 2, 857, 1482, 288, 1917, 3329, 253, 1554, 1259, 2412, 1876, 1384, 316, 1417, 84, 1484, 1620, 1358, 345, 677, 886, 2523, 865, 1603, 2568, 1585, 362, 1531, 553, 1282, 2993, 1000, 1288, 2858, 446, 602, 2102, 1224, 2671, 2796, 1472, 988, 640, 2433, 143]"
0.16244314489928513,2.17,10,"[1384, 143, 2889, 2433, 1440]"
1.299545159194282,6.51,17,"[679, 1384, 1722, 87, 2433, 2377, 239, 1501, 945, 2889, 34, 1220, 1224, 602, 1213, 2141, 2858, 2408, 1454, 247, 1531, 1876, 886, 1358, 553, 2102, 1189, 2523, 143, 1282, 865, 1000, 1235, 911, 1917, 1603, 681, 640, 129, 2092]"
0.3898635477582846,3.3,13,"[1716, 3309, 2509, 2889, 1476, 93, 2433, 1603, 143, 640, 679, 1384]"
1.1046133853151396,5.91,17,"[988, 2568, 2, 2461, 2092, 1482, 288, 857, 3329, 253, 345, 1224, 1603, 1876, 1554, 1917, 316, 1531, 553, 1282, 1000, 2433, 679, 1384, 2889, 2858, 1358, 886, 911, 143, 2102, 2523, 602, 348]"
0.649772579597141,4.4,16,"[1384, 3044, 1476, 2, 730, 2092, 239, 945, 1224, 2433, 1189, 679, 2889, 2858, 1484, 1454, 911, 143, 602, 1213]"
1.6244314489928524,7.23,20,"[988, 2568, 1603, 2, 1224, 1482, 2092, 602, 2148, 235, 3139, 640, 590, 1917, 517, 1467, 93, 2399, 771, 624, 2940, 1501, 1189, 1542, 2671, 51, 1259, 566, 1865, 886, 33, 1065, 1454, 2433, 2054, 1585, 78, 1235, 1384, 695, 58, 911, 347, 375, 143, 679, 2858, 1213, 2889, 1484]"
0.48732943469785583,3.83,14,"[1384, 2233, 2889, 34, 87, 2433, 398, 2054, 679, 1484, 602, 2858, 911, 1213, 143]"
1.5919428200129953,7.11,21,"[679, 2889, 1085, 1476, 1482, 143, 1605, 1917, 1647, 602, 911, 1259, 2148, 2054, 235, 1384, 1585, 3139, 1288, 517, 1467, 1603, 93, 2433, 886, 1484, 624, 316, 771, 1669, 2940, 2545, 2630, 1292, 398, 1510, 1986, 640, 1567, 1876, 2858, 2671, 1189, 1542, 2036, 23, 1303, 288, 1236]"
0.5198180636777128,3.83,16,"[3333, 1224, 2378, 1384, 679, 143, 2889, 2092, 1482, 1116, 640, 1236, 253, 1462, 1876, 2433]"
0.35737491877842764,3.28,13,"[679, 2756, 143, 2889, 640, 1922, 1384, 1224, 2433, 1603, 316]"
0.649772579597141,4.53,14,"[1384, 1572, 2092, 1554, 1224, 316, 988, 2889, 253, 345, 1716, 1603, 911, 602, 1550, 143, 1213, 2433, 679, 2568]"
0.649772579597141,3.59,23,"[3333, 1224, 641, 2092, 1166, 2716, 2824, 1084, 1384, 2379, 1145, 640, 2686, 129, 3390, 2433, 2889, 143, 2671, 3391]"
0.2599090318388564,2.88,12,"[1435, 1224, 640, 2433, 679, 1384, 2889, 143]"
0.4223521767381415,3.52,13,"[679, 1224, 1417, 326, 1917, 2889, 84, 1484, 1620, 640, 2433, 1384, 143]"
1.364522417153996,6.64,17,"[1702, 1224, 33, 2433, 143, 2076, 1417, 1384, 677, 2889, 1917, 640, 713, 84, 1620, 1876, 1554, 221, 1301, 362, 865, 886, 1189, 334, 686, 1484, 772, 2092, 2102, 2365, 78, 375, 1235, 1501, 1358, 242, 2568, 553, 679, 2858, 1585, 1603]"
1.267056530214425,6.02,24,"[3333, 2789, 2433, 679, 1166, 143, 2054, 1917, 2148, 2092, 1605, 602, 1384, 235, 2889, 1417, 1259, 1484, 2377, 3047, 3413, 3139, 93, 251, 3236, 724, 886, 2940, 504, 333, 1567, 1441, 442, 911, 640, 1603, 1224, 78, 1876]"
0.5198180636777128,3.95,13,"[679, 253, 2889, 530, 1917, 84, 1484, 1620, 1384, 1719, 817, 640, 143, 2433, 1725, 1224]"
1.2020792722547107,4.6,36,"[1384, 1166, 2820, 143, 3146, 577, 1985, 1089, 2671, 2889, 3250, 1567, 1189, 1145, 2092, 3490, 2686, 3001, 2433, 2709, 3348, 3330, 3442, 2735, 3465, 911, 3479, 1084, 679, 3390, 3391, 1780, 3399, 1484, 3047, 624, 2940]"
0.7472384665367122,4.18,22,"[1384, 2794, 1166, 3001, 1224, 1153, 1084, 2716, 2858, 1340, 3390, 2092, 1454, 1533, 679, 1719, 143, 1725, 2889, 1213, 1603, 3399, 1235]"
0.48732943469785583,3.68,16,"[1384, 2736, 80, 484, 2671, 398, 2889, 143, 2433, 1876, 911, 886, 640, 679, 2092]"
0.8447043534762833,4.57,23,"[1384, 2794, 1166, 1224, 3001, 3208, 1084, 2716, 2092, 3390, 679, 3399, 3277, 2433, 2889, 143, 865, 1876, 1189, 1417, 84, 362, 398, 886, 911, 1301]"
0.7472384665367122,4.79,15,"[679, 2889, 2833, 1917, 1384, 143, 221, 686, 2433, 420, 640, 865, 1876, 1189, 1224, 1417, 84, 2092, 362, 398, 886, 911, 1301]"
1.3320337881741389,6.57,18,"[679, 2889, 857, 1482, 2, 288, 1917, 3329, 253, 1554, 1259, 2412, 1384, 1876, 316, 607, 84, 1620, 1484, 345, 1358, 677, 886, 2523, 865, 1603, 2568, 362, 1585, 640, 2433, 1224, 553, 2092, 398, 78, 2541, 242, 2102, 347, 1501]"
0.649772579597141,3.72,22,"[1384, 2794, 1166, 3001, 1224, 1153, 1084, 3228, 3390, 2630, 2092, 1235, 1876, 988, 143, 679, 2889, 3047, 20, 375]"
1.8193632228719947,7.48,28,"[3333, 1224, 1384, 1482, 78, 1462, 895, 3456, 2433, 2, 1155, 640, 771, 2054, 711, 517, 1542, 1288, 143, 3312, 911, 33, 1441, 3365, 1189, 679, 3496, 242, 1065, 2858, 3413, 251, 577, 2092, 2806, 2989, 1454, 1585, 51, 1719, 1467, 1084, 2377, 316, 1213, 1725, 1603, 2630, 2889, 1235, 1876, 988, 3047, 624, 2940, 375]"
0.2923976608187133,2.94,12,"[679, 2889, 345, 2148, 143, 1384, 677, 2523, 1484]"
0.8447043534762833,3.95,26,"[1384, 2794, 1600, 3001, 1153, 1224, 1396, 3228, 3390, 711, 2092, 2671, 3452, 3442, 3348, 1288, 3391, 143, 1780, 2433, 3479, 2630, 1235, 375, 3047, 2889]"
0.45484080571799845,2.82,21,"[1384, 2794, 1166, 3127, 2973, 1084, 1153, 2092, 2716, 3399, 2889, 679, 143, 3390]"
