,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30464,9589,15313,68084,69255,66151,56571,47920,63194,59342,51662,76463,67243,62851,44127,27980,12656,64934,67144,21848,35878,68964,17162,37833,60607,39393,64352,11420,81259,47986,70580,47852,71929,65970,9126,85626,21948,76346,79138,43720,9586,45860,40790,55651,53571,63639,38146,38134,76981,64300,8065,1445,21076,12879,28106,9749,9951,13583,26272,15835,6326,42678,24227,17402,5074,5768,17632,38414,27995,21247,27698,17657,15261,14327,3881,29121,16893,8340,1089,12300,10682,10466,7816,13561,28411,17834,8391,25326,5732,31530,16068,22422,13607,40009,32529,1988,22477,22284,2875,41307
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55845,37313,60523,63230,10618,34440,35189,32983,14871,33338,14875,17750,62546,30910,41523,59614,16444,11498,44214,17076,39177,54074,15559,15881,46366,18383,47193,29346,22047,14804,51418,2789,47317,13243,17990,2059,14020,19322,57045,59815,49611,29253,24451,10454,55423,28841,59354,1242,27853,36310,31002,41549,76000,485,80748,18949,53506,65341,26796,38663,38322,64403,62165,43329,15145,31148,33405,43381,31397,1221,15926,10283,44602,34522,38771,31500,29728,29648,902,19518,59674,50085,36495,51973,55249,41651,23137,11336,24273,54105,9973,1545,68373,54903,16856,14382,51199,26308,38933,34136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25125,603,59371,36970,21740,47138,64873,48858,47487,46438,15609,42585,27330,64683,52145,56327,5950,27846,48200,68168,36183,29289,22508,46723,49345,70660,47558,46020,65536,40912,44823,20333,38639,15831,58028,64923,83669,25915,59541,48532,62355,33331,52069,68169,39755,76410,59983,52284,24572,6504,26957,33810,41027,40199,37432,24117,79616,49572,50529,21158,22000,43979,39619,2745,57146,40553,18854,33731,50056,48686,32365,18017,476,10095,57067,20836,18287,61798,62115,51516,54038,13003,23983,21528,47637,13166,16324,34674,63196,23061,26151,39689,34622,28233,44658,56402,70150,40168,41739,62350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31024,57525,58111,56080,38926,6383,46188,38867,32976,49047,56155,33647,1887,749,41168,72422,49234,50117,45815,62087,61161,33560,61142,40297,37921,56260,39603,45933,72979,38052,42267,49661,54756,40303,53979,66332,61280,56840,53893,48283,46480,63818,39870,14663,63277,31616,65602,59831,28529,47153,18694,46844,67726,34132,51523,13496,65841,54750,45617,42159,73991,80453,34793,60598,73374,75680,48081,73014,55038,60973,53842,439,58086,50481,61720,50454,65315,2031,50302,42125,50018,39560,25678,169,37786,22164,41667,34002,67891,54784,62058,52136,59245,41997,41867,61420,65478,58801,52550,1151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40872,31688,68827,47328,62942,53758,68396,63216,40523,3552,67230,64917,59456,65090,28644,48351,50370,56212,71281,25763,44434,44489,40832,57239,56246,15229,56068,51253,54270,69089,57147,21120,65175,76996,59651,75483,72932,57645,43773,21757,56309,36392,38841,61262,71274,51904,44742,48215,46317,29597,64167,45764,56403,39772,78586,67877,40243,32894,52100,46790,62592,30859,50992,76085,59489,56337,50373,36967,57663,62754,56250,31539,38652,76809,68258,66561,57044,41595,32240,24000,24580,34220,38695,34433,60831,26736,57928,36303,38509,49846,68670,556,56407,49427,51603,40077,64638,5635,70282,76752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61625,21026,63193,39480,47590,50536,60037,76137,46513,73982,78598,77473,64755,50218,65832,59115,66692,1490,36588,55041,31534,53062,60283,42668,66694,48499,61100,74320,61906,11315,40785,39569,65258,48619,67824,2351,50588,56029,49729,64217,1960,54395,58471,27004,20252,32806,54977,41590,64514,40566,35098,55613,66330,32897,36894,32533,50153,47653,71323,50000,36381,51300,52923,72517,69942,67168,61954,58545,33140,37198,8366,70716,78927,35935,32505,10390,47345,51952,29694,66277,64625,56664,61711,40063,64559,43248,65237,65344,76434,13055,69625,28008,57672,55543,45988,35804,59814,59963,67852,32253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57771,58557,43369,29321,65925,55210,21508,11044,66909,33016,57309,65547,59369,62214,24636,33221,47470,55744,21011,45739,34738,77403,63547,71164,73012,69116,40269,36079,58405,66923,35829,3555,57255,66318,47387,30434,65637,76198,33093,12345,53647,49441,84952,74655,60685,57263,37048,18390,66794,60173,51695,6435,62347,66706,71904,72791,36430,49256,83951,68705,72524,45433,56860,50621,29982,38283,70755,77481,72599,67720,62335,45420,47993,59180,25111,33426,25965,50242,67371,69778,73145,48695,48416,25695,55832,51829,77068,64001,43032,30626,59149,64433,9991,51789,63370,64711,59595,42647,40895,34807
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68732,40244,56208,70339,53465,56996,34528,14443,30863,2090,21096,17899,74747,67325,37031,36788,74680,65992,52608,72655,18239,31594,27358,549,45665,36186,60483,47050,46531,63459,75692,64394,67041,50522,61549,16493,25048,1862,59321,60685,70520,63771,31331,46445,12219,24253,50391,62502,47255,55149,55837,54914,65208,64563,47908,53206,49318,56060,61855,68266,65631,63692,74445,51391,73450,60584,79477,70345,41519,32548,53206,63207,66258,64290,32582,72909,69484,62917,63991,64901,65375,57872,67366,71808,70283,22500,8019,2561,78019,74208,74492,12644,68335,76409,68156,3300,50635,25298,48819,56264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61481,14077,65568,78854,39540,36078,57487,65867,44201,60763,14462,62584,42665,54868,64155,48738,64352,68190,68848,51634,54883,37745,60797,20601,38079,14052,64941,72966,77734,55046,26840,54124,60489,2460,62878,55294,61332,46981,68338,65989,70948,73123,56339,73440,54181,77552,60056,37280,74617,48405,51019,32513,69009,71558,57525,75465,37012,76701,75688,6129,60706,29391,62264,76861,74717,64577,64089,61972,48215,61797,71121,50465,52773,64569,69182,46927,80983,70716,35574,43316,73361,67766,55404,78452,84112,34406,66110,78964,61543,38420,36165,85974,78018,35217,43786,57352,76343,66377,59198,37385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69895,75793,62425,61792,42152,58862,78373,33820,54789,37421,65252,66531,35393,7787,77660,21850,69650,45518,44858,60827,50579,63423,73756,68825,66327,75572,12784,75715,74119,63588,68036,5307,61902,59741,47274,9643,34348,68577,61051,49041,70165,24527,20689,28750,23294,72482,13432,26224,68968,125,30327,28480,70774,49952,13699,58023,34392,41785,53153,48913,79246,58532,37099,37356,52807,36766,69659,22391,35876,43422,17312,13284,62826,59591,52153,45484,49363,52230,77767,74436,70620,66737,65478,67414,66355,51609,46982,33971,37166,45943,64033,35708,75327,74953,76817,32600,65570,62041,28997,42954
