n_nodes,influence,communities,nodes
0.9962049335863379,21.29,35,"[666, 59, 575, 1714, 230, 832, 2595, 390, 454, 734, 330, 459, 1230, 2008, 750, 176, 238, 880, 1589, 1754, 220]"
1.1385199240986716,22.34,39,"[1328, 454, 1364, 2480, 1755, 2008, 771, 390, 266, 666, 1714, 238, 1182, 880, 541, 176, 1589, 330, 459, 1354, 1869, 852, 1754, 734]"
0.9013282732447818,19.32,35,"[390, 238, 537, 750, 1911, 266, 2614, 1589, 1714, 454, 2008, 666, 459, 845, 1230, 176, 1754, 734, 880]"
1.6129032258064515,27.65,44,"[1328, 220, 176, 1182, 1714, 1755, 245, 615, 852, 1656, 1589, 1754, 771, 390, 454, 6, 2595, 330, 880, 266, 352, 666, 2203, 31, 459, 1869, 56, 238, 832, 734, 1354, 1230, 2008, 750]"
0.23719165085389005,7.6,19,"[666, 459, 176, 454, 238]"
1.1859582542694498,22.94,40,"[1328, 2213, 454, 245, 1755, 615, 2008, 815, 537, 1656, 330, 1354, 459, 832, 390, 238, 666, 880, 2595, 1869, 1044, 1589, 1230, 176, 734]"
0.3320683111954459,10.09,22,"[666, 474, 390, 454, 238, 880, 176]"
1.1385199240986716,22.86,38,"[666, 454, 1656, 734, 771, 2097, 531, 1254, 390, 1755, 615, 266, 166, 537, 2595, 176, 238, 59, 1589, 330, 459, 880, 1354, 1230]"
1.2808349146110056,24.46,40,"[1328, 176, 474, 59, 220, 166, 2595, 1714, 1254, 454, 2097, 1754, 750, 1226, 2046, 1044, 832, 390, 734, 880, 1354, 459, 238, 1589, 2008, 666, 1755]"
1.6129032258064515,27.25,45,"[1328, 1581, 166, 832, 390, 459, 176, 1755, 238, 666, 2245, 1254, 59, 734, 235, 1161, 454, 1754, 220, 1392, 967, 1714, 1869, 880, 266, 56, 1354, 2008, 2595, 771, 1226, 330, 1230, 1589]"
1.0436432637571158,21.63,37,"[1328, 176, 59, 474, 220, 2595, 1463, 986, 1714, 537, 1754, 734, 454, 390, 832, 459, 880, 1589, 666, 238, 330, 1230]"
1.4231499051233396,23.22,46,"[1328, 1656, 2401, 2406, 176, 1869, 1362, 1755, 1620, 2411, 832, 1354, 2290, 390, 6, 1589, 1044, 2595, 771, 454, 266, 330, 459, 880, 666, 2008, 1230, 2203, 238, 256]"
1.8026565464895636,29.5,46,"[1328, 1581, 2245, 454, 1755, 832, 2585, 1254, 459, 238, 880, 390, 1589, 666, 615, 1714, 6, 537, 2292, 266, 734, 1044, 370, 166, 815, 1437, 2038, 2086, 59, 1161, 2203, 1754, 2595, 176, 1392, 1354, 1230, 2008]"
1.2333965844402277,23.87,40,"[1328, 220, 832, 1581, 537, 815, 355, 1755, 459, 734, 238, 176, 1656, 1589, 666, 2008, 390, 2595, 2245, 454, 59, 330, 1354, 1230, 880, 1754]"
0.9013282732447818,19.35,34,"[390, 454, 750, 238, 56, 474, 220, 832, 1589, 2163, 1714, 1354, 666, 1365, 459, 176, 880, 1230, 1755]"
1.1859582542694498,23.27,38,"[390, 454, 2094, 238, 56, 832, 2008, 734, 1589, 537, 927, 2097, 1714, 666, 59, 2595, 1354, 2203, 771, 176, 459, 266, 169, 1230, 880]"
1.3282732447817838,24.71,42,"[1328, 1581, 1869, 454, 1755, 927, 2343, 832, 459, 238, 880, 390, 1589, 666, 59, 2097, 734, 750, 771, 220, 537, 2595, 1354, 330, 1230, 2008, 1754, 1656]"
1.5180265654648957,27.28,41,"[666, 245, 1714, 1869, 59, 615, 1755, 537, 734, 176, 390, 750, 454, 2345, 266, 238, 1226, 2203, 2097, 880, 1437, 832, 459, 2595, 173, 1589, 56, 1754, 967, 1354, 2008, 1656]"
1.3757115749525617,25.36,41,"[1328, 537, 2097, 454, 1755, 2270, 832, 2103, 771, 390, 59, 266, 666, 1067, 1714, 1589, 2595, 1354, 176, 238, 459, 880, 56, 967, 330, 1230, 2008, 1754, 734]"
1.2808349146110056,23.9,41,"[1328, 537, 2097, 2270, 1755, 454, 2103, 771, 266, 832, 1067, 59, 390, 1589, 666, 2595, 56, 967, 1714, 1469, 1230, 2008, 1354, 176, 459, 238, 880]"
0.9962049335863379,20.68,36,"[1328, 537, 2097, 454, 220, 832, 2595, 390, 330, 459, 59, 1230, 238, 666, 176, 880, 1714, 1589, 2008, 1754, 2141]"
1.2333965844402277,23.21,41,"[1328, 1581, 454, 2245, 2331, 330, 537, 793, 666, 832, 2595, 390, 967, 1754, 459, 1869, 880, 1230, 176, 238, 734, 1714, 2008, 56, 59, 1755]"
0.28462998102466797,8.71,21,"[666, 176, 880, 459, 390, 238]"
2.1347248576850095,32.02,49,"[1328, 2160, 1581, 2150, 2245, 454, 1755, 2595, 734, 238, 435, 2314, 880, 2203, 459, 2086, 1444, 1230, 176, 750, 2163, 2290, 2270, 220, 1589, 390, 370, 6, 771, 615, 1044, 302, 266, 666, 2008, 1714, 59, 832, 967, 1354, 330, 1226, 1879, 1754, 492]"
0.6166982922201139,14.91,29,"[666, 1755, 1168, 59, 1254, 832, 390, 454, 459, 238, 176, 880, 1589]"
0.1423149905123342,4.18,14,"[666, 330, 238]"
1.0436432637571158,19.42,41,"[1328, 1581, 2291, 454, 880, 2245, 1230, 666, 238, 176, 459, 2595, 1754, 832, 771, 390, 266, 1354, 2203, 1869, 1714, 930]"
1.4705882352941178,23.52,47,"[1328, 1581, 2245, 2331, 454, 2270, 2595, 238, 734, 1230, 459, 176, 880, 1843, 352, 1543, 666, 771, 390, 1869, 957, 1928, 2203, 2150, 832, 220, 266, 1354, 1714, 1755, 2008]"
0.5692599620493359,14.59,28,"[1437, 176, 1230, 1755, 832, 454, 459, 59, 238, 666, 880, 1589]"
