n_nodes,influence,communities,nodes
0.21598272138228936,1.14,2,"[293, 328]"
0.9719222462203025,2.92,10,"[293, 328, 1025, 799, 688, 229, 35, 618, 494]"
1.0799136069114472,3.19,11,"[318, 667, 578, 92, 799, 35, 1025, 293, 229, 618]"
0.21598272138228936,1.14,2,"[328, 293]"
0.5399568034557238,1.96,5,"[318, 799, 293, 229, 92]"
1.187904967602592,3.26,13,"[494, 948, 799, 1025, 334, 35, 293, 229, 136, 618, 531]"
0.9719222462203025,2.72,11,"[660, 799, 92, 293, 229, 35, 136, 618, 454]"
0.10799136069114468,0.56,1,[328]
1.8358531317494602,4.68,18,"[494, 516, 799, 851, 667, 35, 354, 92, 948, 315, 229, 454, 679, 618, 293, 136, 56]"
0.6479481641468683,2.16,7,"[851, 328, 799, 618, 508, 334]"
0.6479481641468683,1.97,8,"[514, 650, 799, 618, 293, 229]"
1.8358531317494602,4.79,17,"[494, 427, 334, 740, 851, 667, 354, 578, 35, 454, 92, 315, 679, 136, 293, 229, 618]"
1.0799136069114472,3.06,12,"[494, 669, 799, 35, 92, 1025, 578, 293, 229, 618]"
0.3239740820734345,1.28,4,"[201, 799, 293]"
0.43196544276457916,1.75,4,"[293, 328, 334, 240]"
1.943844492440605,4.93,18,"[851, 318, 799, 508, 422, 948, 354, 35, 667, 578, 293, 229, 7, 334, 679, 136, 618, 92]"
0.755939524838013,2.26,9,"[92, 287, 799, 34, 136, 293, 618]"
1.4038876889848815,3.69,15,"[494, 667, 799, 555, 334, 1025, 293, 454, 902, 948, 229, 136, 618]"
1.0799136069114472,3.24,10,"[318, 334, 799, 360, 35, 1025, 92, 618, 293, 229]"
0.43196544276457916,1.66,5,"[293, 328, 229, 136]"
0.8639308855291576,2.67,9,"[318, 35, 799, 229, 293, 1, 851, 92]"
2.4838012958963285,5.99,19,"[240, 334, 799, 688, 1025, 315, 740, 851, 318, 494, 177, 454, 56, 426, 661, 578, 679, 136, 948, 35, 293, 618, 229]"
