n_nodes,influence,communities,nodes
0.07390983000739082,3.45,4,[895]
1.4042867701404287,10.95,20,"[1110, 51, 972, 633, 632, 1033, 149, 477, 26, 1458, 884, 528, 106, 1391, 704, 204, 1350, 295, 438]"
1.1825572801182556,10.56,18,"[1451, 526, 51, 904, 149, 1314, 404, 983, 295, 310, 26, 1015, 611, 1110, 1444, 106]"
0.6651884700665187,9.01,12,"[163, 972, 51, 295, 1110, 633, 911, 704, 106]"
1.1086474501108647,10.47,17,"[163, 911, 1110, 633, 26, 503, 1444, 177, 477, 1007, 106, 45, 295, 401, 704]"
0.5173688100517366,8.13,11,"[163, 119, 4, 444, 310, 920, 611]"
1.0347376201034737,10.56,14,"[163, 120, 633, 444, 904, 417, 45, 263, 704, 295, 1110, 951, 611, 51]"
0.8130081300813006,8.74,16,"[163, 972, 1110, 477, 367, 295, 983, 1350, 26, 526, 704]"
1.4042867701404287,10.17,22,"[163, 120, 633, 920, 1207, 526, 848, 1459, 471, 26, 499, 1444, 1323, 1350, 202, 295, 1048, 811, 438]"
1.3303769401330376,8.85,22,"[163, 506, 444, 359, 544, 1042, 26, 920, 1326, 875, 983, 370, 1459, 204, 1444, 1084, 811, 1363]"
1.3303769401330376,11.48,16,"[163, 911, 444, 1110, 920, 979, 149, 106, 633, 401, 26, 45, 295, 983, 1444, 310, 704, 1372]"
1.7738359201773837,11.58,24,"[163, 911, 444, 983, 1236, 1110, 1232, 1350, 509, 26, 611, 1444, 704, 295, 526, 1027, 106, 419, 1210, 811, 877, 499, 438, 1048]"
0.73909830007391,8.03,15,"[163, 972, 1110, 477, 367, 295, 983, 1350, 26, 511]"
1.0347376201034737,10.41,15,"[362, 911, 1110, 444, 920, 106, 401, 984, 149, 704, 45, 611, 310, 26]"
1.1086474501108647,10.93,15,"[163, 911, 444, 983, 1236, 1110, 895, 45, 611, 310, 26, 704, 401, 295, 106]"
1.5521064301552105,11.89,21,"[362, 911, 1110, 444, 518, 106, 401, 984, 149, 310, 704, 45, 1450, 26, 611, 1048, 956, 1210, 1444, 811, 295]"
0.9608277900960827,10.1,15,"[163, 972, 51, 633, 1110, 401, 295, 26, 588, 704, 1444, 106, 526]"
1.4781966001478195,11.97,16,"[163, 972, 51, 911, 1110, 633, 295, 1444, 361, 401, 1286, 45, 481, 26, 310, 106, 294, 1273, 169, 611]"
1.4781966001478195,11.25,21,"[163, 911, 444, 207, 1016, 377, 26, 1210, 1110, 509, 106, 1330, 907, 438, 704, 1444, 295, 633, 45, 1048]"
0.2956393200295637,6.23,9,"[163, 949, 704, 26]"
1.6999260901699924,10.94,24,"[163, 972, 1110, 974, 199, 983, 367, 26, 884, 1027, 295, 1330, 611, 499, 1210, 526, 1350, 1048, 465, 438, 704, 811, 1444]"
0.9608277900960827,10.14,14,"[163, 119, 444, 1110, 310, 920, 942, 45, 1444, 149, 611, 26, 290]"
1.4781966001478195,10.29,23,"[163, 972, 1110, 1034, 199, 367, 983, 704, 26, 295, 1367, 1048, 1350, 509, 1444, 1210, 106, 1330, 499, 438]"
2.1433850702143387,12.91,25,"[163, 972, 1110, 51, 633, 295, 983, 875, 1215, 668, 704, 26, 444, 361, 939, 119, 1387, 1210, 64, 526, 184, 1048, 438, 1027, 811, 1323, 499, 106, 1444]"
1.5521064301552105,10.87,23,"[163, 972, 367, 974, 983, 199, 482, 509, 1027, 26, 1330, 1350, 1210, 704, 295, 1444, 611, 106, 811, 526, 438]"
2.1433850702143387,13.92,21,"[163, 972, 1110, 295, 633, 26, 983, 875, 704, 1215, 1350, 938, 444, 951, 119, 781, 526, 177, 106, 149, 811, 1048, 1444, 294, 41, 611, 310, 439, 438]"
0.9608277900960827,9.72,17,"[163, 911, 444, 437, 1459, 1110, 704, 526, 983, 106, 1444, 26, 295]"
1.6260162601626016,10.81,24,"[163, 972, 1110, 444, 1444, 420, 983, 1034, 1330, 1027, 532, 26, 509, 199, 811, 1391, 295, 106, 611, 1210, 1350, 704]"
1.5521064301552105,11.08,22,"[163, 526, 1034, 367, 1110, 974, 199, 983, 26, 1350, 444, 946, 422, 1391, 1210, 295, 106, 1444, 611, 811, 704]"
2.2912047302291203,14.33,22,"[163, 911, 444, 501, 1110, 983, 766, 767, 1223, 114, 704, 781, 526, 149, 1048, 611, 361, 951, 26, 1387, 1444, 438, 933, 439, 310, 294, 295, 41, 426, 177, 106]"
1.8477457501847745,13.08,20,"[163, 972, 1110, 1381, 367, 295, 983, 177, 781, 951, 933, 310, 526, 439, 1048, 41, 704, 119, 1444, 611, 294, 106, 45, 149, 438]"
2.3651145602365116,14.69,21,"[163, 119, 920, 444, 310, 766, 633, 361, 1255, 1110, 983, 1362, 45, 426, 1377, 933, 611, 37, 781, 295, 26, 951, 526, 106, 149, 1048, 1444, 294, 177, 811, 438, 704]"
