n_nodes,influence,communities,nodes
0.20618556701030943,4.12,2,[260]
0.41237113402061887,6.91,4,"[175, 260]"
1.2371134020618557,19.49,8,"[175, 162, 260, 97, 356, 15]"
2.268041237113402,26.41,12,"[175, 60, 292, 49, 448, 97, 162, 356, 435, 260, 15]"
2.268041237113402,27.04,11,"[175, 60, 144, 278, 448, 97, 49, 162, 356, 260, 15]"
0.41237113402061887,6.91,4,"[97, 260]"
2.4742268041237114,27.56,12,"[175, 60, 435, 443, 356, 278, 15, 448, 230, 97, 162, 260]"
2.061855670103093,25.03,12,"[175, 60, 448, 435, 97, 88, 162, 356, 260, 15]"
0.6185567010309279,10.68,6,"[162, 260, 97]"
1.4432989690721651,21.17,10,"[175, 448, 97, 162, 356, 260, 15]"
0.6185567010309279,11.21,5,"[356, 105, 260]"
1.8556701030927836,21.91,12,"[436, 97, 260, 431, 60, 448, 162, 15, 356]"
1.6494845360824741,23.41,10,"[175, 60, 448, 162, 97, 356, 260, 15]"
0.41237113402061887,6.91,4,"[260, 97]"
2.268041237113402,25.37,13,"[175, 60, 275, 431, 15, 448, 97, 162, 356, 260, 435]"
1.0309278350515465,17.7,8,"[356, 15, 260, 162, 97]"
1.2371134020618557,19.44,9,"[175, 97, 356, 49, 260, 15]"
0.41237113402061887,8.1,3,"[356, 260]"
1.6494845360824741,22.14,11,"[356, 60, 448, 260, 15, 423, 97, 162]"
2.4742268041237114,26.39,13,"[356, 49, 260, 431, 278, 230, 439, 448, 97, 162, 175, 15]"
1.8556701030927836,24.45,11,"[175, 60, 486, 448, 97, 162, 260, 356, 15]"
2.061855670103093,25.79,11,"[175, 60, 280, 49, 448, 97, 260, 162, 356, 15]"
1.4432989690721651,21.17,10,"[356, 175, 448, 260, 162, 97, 15]"
0.8247422680412371,14.73,7,"[260, 356, 97, 162]"
