n_nodes,influence,communities,nodes
1.0989010989010992,2.76,7,"[38, 79, 456, 376, 152]"
0.43956043956044,1.28,3,"[376, 152]"
1.3186813186813189,3.23,8,"[38, 376, 324, 456, 152, 285]"
2.417582417582418,5.16,14,"[38, 12, 179, 376, 62, 54, 224, 152, 285, 456, 81]"
1.0989010989010992,2.76,7,"[38, 456, 79, 376, 152]"
0.2197802197802199,0.69,1,[152]
1.7582417582417587,4.12,9,"[180, 376, 33, 54, 342, 152, 285, 161]"
1.7582417582417587,3.98,11,"[38, 79, 456, 376, 152, 62, 54, 285]"
2.417582417582418,5.34,12,"[54, 414, 33, 342, 365, 285, 12, 161, 456, 152, 376]"
0.8791208791208793,2.28,6,"[456, 285, 376, 152]"
2.197802197802198,4.93,11,"[456, 54, 62, 152, 33, 376, 342, 285, 127, 161]"
1.9780219780219783,4.54,10,"[180, 376, 12, 33, 60, 342, 285, 161, 152]"
1.5384615384615388,3.66,8,"[62, 33, 376, 152, 161, 342, 285]"
1.5384615384615388,3.62,9,"[12, 33, 62, 342, 376, 285, 152]"
2.417582417582418,5.16,14,"[38, 324, 456, 376, 54, 313, 224, 152, 285, 81, 12]"
1.7582417582417587,4.04,10,"[342, 62, 33, 376, 285, 54, 456, 152]"
1.9780219780219783,4.41,12,"[456, 376, 33, 12, 62, 54, 81, 152, 285]"
1.3186813186813189,3.25,7,"[285, 152, 324, 148, 342, 376]"
1.0989010989010992,2.76,7,"[38, 79, 376, 456, 152]"
1.7582417582417587,4.13,8,"[399, 33, 376, 152, 54, 342, 285, 161]"
0.8791208791208793,2.32,4,"[456, 161, 152, 376]"
2.197802197802198,4.95,10,"[342, 148, 33, 376, 285, 62, 161, 152, 456, 12]"
1.0989010989010992,2.78,6,"[342, 38, 376, 152, 456]"
2.197802197802198,4.83,13,"[456, 376, 33, 81, 62, 12, 127, 54, 152, 285]"
2.197802197802198,4.88,12,"[180, 376, 172, 111, 33, 152, 12, 285, 54, 161]"
1.0989010989010992,2.76,7,"[38, 376, 285, 456, 152]"
2.417582417582418,5.33,13,"[79, 54, 180, 33, 285, 376, 479, 342, 161, 152, 12]"
1.9780219780219783,4.52,11,"[456, 54, 62, 342, 152, 12, 33, 376, 161]"
1.5384615384615388,3.5,10,"[38, 324, 54, 456, 376, 104, 152]"
0.6593406593406597,1.81,4,"[456, 376, 152]"
