n_nodes,influence,communities,nodes
0.7399577167019027,3.37,13,"[697, 879, 688, 704, 1058, 1497, 447, 166, 675, 1603, 136, 1420, 1338, 2064]"
1.744186046511628,4.95,27,"[697, 1318, 899, 704, 64, 1603, 1497, 212, 11, 2023, 1362, 209, 1346, 995, 856, 874, 1153, 447, 688, 1539, 1285, 1798, 1288, 140, 1680, 1802, 738, 2064, 667, 1312, 1948, 1055, 298]"
1.3742071881606763,4.55,21,"[697, 11, 704, 899, 318, 688, 64, 447, 995, 1497, 1603, 874, 1346, 856, 298, 1982, 1153, 1539, 1802, 912, 1420, 205, 2064, 1745, 1362, 667]"
1.4799154334038056,4.66,24,"[697, 11, 704, 899, 688, 318, 1497, 447, 64, 1346, 2110, 995, 856, 1318, 1288, 1802, 1420, 874, 209, 1603, 1798, 738, 152, 136, 1153, 1539, 2064, 1362]"
1.109936575052854,3.86,20,"[1354, 704, 470, 688, 692, 1714, 1346, 64, 308, 1902, 856, 1241, 839, 1153, 1603, 1798, 1802, 874, 2064, 447, 1497]"
0.4756871035940806,2.56,11,"[1679, 1603, 872, 447, 704, 1346, 688, 1497, 692]"
1.5327695560253698,4.69,24,"[697, 1890, 1603, 899, 64, 212, 1497, 11, 704, 2023, 58, 995, 874, 1362, 1346, 856, 1153, 447, 1539, 1285, 1798, 688, 1288, 1802, 140, 1680, 2064, 738, 667]"
1.1627906976744184,4.26,18,"[697, 692, 1745, 168, 839, 872, 874, 420, 1497, 209, 704, 1346, 1420, 1603, 1976, 1362, 856, 1153, 1539, 1802, 2064, 447]"
1.215644820295983,4.27,20,"[697, 692, 1745, 168, 839, 872, 874, 420, 1497, 209, 1976, 704, 1346, 1420, 1362, 1603, 856, 259, 1153, 1539, 1802, 447, 2064]"
0.10570824524312883,1.09,3,"[697, 654]"
1.3742071881606763,3.99,24,"[697, 862, 2089, 704, 1459, 2101, 2014, 240, 1797, 316, 688, 427, 856, 1346, 1539, 1603, 1071, 1886, 55, 1345, 1420, 2064, 1802, 865, 1594, 447]"
