n_nodes,influence,time,nodes
1.0,2072.24,6,[1892]
3.0,2147.32,7,"[143, 859, 2719]"
6.0,2328.96,7,"[2624, 97, 1813, 1360, 1043, 123]"
44.0,2515.5,7,"[1892, 2124, 2382, 871, 1489, 213, 2777, 157, 1143, 2080, 1826, 1915, 2984, 1839, 1204, 1973, 2870, 2869, 308, 821, 2106, 59, 1467, 1600, 3011, 2629, 2254, 2987, 1365, 85, 2645, 1877, 1242, 1117, 2911, 225, 98, 1387, 211, 1650, 1396, 1399, 504, 1017]"
46.0,2521.42,7,"[2048, 1926, 2313, 871, 1489, 213, 2777, 157, 1143, 2080, 1826, 1915, 2984, 1839, 1204, 1973, 2870, 2869, 308, 821, 2106, 59, 1467, 1600, 3011, 2629, 2254, 2987, 1365, 85, 2645, 1877, 1242, 1117, 2911, 225, 98, 1387, 2800, 1650, 1396, 1399, 504, 1017, 506, 2811]"
5.0,2286.62,7,"[2624, 97, 1907, 1718, 159]"
8.0,2417.94,7,"[2970, 2387, 1907, 2244, 2361, 734, 117, 1459]"
12.0,2447.04,7,"[2970, 1304, 141, 2532, 157, 143, 2959, 2270, 1979, 259, 154, 1379]"
10.0,2429.92,7,"[97, 898, 2809, 2885, 1304, 1326, 2158, 276, 23, 1301]"
15.0,2505.62,7,"[1921, 242, 1515, 176, 2885, 2849, 260, 1544, 2959, 2883, 2904, 2469, 1452, 173, 1347]"
18.0,2514.14,7,"[2970, 176, 242, 1544, 1984, 1584, 2437, 173, 307, 2849, 117, 2959, 1328, 1459, 1703, 2827, 42, 2212]"
13.0,2503.8,7,"[2970, 2636, 176, 242, 1667, 1984, 1584, 864, 2849, 260, 2469, 2959, 1328]"
16.0,2509.34,7,"[2970, 242, 117, 1328, 180, 1984, 2469, 2883, 1311, 1304, 1462, 1326, 887, 1347, 2885, 2467]"
24.0,2514.88,7,"[2970, 117, 242, 1984, 2924, 1328, 2849, 1667, 2469, 260, 1544, 2959, 2336, 426, 2378, 173, 467, 2093, 2883, 1586, 188, 1397, 1197, 1347]"
