n_nodes,influence,time,nodes
1.0,79.22,1,[187]
5.0,193.38,5,"[163, 260, 109, 281, 453]"
7.0,218.74,5,"[435, 260, 213, 10, 328, 4, 163]"
11.0,234.26,6,"[58, 208, 262, 171, 509, 79, 160, 331, 99, 349, 370]"
1.0,76.2,2,[273]
14.0,248.96,6,"[191, 36, 260, 397, 304, 398, 99, 249, 163, 96, 296, 42, 420, 45]"
14.0,240.2,7,"[163, 260, 109, 36, 397, 304, 492, 99, 249, 296, 42, 420, 45, 96]"
25.0,279.68,7,"[155, 260, 109, 36, 31, 65, 318, 397, 398, 394, 25, 486, 99, 492, 45, 294, 42, 296, 348, 350, 236, 108, 363, 322, 420]"
2.0,166.12,4,"[163, 260]"
16.0,254.18,6,"[58, 388, 10, 200, 88, 51, 268, 163, 273, 285, 479, 139, 28, 42, 296, 408]"
10.0,213.52,7,"[237, 285, 260, 507, 102, 344, 171, 423, 21, 390]"
8.0,210.98,6,"[191, 36, 260, 397, 304, 398, 481, 163]"
9.0,197.5,7,"[345, 1, 381, 236, 478, 508, 163, 322, 420]"
13.0,242.76,6,"[345, 1, 381, 88, 200, 51, 163, 268, 303, 363, 479, 290, 28]"
21.0,268.36,6,"[191, 478, 109, 31, 36, 279, 318, 201, 289, 397, 88, 65, 45, 398, 25, 17, 335, 479, 236, 108, 363]"
6.0,194.92,6,"[345, 512, 328, 260, 418, 163]"
3.0,169.54,5,"[163, 260, 441]"
9.0,224.72,5,"[163, 281, 273, 352, 73, 167, 164, 21, 390]"
3.0,179.98,4,"[163, 144, 273]"
10.0,229.5,6,"[163, 144, 260, 507, 102, 344, 171, 334, 21, 390]"
19.0,263.76,7,"[155, 260, 109, 36, 31, 65, 318, 397, 398, 394, 25, 486, 99, 492, 45, 294, 342, 296, 348]"
16.0,252.12,7,"[345, 1, 381, 88, 200, 51, 163, 268, 303, 363, 420, 5, 296, 262, 221, 514]"
9.0,218.78,6,"[345, 512, 328, 260, 433, 42, 163, 420, 45]"
8.0,195.62,7,"[163, 171, 260, 352, 6, 503, 217, 461]"
13.0,234.22,7,"[480, 171, 260, 352, 6, 503, 163, 268, 303, 363, 479, 290, 3]"
5.0,192.42,6,"[427, 171, 273, 337, 493]"
7.0,185.12,7,"[163, 260, 441, 352, 16, 503, 217]"
6.0,206.26,5,"[163, 144, 264, 367, 260, 285]"
18.0,256.0,7,"[345, 1, 381, 88, 200, 51, 163, 268, 303, 363, 479, 475, 28, 492, 45, 236, 108, 99]"
23.0,276.94,6,"[83, 260, 109, 36, 31, 35, 318, 397, 398, 491, 25, 192, 99, 492, 45, 294, 42, 296, 348, 350, 236, 108, 363]"
21.0,266.84,7,"[345, 383, 36, 236, 31, 163, 336, 318, 486, 65, 397, 398, 99, 25, 492, 294, 42, 479, 45, 363, 108]"
7.0,205.72,6,"[163, 471, 273, 363, 479, 290, 3]"
12.0,229.84,7,"[237, 285, 260, 507, 102, 36, 171, 423, 21, 390, 363, 108]"
23.0,272.92,7,"[163, 449, 260, 352, 31, 35, 318, 480, 398, 491, 25, 192, 99, 492, 45, 294, 42, 296, 348, 350, 236, 108, 363]"
11.0,237.02,4,"[191, 36, 260, 12, 79, 160, 331, 163, 86, 349, 6]"
20.0,266.42,7,"[163, 171, 260, 352, 6, 503, 217, 395, 254, 95, 289, 398, 88, 25, 17, 335, 479, 89, 108, 363]"
4.0,191.46,4,"[163, 144, 273, 10]"
4.0,188.1,5,"[21, 273, 163, 397]"
12.0,242.32,6,"[345, 512, 328, 260, 104, 42, 163, 420, 45, 89, 108, 363]"
18.0,261.58,6,"[191, 36, 260, 102, 457, 477, 398, 200, 74, 175, 95, 289, 88, 25, 363, 335, 479, 89]"
5.0,204.16,4,"[163, 144, 273, 10, 60]"
22.0,269.78,7,"[345, 383, 36, 236, 31, 336, 486, 163, 318, 65, 397, 330, 296, 398, 348, 25, 478, 492, 99, 42, 45, 108]"
11.0,221.52,7,"[345, 512, 328, 260, 104, 42, 163, 420, 34, 349, 370]"
