n_nodes,influence,time,nodes
4.0,1251.04,4,"[2001, 647, 920, 1363]"
11.0,1302.18,6,"[1792, 423, 133, 1993, 1221, 1845, 574, 1738, 599, 1881, 1497]"
5.0,1150.56,6,"[259, 1378, 15, 942, 1738]"
4.0,1240.32,5,"[1160, 647, 1748, 1363]"
8.0,1277.86,6,"[777, 1378, 133, 1221, 574, 1738, 1881, 1845]"
2.0,1174.7,3,"[1365, 647]"
9.0,1289.7,7,"[259, 35, 88, 117, 574, 887, 1881, 1402, 1738]"
2.0,1042.92,4,"[1402, 647]"
14.0,1308.92,7,"[258, 647, 1733, 111, 1011, 1401, 1881, 312, 191, 1749, 1738, 1918, 2002, 767]"
20.0,1333.92,7,"[259, 1378, 1733, 111, 1872, 1803, 1123, 1845, 1587, 634, 222, 132, 767, 1987, 1988, 840, 80, 1617, 1749, 2002]"
7.0,1256.98,7,"[259, 543, 1378, 942, 133, 1749, 1738]"
26.0,1352.48,6,"[26, 647, 1283, 651, 217, 1993, 1845, 1803, 599, 634, 222, 372, 1987, 1988, 840, 80, 1617, 1749, 1607, 714, 2002, 2003, 1188, 1883, 1238, 1242]"
16.0,1320.22,7,"[1143, 1378, 1733, 111, 1872, 1803, 1993, 1845, 1587, 369, 222, 132, 767, 1987, 2002, 1749]"
22.0,1345.34,6,"[26, 647, 1283, 651, 217, 1993, 1845, 1803, 599, 634, 222, 372, 1987, 1988, 840, 80, 1617, 1749, 1607, 714, 2002, 1759]"
3.0,1235.36,3,"[443, 1518, 1266]"
5.0,1261.78,5,"[2001, 1621, 1338, 651, 217]"
10.0,1294.4,7,"[26, 647, 1730, 651, 217, 1283, 1993, 1622, 1845, 764]"
7.0,1274.76,6,"[857, 1378, 442, 651, 133, 1749, 1738]"
6.0,1271.26,5,"[1750, 543, 1378, 942, 1036, 1803]"
15.0,1310.16,7,"[26, 647, 1730, 651, 217, 1283, 1993, 1622, 1845, 634, 599, 222, 628, 2002, 1749]"
7.0,1281.18,5,"[259, 1881, 1140, 965, 574, 1993, 1378]"
13.0,1309.88,6,"[857, 1378, 442, 651, 133, 1749, 1881, 312, 1965, 191, 1918, 2002, 869]"
6.0,1241.88,6,"[26, 1473, 198, 651, 1036, 1803]"
8.0,1275.02,7,"[259, 574, 1244, 1529, 133, 1845, 1221, 1738]"
3.0,1225.42,4,"[443, 1518, 834]"
29.0,1355.7,7,"[26, 934, 1730, 651, 217, 1188, 1283, 1993, 1803, 634, 1845, 1988, 222, 372, 599, 1891, 1607, 840, 714, 1371, 80, 1617, 2002, 2003, 1749, 1238, 1242, 1883, 91]"
14.0,1321.94,6,"[26, 647, 1283, 1221, 574, 181, 1845, 1881, 1396, 1988, 840, 80, 2002, 1749]"
11.0,1298.66,7,"[857, 1378, 1993, 1221, 133, 1845, 574, 1881, 1738, 599, 199]"
3.0,1089.88,5,"[1874, 1378, 543]"
15.0,1328.14,6,"[26, 764, 1759, 647, 1283, 228, 217, 840, 1993, 80, 1617, 1622, 2002, 1845, 1749]"
18.0,1326.88,7,"[259, 647, 1283, 651, 217, 1845, 716, 77, 1738, 1773, 144, 2002, 1040, 1939, 149, 1434, 923, 180]"
19.0,1331.04,6,"[26, 647, 1283, 1049, 217, 1993, 1845, 1803, 599, 634, 222, 372, 1987, 1988, 840, 80, 1617, 1749, 1607]"
26.0,1348.36,7,"[26, 651, 1730, 647, 217, 324, 1238, 1993, 1622, 634, 1283, 1803, 222, 372, 599, 1891, 1845, 1988, 1607, 161, 714, 80, 1617, 2002, 2003, 1749]"
12.0,1302.04,7,"[259, 574, 1244, 1378, 599, 133, 1845, 1140, 222, 1738, 1221, 1918]"
19.0,1330.68,7,"[259, 647, 651, 1283, 1738, 716, 1845, 217, 77, 159, 144, 2002, 1040, 1939, 149, 1434, 923, 1749, 1607]"
13.0,1305.54,7,"[26, 647, 1283, 651, 1446, 1738, 1881, 312, 1965, 191, 1918, 869, 2002]"
34.0,1359.26,6,"[2001, 1078, 1283, 647, 217, 1326, 1845, 651, 840, 787, 1803, 599, 372, 1995, 919, 550, 1987, 1988, 1607, 714, 80, 2002, 2003, 1749, 1238, 1829, 1883, 91, 2014, 1891, 613, 871, 364, 112]"
35.0,1374.2,7,"[26, 647, 1049, 852, 1993, 1283, 217, 1803, 157, 599, 222, 372, 1845, 249, 1730, 1607, 1749, 1987, 1988, 80, 1617, 840, 714, 2002, 2003, 1883, 1238, 1242, 91, 1891, 613, 871, 1981, 112, 1908]"
