n_nodes,influence,time,nodes
3.0,43.42,2,"[358, 847, 799]"
5.0,80.38,3,"[786, 545, 818, 684, 360]"
9.0,78.38,6,"[673, 199, 457, 620, 910, 852, 57, 730, 764]"
8.0,76.28,5,"[387, 900, 548, 171, 971, 661, 221, 798]"
5.0,33.86,5,"[259, 422, 809, 649, 912]"
3.0,41.84,3,"[736, 545, 282]"
4.0,66.8,3,"[609, 331, 689, 91]"
13.0,148.18,4,"[4, 570, 198, 823, 702, 820, 720, 228, 194, 241, 750, 115, 751]"
6.0,85.42,2,"[795, 753, 751, 380, 776, 112]"
2.0,28.78,2,"[106, 825]"
4.0,37.7,4,"[110, 65, 684, 652]"
7.0,102.56,3,"[790, 587, 829, 331, 141, 797, 674]"
9.0,104.52,4,"[609, 96, 689, 91, 183, 678, 267, 56, 808]"
7.0,95.76,4,"[259, 642, 91, 778, 118, 147, 467]"
6.0,81.08,4,"[4, 753, 436, 751, 380, 776]"
21.0,238.84,6,"[106, 1, 649, 778, 785, 536, 669, 723, 810, 948, 189, 683, 453, 924, 852, 383, 685, 126, 198, 341, 791]"
5.0,63.86,4,"[896, 736, 150, 447, 234]"
11.0,127.36,4,"[183, 331, 237, 498, 735, 56, 797, 718, 131, 257, 787]"
6.0,70.66,5,"[259, 642, 265, 528, 8, 776]"
11.0,105.16,6,"[840, 307, 649, 524, 735, 56, 28, 949, 439, 183, 957]"
12.0,143.98,6,"[70, 267, 754, 240, 997, 147, 669, 462, 673, 344, 307, 536]"
9.0,114.2,3,"[790, 150, 244, 515, 554, 797, 161, 674, 678]"
13.0,144.12,6,"[70, 162, 754, 240, 997, 147, 669, 462, 673, 344, 948, 307, 536]"
13.0,144.5,5,"[4, 551, 436, 751, 380, 797, 397, 465, 546, 948, 957, 341, 791]"
10.0,120.86,5,"[197, 85, 150, 649, 380, 536, 669, 365, 717, 322]"
14.0,173.24,5,"[106, 396, 193, 823, 663, 528, 214, 365, 717, 322, 678, 752, 948, 908]"
23.0,225.6,7,"[340, 280, 785, 1, 649, 536, 236, 248, 151, 866, 322, 344, 752, 948, 267, 840, 673, 678, 91, 574, 112, 746, 886]"
23.0,272.8,6,"[4, 901, 380, 751, 436, 536, 669, 489, 194, 723, 555, 771, 396, 678, 782, 267, 948, 840, 673, 91, 746, 112, 886]"
20.0,221.0,5,"[493, 396, 490, 663, 147, 384, 436, 669, 489, 194, 723, 555, 264, 678, 267, 91, 948, 673, 840, 782]"
20.0,218.66,7,"[4, 980, 380, 751, 800, 536, 669, 356, 344, 866, 778, 1007, 718, 210, 530, 840, 555, 322, 746, 678]"
15.0,189.28,6,"[4, 85, 423, 605, 209, 536, 669, 240, 752, 322, 678, 808, 901, 555, 918]"
15.0,178.96,7,"[4, 980, 380, 751, 147, 536, 669, 356, 546, 866, 948, 396, 322, 778, 555]"
15.0,209.08,4,"[425, 188, 380, 209, 767, 198, 669, 271, 93, 396, 536, 723, 322, 746, 555]"
15.0,192.66,5,"[4, 719, 195, 605, 845, 209, 669, 287, 191, 465, 723, 536, 396, 322, 555]"
19.0,220.68,6,"[4, 85, 557, 605, 444, 536, 669, 102, 746, 343, 778, 994, 752, 315, 948, 214, 414, 322, 808]"
16.0,198.3,7,"[4, 901, 380, 465, 396, 382, 669, 866, 102, 995, 778, 746, 536, 718, 322, 555]"
