n_nodes,influence,time,nodes
24.0,742.24,7,"[129, 1207, 314, 1083, 1338, 186, 64, 835, 1475, 831, 711, 1224, 1353, 72, 1231, 1488, 208, 852, 854, 470, 472, 89, 1367, 1274]"
15.0,711.38,6,"[65, 202, 211, 218, 1236, 725, 1102, 508, 766, 1023, 249, 754, 627, 884, 1399]"
7.0,629.52,6,"[640, 1141, 268, 1509, 202, 1294, 1022]"
1.0,349.5,3,[331]
9.0,662.62,6,"[640, 1140, 1412, 284, 242, 501, 246, 249, 1399]"
12.0,702.98,6,"[129, 758, 903, 9, 1546, 94, 32, 772, 496, 1419, 605, 1137]"
36.0,772.54,7,"[129, 1207, 314, 1083, 1338, 64, 186, 835, 1475, 831, 711, 1555, 1252, 791, 920, 1434, 31, 1439, 33, 802, 803, 165, 421, 551, 1320, 808, 174, 718, 1211, 701, 953, 225, 230, 745, 508, 766]"
28.0,756.18,7,"[129, 1207, 501, 1083, 1338, 186, 64, 835, 1475, 831, 711, 1224, 1353, 1371, 743, 1186, 302, 303, 561, 53, 1078, 959, 56, 58, 476, 733, 1124, 1510]"
21.0,727.82,7,"[129, 257, 903, 9, 1546, 94, 32, 772, 496, 1419, 485, 1137, 264, 741, 218, 576, 704, 834, 831, 1078, 1346]"
7.0,646.6,5,"[513, 1141, 268, 94, 202, 1294, 1022]"
10.0,672.88,6,"[790, 202, 518, 94, 32, 772, 941, 1419, 605, 1137]"
23.0,736.94,7,"[790, 257, 903, 9, 1546, 94, 32, 772, 496, 1419, 1462, 1137, 264, 741, 218, 576, 704, 834, 1078, 1346, 63, 171, 831]"
27.0,748.76,7,"[790, 202, 518, 268, 1292, 1294, 271, 784, 804, 1555, 1252, 791, 664, 1434, 31, 1439, 33, 802, 803, 928, 421, 551, 1320, 808, 174, 186, 954]"
10.0,650.24,7,"[640, 1207, 1083, 1338, 186, 1074, 64, 835, 1475, 1492]"
17.0,715.46,7,"[1140, 1423, 870, 518, 202, 230, 268, 1548, 666, 607, 29, 1309, 675, 745, 1444, 1188, 1521]"
37.0,775.82,7,"[790, 202, 518, 268, 1292, 1294, 271, 784, 1428, 1555, 1252, 791, 664, 1434, 314, 1439, 33, 802, 803, 928, 421, 551, 1320, 808, 174, 186, 954, 1211, 701, 1338, 319, 225, 310, 1206, 722, 1389, 472]"
45.0,788.4,7,"[790, 202, 1553, 884, 518, 268, 1292, 1294, 744, 784, 1252, 948, 1555, 791, 664, 1434, 31, 1439, 33, 802, 803, 165, 421, 551, 1320, 808, 174, 186, 954, 1211, 701, 1338, 230, 745, 1130, 1389, 225, 1392, 249, 319, 754, 627, 1161, 1399, 766]"
5.0,636.24,5,"[513, 1141, 268, 373, 202]"
4.0,596.36,5,"[331, 910, 101, 1022]"
2.0,541.56,4,"[1006, 443]"
51.0,802.78,7,"[790, 202, 314, 289, 518, 268, 1292, 1294, 271, 784, 1252, 1338, 1428, 36, 791, 664, 1434, 808, 1439, 33, 802, 803, 701, 421, 551, 1320, 1206, 174, 186, 225, 1211, 954, 1555, 319, 722, 1389, 472, 1013, 745, 1130, 1392, 249, 754, 627, 884, 1399, 230, 1528, 889, 378, 1531]"
33.0,765.74,7,"[790, 1286, 1036, 518, 711, 1552, 1177, 282, 784, 1423, 1490, 670, 417, 1434, 1186, 302, 303, 80, 113, 56, 1078, 264, 959, 218, 576, 704, 834, 51, 1346, 1371, 766, 831, 508]"
11.0,686.9,5,"[129, 1141, 268, 639, 202, 842, 1022, 1346, 63, 831, 171]"
30.0,760.4,7,"[331, 910, 101, 711, 1552, 1177, 282, 784, 1423, 1437, 670, 417, 1186, 302, 1434, 303, 1226, 113, 56, 1078, 264, 959, 218, 576, 704, 834, 51, 1346, 1371, 202]"
49.00000000000001,793.56,7,"[790, 202, 314, 289, 1338, 310, 268, 1292, 518, 1294, 1526, 271, 1206, 1428, 784, 791, 664, 722, 1434, 1439, 33, 802, 803, 853, 87, 993, 1492, 1320, 808, 890, 1455, 954, 339, 225, 701, 1389, 600, 471, 91, 110, 807, 1392, 745, 754, 627, 1399, 223, 884, 1130]"
8.0,652.84,6,"[1140, 1423, 1117, 518, 202, 230, 268, 1548]"
